@NOT NAMED  	1860	10	23	00	  90	-999	  30.8	  72.9
@NOT NAMED  	1861	 7	10	12	  90	-999	  28.7	  70.0
@NOT NAMED  	1861	 8	15	12	  90	-999	  23.7	  81.0
@NOT NAMED  	1861	 8	29	00	  90	-999	  42.5	  44.7
@NOT NAMED  	1861	 9	17	12	  70	-999	  28.5	  50.0
@NOT NAMED  	1861	 9	27	06	  70	-999	  28.5	  77.5
@NOT NAMED  	1861	10	 6	00	  60	-999	  20.0	  46.0
@NOT NAMED  	1861	10	 7	12	  50	-999	  35.3	  75.3
@NOT NAMED  	1861	11	 2	00	  70	-999	  31.2	  78.6
@NOT NAMED  	1862	 6	15	00	  50	-999	  32.0	  75.6
@NOT NAMED  	1862	 8	18	00	  90	-999	  28.8	  71.5
@NOT NAMED  	1862	 9	15	00	  90	-999	  26.6	  69.0
@NOT NAMED  	1862	10	 6	00	  50	-999	  13.0	  61.0
@NOT NAMED  	1862	10	14	00	  70	-999	  33.0	  69.6
@NOT NAMED  	1863	 8	 8	00	  90	-999	  37.7	  50.8
@NOT NAMED  	1863	 8	18	00	  90	-999	  39.4	  58.5
@NOT NAMED  	1863	 8	20	12	  90	-999	  30.5	  72.6
@NOT NAMED  	1863	 8	27	00	  90	-999	  29.5	  75.5
@NOT NAMED  	1863	 9	 9	12	  70	-999	  20.2	  62.0
@NOT NAMED  	1863	 9	17	00	  60	-999	  27.0	  79.4
@NOT NAMED  	1863	 9	18	12	  50	-999	  22.5	  96.5
@NOT NAMED  	1863	 9	26	12	  50	-999	  31.1	  70.1
@NOT NAMED  	1864	 7	16	00	  70	-999	  30.8	  76.0
@NOT NAMED  	1864	 7	25	12	  60	-999	  24.0	  89.0
@NOT NAMED  	1864	 8	26	00	  70	-999	  14.8	  54.5
@NOT NAMED  	1864	 9	 5	00	  50	-999	  33.0	  72.5
@NOT NAMED  	1864	10	23	12	  70	-999	  35.5	  72.5
@NOT NAMED  	1865	 5	30	00	  50	-999	  13.0	  80.0
@NOT NAMED  	1865	 6	30	12	  50	-999	  26.0	  97.5
@NOT NAMED  	1865	 8	22	12	  60	-999	  34.0	  75.0
@NOT NAMED  	1865	 9	 6	00	  90	-999	  16.0	  55.5
@NOT NAMED  	1865	 9	28	12	  70	-999	  25.5	  69.5
@NOT NAMED  	1865	 9	 7	00	  60	-999	  29.7	  92.0
@NOT NAMED  	1865	10	22	12	  90	-999	  20.0	  83.0
@NOT NAMED  	1866	 7	15	12	  90	-999	  28.5	  96.5
@NOT NAMED  	1866	 8	13	00	  90	-999	  14.7	  62.6
@NOT NAMED  	1866	 9	 4	00	  70	-999	  33.0	  68.1
@NOT NAMED  	1866	 9	18	12	  70	-999	  15.0	  29.5
@NOT NAMED  	1866	 9	22	00	  90	-999	  40.0	  62.5
@NOT NAMED  	1866	10	 2	00	 120	 938	  24.5	  77.1
@NOT NAMED  	1866	10	28	00	  80	-999	  21.0	  74.0
@NOT NAMED  	1867	 8	 1	12	  90	-999	  32.0	  76.5
@NOT NAMED  	1867	 8	 2	12	  90	-999	  14.0	  77.0
@NOT NAMED  	1867	 8	31	00	  70	-999	  30.8	  71.6
@NOT NAMED  	1867	 9	 8	12	  50	-999	  17.0	  58.0
@NOT NAMED  	1867	 9	30	12	  90	-999	  35.0	  73.6
@NOT NAMED  	1867	10	 2	00	  90	-999	  23.5	  96.5
@NOT NAMED  	1867	10	 9	12	  40	-999	  17.5	  62.8
@NOT NAMED  	1867	10	30	18	 120	 952	  18.2	  64.8
@NOT NAMED  	1868	 9	 6	00	  90	-999	  39.2	  65.0
@NOT NAMED  	1868	10	 7	12	  70	-999	  44.0	  57.5
@NOT NAMED  	1868	10	 5	00	  90	-999	  17.0	  80.6
@NOT NAMED  	1868	10	17	00	  90	-999	  33.5	  70.6
@NOT NAMED  	1869	 8	12	00	  90	-999	  40.5	  47.5
@NOT NAMED  	1869	 8	16	00	  90	-999	  27.0	  91.6
@NOT NAMED  	1869	 8	27	00	  70	-999	  32.7	  46.7
@NOT NAMED  	1869	 9	 2	00	  60	-999	  30.3	  69.0
@NOT NAMED  	1869	 9	 4	00	  70	-999	  26.2	  88.4
@NOT NAMED  	1869	 9	 9	18	 100	 950	  38.8	  72.6
@NOT NAMED  	1869	 9	12	12	  90	-999	  13.6	  45.5
@NOT NAMED  	1869	 9	14	12	  60	-999	  16.0	  43.0
@NOT NAMED  	1869	10	 1	12	  50	-999	  17.0	  67.5
@NOT NAMED  	1869	10	 4	00	  90	-999	  31.5	  75.5
@NOT NAMED  	1870	10	 5	18	  70	-999	  30.5	  88.0
@NOT NAMED  	1870	 9	 2	00	  90	-999	  31.1	  69.5
@NOT NAMED  	1870	 9	 1	12	  60	-999	  16.4	  30.4
@NOT NAMED  	1870	 9	11	00	 110	-999	  35.4	  64.1
@NOT NAMED  	1870	 9	19	00	  80	 969	  40.8	  64.1
@NOT NAMED  	1870	10	 7	12	  90	 969	  22.1	  81.6
@NOT NAMED  	1870	10	 7	12	  70	-999	  12.0	  35.0
@NOT NAMED  	1870	10	10	00	  70	-999	  34.0	  50.5
@NOT NAMED  	1870	10	19	00	 100	-999	  19.5	  84.1
@NOT NAMED  	1870	10	23	12	  90	-999	  21.0	  72.0
@NOT NAMED  	1870	10	31	00	  70	-999	  17.4	  86.4
@NOT NAMED  	1871	 6	 4	06	  50	 999	  28.9	  95.0
@NOT NAMED  	1871	 6	 9	00	  50	-999	  26.7	  93.3
@NOT NAMED  	1871	 8	16	06	 100	 955	  27.2	  78.5
@NOT NAMED  	1871	 8	22	00	 100	 962	  18.9	  65.3
@NOT NAMED  	1871	 8	30	00	  90	-999	  26.7	  65.6
@NOT NAMED  	1871	 9	 5	00	  70	-999	  26.0	  90.1
@NOT NAMED  	1871	10	 2	00	  70	-999	  25.9	  95.4
@NOT NAMED  	1871	10	10	00	  70	-999	  22.7	  58.0
@NOT NAMED  	1872	 7	10	00	  50	-999	  25.8	  90.8
@NOT NAMED  	1872	 8	29	00	  90	-999	  27.9	  61.8
@NOT NAMED  	1872	 9	12	00	  70	-999	  21.6	  63.8
@NOT NAMED  	1872	10	 3	00	  70	-999	  22.0	  43.8
@NOT NAMED  	1872	10	24	06	  70	-999	  31.3	  78.5
@NOT NAMED  	1873	 6	 1	06	  40	-999	  24.2	  78.8
@NOT NAMED  	1873	 8	23	00	 100	-999	  35.2	  68.0
@NOT NAMED  	1873	 9	18	00	  70	-999	  22.7	  89.9
@NOT NAMED  	1873	 9	23	00	  50	-999	  26.0	  84.1
@NOT NAMED  	1873	10	 7	00	 100	 959	  26.2	  82.5
@NOT NAMED  	1874	 7	 3	00	  50	-999	  27.4	  88.3
@NOT NAMED  	1874	 8	 5	00	  70	-999	  33.5	  60.3
@NOT NAMED  	1874	 9	 6	00	  80	-999	  32.3	  65.6
@NOT NAMED  	1874	 9	 4	00	  50	-999	  23.9	  97.0
@NOT NAMED  	1874	 9	 8	00	  50	-999	  25.8	  70.6
@NOT NAMED  	1874	 9	29	00	  70	 987	  33.9	  79.5
@NOT NAMED  	1874	11	 2	00	  90	-999	  17.7	  77.1
@NOT NAMED  	1875	 8	16	00	  70	-999	  29.5	  74.5
@NOT NAMED  	1875	 9	 6	06	  70	 982	  23.6	  58.5
@NOT NAMED  	1875	 9	16	12	 100	-999	  27.1	  96.1
@NOT NAMED  	1875	 9	25	00	  50	-999	  26.3	  95.1
@NOT NAMED  	1875	10	 8	00	  90	-999	  26.5	  69.4
@NOT NAMED  	1875	10	14	00	  70	-999	  31.9	  74.8
@NOT NAMED  	1876	 9	10	18	  80	 970	  40.7	  59.3
@NOT NAMED  	1876	 9	17	12	  80	 980	  33.5	  77.8
@NOT NAMED  	1876	 9	16	00	  50	-999	  19.0	  57.8
@NOT NAMED  	1876	10	 3	00	  90	-999	  12.5	  80.3
@NOT NAMED  	1876	10	20	00	  90	 973	  24.7	  81.9
@NOT NAMED  	1877	 8	 2	00	  60	-999	  26.1	  75.9
@NOT NAMED  	1877	 9	17	00	  70	-999	  27.8	  95.1
@NOT NAMED  	1877	 9	16	00	  70	-999	  25.5	  50.5
@NOT NAMED  	1877	10	 3	00	 100	-999	  29.5	  85.9
@NOT NAMED  	1877	 9	28	00	  50	-999	  30.1	  78.4
@NOT NAMED  	1877	10	13	00	  50	-999	  27.0	  48.0
@NOT NAMED  	1877	10	27	06	  50	-999	  30.1	  79.0
@NOT NAMED  	1877	11	29	00	  50	-999	  31.5	  73.5
@NOT NAMED  	1878	 7	 1	00	  40	-999	  25.4	  87.3
@NOT NAMED  	1878	 8	15	00	  70	-999	  22.0	  86.1
@NOT NAMED  	1878	 8	20	06	  80	 963	  45.8	  59.7
@NOT NAMED  	1878	 8	29	18	  90	 972	  34.0	  63.9
@NOT NAMED  	1878	 9	 2	06	  80	-999	  11.3	  61.7
@NOT NAMED  	1878	 9	15	12	  90	-999	  20.0	  57.9
@NOT NAMED  	1878	10	 3	00	 120	-999	  29.3	  72.6
@NOT NAMED  	1878	10	13	12	  70	 982	  42.9	  62.6
@NOT NAMED  	1878	10	12	00	  70	-999	  20.9	  48.8
@NOT NAMED  	1878	10	19	18	 100	 951	  31.0	  56.8
@NOT NAMED  	1878	10	23	00	  90	-999	  34.0	  77.6
@NOT NAMED  	1878	11	27	00	  60	-999	  16.9	  57.5
@NOT NAMED  	1879	 8	11	00	  70	-999	  39.0	  67.5
@NOT NAMED  	1879	 8	18	12	 100	 971	  34.5	  76.8
@NOT NAMED  	1879	 8	23	00	  80	 982	  29.0	  94.3
@NOT NAMED  	1879	 9	 1	00	 110	-999	  27.8	  91.7
@NOT NAMED  	1879	10	 6	00	  50	-999	  24.4	  86.9
@NOT NAMED  	1879	10	11	12	  50	-999	  16.0	  72.0
@NOT NAMED  	1879	10	29	00	  70	-999	  40.0	  69.1
@NOT NAMED  	1879	11	20	00	  90	-999	  33.5	  72.0
@NOT NAMED  	1880	 6	21	00	  40	-999	  26.7	  86.5
@NOT NAMED  	1880	 8	13	00	 130	 931	  25.7	  96.9
@NOT NAMED  	1880	 8	19	00	  80	 980	  17.6	  76.6
@NOT NAMED  	1880	 8	29	00	  90	 972	  28.0	  79.4
@NOT NAMED  	1880	 8	31	06	  80	 977	  33.5	  64.0
@NOT NAMED  	1880	 9	 9	06	  70	 987	  33.5	  78.1
@NOT NAMED  	1880	 9	 8	00	  80	-999	  32.0	  73.5
@NOT NAMED  	1880	10	 2	12	 120	 928	  28.3	  63.7
@NOT NAMED  	1880	10	 8	00	  70	-999	  26.3	  85.3
@NOT NAMED  	1880	10	14	18	  80	 970	  28.8	  66.8
@NOT NAMED  	1880	10	23	12	  60	 991	  43.5	  69.0
@NOT NAMED  	1881	 8	 3	00	  50	-999	  28.5	  87.8
@NOT NAMED  	1881	 8	11	12	  40	-999	  25.6	  88.7
@NOT NAMED  	1881	 8	11	00	  80	-999	  16.0	  31.0
@NOT NAMED  	1881	 8	19	12	  70	-999	  34.5	  69.5
@NOT NAMED  	1881	 8	28	00	  90	 970	  31.6	  80.9
@NOT NAMED  	1881	 9	 9	00	  90	-999	  32.0	  76.5
@NOT NAMED  	1881	 9	20	18	  60	-999	  41.7	  60.2
@NOT NAMED  	1882	 8	24	06	  70	-999	  37.5	  52.0
@NOT NAMED  	1882	 9	10	00	 100	 949	  30.0	  87.1
@NOT NAMED  	1882	 9	22	12	  50	-999	  33.0	  77.4
@NOT NAMED  	1882	 9	25	12	  70	-999	  32.5	  75.0
@NOT NAMED  	1882	10	 9	00	  90	 975	  21.2	  83.6
@NOT NAMED  	1883	 8	25	00	  80	-999	  36.9	  65.3
@NOT NAMED  	1883	 8	28	12	 110	-999	  33.0	  68.6
@NOT NAMED  	1883	 9	 4	00	 110	-999	  14.0	  57.9
@NOT NAMED  	1883	10	27	00	  70	-999	  45.7	  40.4
@NOT NAMED  	1884	 9	 1	00	  70	-999	  38.5	  62.5
@NOT NAMED  	1884	 9	 7	12	 100	 957	  22.0	  57.0
@NOT NAMED  	1884	 9	16	00	  80	-999	  28.3	  74.8
@NOT NAMED  	1884	10	14	00	  90	-999	  25.7	  75.0
@NOT NAMED  	1885	 8	11	18	  80	-999	  43.4	  53.4
@NOT NAMED  	1885	 8	25	06	 100	-999	  31.6	  80.8
@NOT NAMED  	1885	 8	22	00	  50	-999	  28.1	  91.6
@NOT NAMED  	1885	 9	23	00	  80	-999	  39.8	  70.5
@NOT NAMED  	1885	 9	19	12	  70	-999	  18.0	  56.5
@NOT NAMED  	1885	10	 2	12	  70	-999	  34.5	  75.6
@NOT NAMED  	1885	 9	29	12	  80	-999	  39.7	  61.0
@NOT NAMED  	1885	10	11	12	  60	-999	  27.3	  84.0
@NOT NAMED  	1886	 6	14	06	  50	-999	  27.9	  95.4
@NOT NAMED  	1886	 6	20	00	  85	-999	  22.4	  86.8
@NOT NAMED  	1886	 6	28	12	  85	-999	  20.0	  87.1
@NOT NAMED  	1886	 7	17	06	  85	-999	  27.0	  88.2
@NOT NAMED  	1886	 8	14	00	  85	-999	  14.0	  66.1
@NOT NAMED  	1886	 8	18	18	  85	-999	  12.7	  67.6
@NOT NAMED  	1886	 9	17	18	  85	-999	  15.2	  68.2
@NOT NAMED  	1886	 9	29	18	  85	-999	  28.3	  69.5
@NOT NAMED  	1886	10	11	00	  85	-999	  26.2	  86.9
@NOT NAMED  	1886	10	23	06	  50	-999	  23.9	  66.9
@NOT NAMED  	1887	 5	18	12	  50	-999	  21.0	  79.0
@NOT NAMED  	1887	 7	22	12	  85	-999	  14.2	  71.4
@NOT NAMED  	1887	 8	 3	18	  50	-999	  13.6	  62.3
@NOT NAMED  	1887	 8	20	06	 105	-999	  27.8	  79.2
@NOT NAMED  	1887	 8	20	00	 105	-999	  21.2	  63.9
@NOT NAMED  	1887	 9	 3	00	  85	-999	  38.0	  56.7
@NOT NAMED  	1887	 9	13	06	  85	-999	  13.9	  63.9
@NOT NAMED  	1887	 9	17	06	  85	-999	  41.3	  53.0
@NOT NAMED  	1887	10	 7	00	  50	-999	  19.7	  87.3
@NOT NAMED  	1887	10	10	00	  50	-999	  21.3	  82.2
@NOT NAMED  	1887	10	11	18	  85	-999	  19.4	  68.0
@NOT NAMED  	1887	10	12	18	  85	-999	  34.8	  41.6
@NOT NAMED  	1887	10	17	12	  50	-999	  22.0	  55.0
@NOT NAMED  	1887	10	30	18	  40	-999	  26.8	  82.3
@NOT NAMED  	1887	11	30	06	  85	-999	  24.8	  69.9
@NOT NAMED  	1887	12	 8	00	  85	-999	  36.4	  49.1
@NOT NAMED  	1887	12	 9	06	  50	-999	  13.2	  66.8
@NOT NAMED  	1888	 6	17	18	  85	-999	  28.2	  94.8
@NOT NAMED  	1888	 7	 5	00	  50	-999	  27.0	  95.1
@NOT NAMED  	1888	 8	16	06	  95	-999	  24.8	  78.3
@NOT NAMED  	1888	 9	 3	06	  85	-999	  21.9	  73.6
@NOT NAMED  	1888	 9	 9	06	  50	 999	  29.2	  83.1
@NOT NAMED  	1888	 9	25	06	  50	-999	  30.7	  77.5
@NOT NAMED  	1888	10	10	06	  85	-999	  26.3	  87.2
@NOT NAMED  	1888	11	 4	12	  50	-999	  24.5	  59.7
@NOT NAMED  	1888	11	23	06	  85	-999	  29.0	  74.9
@NOT NAMED  	1889	 5	19	00	  85	-999	  27.3	  72.6
@NOT NAMED  	1889	 6	16	06	  45	-999	  23.7	  85.9
@NOT NAMED  	1889	 8	24	18	  85	-999	  27.1	  75.5
@NOT NAMED  	1889	 9	 5	00	  85	-999	  22.3	  67.7
@NOT NAMED  	1889	 9	 5	12	  85	-999	  25.2	  56.5
@NOT NAMED  	1889	 9	14	12	  85	-999	  16.2	  74.0
@NOT NAMED  	1889	 9	16	18	  50	-999	  31.7	  37.1
@NOT NAMED  	1889	10	 2	06	  50	-999	  16.9	  62.9
@NOT NAMED  	1889	10	 5	18	  50	-999	  22.8	  81.6
@NOT NAMED  	1890	 8	26	12	  85	-999	  16.6	  54.3
@NOT NAMED  	1891	 7	 5	18	  85	-999	  24.7	  94.8
@NOT NAMED  	1891	 8	20	18	  85	-999	  15.6	  34.9
@NOT NAMED  	1891	 8	20	18	  85	-999	  17.4	  64.9
@NOT NAMED  	1891	 9	 5	18	  85	-999	  23.4	  66.2
@NOT NAMED  	1891	 9	20	12	  85	-999	  28.8	  60.7
@NOT NAMED  	1891	10	 3	00	  85	-999	  28.7	  63.3
@NOT NAMED  	1891	10	 2	06	  45	-999	  17.7	  62.9
@NOT NAMED  	1891	10	 7	00	  45	-999	  17.8	  84.1
@NOT NAMED  	1891	10	11	18	  85	-999	  29.9	  69.4
@NOT NAMED  	1891	10	14	00	  85	-999	  17.2	  64.1
@NOT NAMED  	1891	11	 4	06	  50	-999	  29.1	  66.8
@NOT NAMED  	1892	 6	11	00	  45	-999	  26.5	  81.2
@NOT NAMED  	1892	 8	19	18	  85	-999	  24.1	  67.3
@NOT NAMED  	1892	 9	 7	06	  85	-999	  18.1	  49.4
@NOT NAMED  	1892	 9	10	00	  50	-999	  25.6	  94.2
@NOT NAMED  	1892	 9	16	00	  85	-999	  18.4	  32.3
@NOT NAMED  	1892	 9	26	06	  50	-999	  20.8	  94.9
@NOT NAMED  	1892	10	 8	00	  85	-999	  11.6	  67.0
@NOT NAMED  	1892	10	15	12	  50	-999	  30.0	  62.6
@NOT NAMED  	1892	10	22	06	  45	-999	  24.2	  90.6
@NOT NAMED  	1893	 6	14	00	  85	-999	  24.5	  91.2
@NOT NAMED  	1893	 7	 6	00	  85	-999	  15.4	  83.9
@NOT NAMED  	1893	 8	18	06	 105	-999	  21.2	  70.4
@NOT NAMED  	1893	 8	18	06	  85	-999	  16.8	  48.9
@NOT NAMED  	1893	 8	17	06	  85	-999	  41.9	  62.7
@NOT NAMED  	1893	 8	22	06	 105	 972	  21.9	  55.5
@NOT NAMED  	1893	 8	23	12	  85	-999	  16.1	  35.9
@NOT NAMED  	1893	 9	 6	06	  85	-999	  25.2	  92.5
@NOT NAMED  	1893	 9	29	06	 105	-999	  11.8	  38.1
@NOT NAMED  	1893	 9	29	18	  85	-999	  19.7	  85.8
@NOT NAMED  	1893	10	21	00	  50	-999	  21.0	  79.4
@NOT NAMED  	1893	11	 6	18	  50	-999	  19.7	  79.7
@NOT NAMED  	1894	 8	 6	06	  50	-999	  28.3	  87.9
@NOT NAMED  	1894	 9	 4	18	  85	-999	  22.1	  57.1
@NOT NAMED  	1894	 9	21	00	 105	-999	  15.3	  62.7
@NOT NAMED  	1894	10	 6	12	 105	-999	  24.0	  86.7
@NOT NAMED  	1894	10	14	18	  85	-999	  18.0	  64.0
@NOT NAMED  	1894	10	25	00	  85	-999	  27.4	  74.6
@NOT NAMED  	1895	 8	15	06	  50	-999	  28.6	  90.3
@NOT NAMED  	1895	 8	25	12	  85	-999	  17.0	  77.2
@NOT NAMED  	1895	 9	30	12	  50	-999	  23.7	  88.5
@NOT NAMED  	1895	10	 3	18	  50	-999	  18.3	  85.5
@NOT NAMED  	1895	10	16	06	 105	-999	  13.3	  63.9
@NOT NAMED  	1895	10	13	06	  35	-999	  19.4	  93.7
@NOT NAMED  	1896	 7	 6	00	  85	-999	  25.6	  85.2
@NOT NAMED  	1896	 9	 1	18	 105	-999	  16.9	  65.1
@NOT NAMED  	1896	 9	21	18	  85	-999	  22.1	  67.2
@NOT NAMED  	1896	 9	25	12	 105	-999	  17.3	  74.9
@NOT NAMED  	1896	10	 8	12	  85	-999	  24.8	  85.2
@NOT NAMED  	1896	10	30	18	  85	-999	  13.4	  55.3
@NOT NAMED  	1897	 9	 3	06	  85	-999	  16.9	  37.2
@NOT NAMED  	1897	 9	12	18	  85	-999	  26.6	  85.6
@NOT NAMED  	1897	 9	20	00	  40	-999	  22.1	  84.4
@NOT NAMED  	1897	10	10	18	  40	-999	  12.4	  61.7
@NOT NAMED  	1897	10	25	06	  55	-999	  35.9	  73.2
@NOT NAMED  	1898	 8	 2	06	  70	-999	  27.4	  81.0
@NOT NAMED  	1898	 8	31	00	  85	-999	  31.5	  80.2
@NOT NAMED  	1898	 9	 8	00	  85	-999	  12.0	  43.0
@NOT NAMED  	1898	 9	12	06	  50	-999	  12.9	  79.1
@NOT NAMED  	1898	 9	20	06	  50	-999	  15.5	  59.3
@NOT NAMED  	1898	 9	20	12	  50	-999	  11.0	  79.8
@NOT NAMED  	1898	 9	28	18	  95	-999	  20.5	  64.8
@NOT NAMED  	1898	10	 2	06	  50	-999	  11.4	  57.7
@NOT NAMED  	1898	10	27	06	  50	-999	  17.9	  61.2
@NOT NAMED  	1899	 8	 1	18	  70	-999	  27.7	  85.3
@NOT NAMED  	1899	 8	10	18	 105	-999	  19.9	  70.7
@NOT NAMED  	1899	 9	 4	00	 105	-999	  27.8	  70.3
@NOT NAMED  	1899	 9	 9	06	 105	-999	  19.2	  63.4
@NOT NAMED  	1899	10	 4	06	  40	-999	  25.4	  86.2
@NOT NAMED  	1899	10	30	12	  85	-999	  28.0	  78.0
@NOT NAMED  	1900	 9	 9	00	 115	 964	  29.1	  94.6
@NOT NAMED  	1900	 9	12	00	  85	-999	  14.4	  30.8
@NOT NAMED  	1900	 9	12	18	  45	-999	  25.9	  89.3
@NOT NAMED  	1900	 9	17	18	 105	-999	  27.0	  65.9
@NOT NAMED  	1900	10	 9	00	  60	-999	  29.3	  72.1
@NOT NAMED  	1900	10	 8	12	  40	-999	  18.1	  86.6
@NOT NAMED  	1900	10	28	18	  45	-999	  25.1	  74.9
@NOT NAMED  	1901	 6	10	00	  35	-999	  17.1	  82.2
@NOT NAMED  	1901	 7	 5	00	  60	-999	  14.2	  74.2
@NOT NAMED  	1901	 7	 8	12	  85	-999	  23.8	  73.0
@NOT NAMED  	1901	 8	14	18	  85	-999	  27.6	  88.4
@NOT NAMED  	1901	 9	 4	12	 105	-999	  25.5	  54.3
@NOT NAMED  	1901	 9	15	18	  50	-999	  20.8	  80.9
@NOT NAMED  	1901	 9	14	06	  40	-999	  15.8	  29.4
@NOT NAMED  	1901	 9	26	06	  45	-999	  22.8	  85.4
@NOT NAMED  	1901	10	11	12	  45	-999	  30.2	  65.1
@NOT NAMED  	1901	11	 3	18	  50	-999	  28.4	  62.8
@NOT NAMED  	1902	 6	14	18	  45	-999	  26.2	  84.8
@NOT NAMED  	1902	 6	27	18	  80	-999	  27.8	  97.0
@NOT NAMED  	1902	 9	21	00	  85	-999	  25.0	  51.5
@NOT NAMED  	1902	10	 8	06	  85	-999	  21.9	  92.1
@NOT NAMED  	1902	11	 4	12	  50	-999	  37.7	  53.0
@NOT NAMED  	1903	 7	23	00	  90	-999	  29.5	  74.2
@NOT NAMED  	1903	 8	12	18	 105	-999	  18.9	  79.6
@NOT NAMED  	1903	 9	11	06	  85	-999	  24.9	  77.5
@NOT NAMED  	1903	 9	16	18	  85	-999	  33.1	  72.3
@NOT NAMED  	1903	 9	24	00	  50	-999	  29.7	  72.7
@NOT NAMED  	1903	 9	29	06	  85	-999	  34.6	  60.6
@NOT NAMED  	1903	10	 4	12	  85	-999	  30.1	  58.0
@NOT NAMED  	1903	10	 9	06	  85	-999	  30.9	  66.2
@NOT NAMED  	1903	11	22	06	  85	-999	  30.0	  43.6
@NOT NAMED  	1904	 6	14	00	  60	-999	  19.5	  77.4
@NOT NAMED  	1904	 9	12	12	  85	-999	  27.1	  71.1
@NOT NAMED  	1904	10	17	18	  65	-999	  24.8	  79.1
@NOT NAMED  	1904	10	21	12	  45	-999	  24.5	  53.7
@NOT NAMED  	1904	11	 2	18	  45	-999	  26.2	  91.8
@NOT NAMED  	1905	 9	 6	06	  50	-999	  14.0	  58.0
