"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B07401",24.0000,"35 to 39 years","20,103","+/-1,546","18,557","21,649"
"B07401",25.0000,"40 to 44 years","21,157","+/-1,818","19,339","22,975"
"B07401",26.0000,"45 to 49 years","23,156","+/-1,369","21,787","24,525"
"B07401",27.0000,"50 to 54 years","22,843","+/-1,035","21,808","23,878"
"B07401",28.0000,"55 to 59 years","17,873","+/-1,441","16,432","19,314"
"B07401",29.0000,"60 to 64 years","16,105","+/-1,701","14,404","17,806"
"B07401",30.0000,"65 to 69 years","11,829","+/-1,287","10,542","13,116"
"B07401",31.0000,"70 to 74 years","8,915","+/-1,129","7,786","10,044"
"B07401",32.0000,"75 years and over","19,954","+/-740","19,214","20,694"
"B07401",33.0000,"Moved within same county:","30,185","+/-4,025","26,160","34,210"
"B07401",34.0000,"1 to 4 years","2,818","+/-792","2,026","3,610"
"B07401",35.0000,"5 to 17 years","4,737","+/-1,229","3,508","5,966"
"B07401",36.0000,"18 and 19 years","916","+/-505","411","1,421"
"B07401",37.0000,"20 to 24 years","2,343","+/-805","1,538","3,148"
"B07401",38.0000,"25 to 29 years","3,968","+/-1,119","2,849","5,087"
"B07401",39.0000,"30 to 34 years","2,937","+/-1,214","1,723","4,151"
"B07401",40.0000,"35 to 39 years","2,974","+/-1,031","1,943","4,005"
"B07401",41.0000,"40 to 44 years","2,041","+/-700","1,341","2,741"
"B07401",42.0000,"45 to 49 years","2,240","+/-869","1,371","3,109"
"B07401",43.0000,"50 to 54 years","1,139","+/-416","723","1,555"
"B07401",44.0000,"55 to 59 years","962","+/-438","524","1,400"
"B07401",45.0000,"60 to 64 years","1,192","+/-524","668","1,716"
"B07401",46.0000,"65 to 69 years","218","+/-161","57","379"
"B07401",47.0000,"70 to 74 years","301","+/-188","113","489"
"B07401",48.0000,"75 years and over","1,399","+/-528","871","1,927"
"B07401",49.0000,"Moved to different county within same state:","9,716","+/-2,522","7,194","12,238"
"B07401",50.0000,"1 to 4 years","295","+/-220","75","515"
"B07401",51.0000,"5 to 17 years","1,440","+/-1,124","316","2,564"
"B07401",52.0000,"18 and 19 years","669","+/-336","333","1,005"
"B07401",53.0000,"20 to 24 years","1,611","+/-731","880","2,342"
"B07401",54.0000,"25 to 29 years","2,119","+/-955","1,164","3,074"
"B07401",55.0000,"30 to 34 years","987","+/-553","434","1,540"
"B07401",56.0000,"35 to 39 years","884","+/-616","268","1,500"
"B07401",57.0000,"40 to 44 years","463","+/-335","128","798"
"B07401",58.0000,"45 to 49 years","222","+/-163","59","385"
"B07401",59.0000,"50 to 54 years","181","+/-215","0","396"
"B07401",60.0000,"55 to 59 years","285","+/-277","8","562"
"B07401",61.0000,"60 to 64 years","109","+/-113","0","222"
"B07401",62.0000,"65 to 69 years","69","+/-112","0","181"
"B07401",63.0000,"70 to 74 years","21","+/-43","0","64"
"B07401",64.0000,"75 years and over","361","+/-271","90","632"
"B07401",65.0000,"Moved to different state:","9,556","+/-3,687","5,869","13,243"
"B07401",66.0000,"1 to 4 years","307","+/-391","0","698"
"B07401",67.0000,"5 to 17 years","1,776","+/-1,659","117","3,435"
"B07401",68.0000,"18 and 19 years","1,300","+/-601","699","1,901"
"B07401",69.0000,"20 to 24 years","1,197","+/-613","584","1,810"
"B07401",70.0000,"25 to 29 years","970","+/-662","308","1,632"
"B07401",71.0000,"30 to 34 years","726","+/-590","136","1,316"
"B07401",72.0000,"35 to 39 years","389","+/-397","0","786"
"B07401",73.0000,"40 to 44 years","604","+/-419","185","1,023"
"B07401",74.0000,"45 to 49 years","774","+/-661","113","1,435"
"B07401",75.0000,"50 to 54 years","76","+/-98","0","174"
"B07401",76.0000,"55 to 59 years","384","+/-223","161","607"
"B07401",77.0000,"60 to 64 years","449","+/-311","138","760"
"B07401",78.0000,"65 to 69 years","418","+/-253","165","671"
"B07401",79.0000,"70 to 74 years","97","+/-162","0","259"
"B07401",80.0000,"75 years and over","89","+/-77","12","166"
"B07402",.,"MEDIAN AGE BY GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07402",.,"Universe:  Population 1 year and over in the United States",,,,
"B07402",0.7000,"Median age --",,,,
"B07402",1.0000,"Total living in area 1 year ago:","36.3","+/-0.6","35.7","36.9"
"B07402",2.0000,"Same house","38.0","+/-0.6","37.4","38.6"
"B07402",3.0000,"Moved within same county","30.3","+/-1.9","28.4","32.2"
"B07402",4.0000,"Moved to different county within same state","26.8","+/-2.2","24.6","29.0"
"B07402",5.0000,"Moved to different state","25.5","+/-3.7","21.8","29.2"
"B07403",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY SEX FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07403",.,"Universe:  Population 1 year and over in the United States",,,,
"B07403",1.0000,"Total living in area 1 year ago:","347,962","+/-5,921","342,041","353,883"
"B07403",2.0000,"Male","169,549","+/-3,074","166,475","172,623"
"B07403",3.0000,"Female","178,413","+/-3,616","174,797","182,029"
"B07403",4.0000,"Same house:","298,505","+/-5,185","293,320","303,690"
"B07403",5.0000,"Male","145,240","+/-3,067","142,173","148,307"
"B07403",6.0000,"Female","153,265","+/-2,899","150,366","156,164"
"B07403",7.0000,"Moved within same county:","30,185","+/-4,025","26,160","34,210"
"B07403",8.0000,"Male","15,587","+/-2,569","13,018","18,156"
"B07403",9.0000,"Female","14,598","+/-2,156","12,442","16,754"
"B07403",10.0000,"Moved to different county within same state:","9,716","+/-2,522","7,194","12,238"
"B07403",11.0000,"Male","4,395","+/-1,164","3,231","5,559"
"B07403",12.0000,"Female","5,321","+/-1,792","3,529","7,113"
"B07403",13.0000,"Moved to different state:","9,556","+/-3,687","5,869","13,243"
"B07403",14.0000,"Male","4,327","+/-1,504","2,823","5,831"
"B07403",15.0000,"Female","5,229","+/-2,403","2,826","7,632"
"B07404A",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (WHITE ALONE) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404A",.,"Universe:  White alone population 1 year and over in the United States",,,,
"B07404A",1.0000,"Total living in area 1 year ago:","292,766","+/-4,959","287,807","297,725"
"B07404A",2.0000,"Same house","252,604","+/-5,845","246,759","258,449"
"B07404A",3.0000,"Moved within same county","23,654","+/-3,747","19,907","27,401"
"B07404A",4.0000,"Moved to different county within same state","8,345","+/-2,222","6,123","10,567"
"B07404A",5.0000,"Moved to different state","8,163","+/-3,648","4,515","11,811"
"B07404B",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (BLACK OR AFRICAN AMERICAN ALONE) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404B",.,"Universe:  Black or African American alone population 1 year and over in the United States",,,,
"B07404B",1.0000,"Total living in area 1 year ago:","33,052","+/-2,029","31,023","35,081"
"B07404B",2.0000,"Same house","26,731","+/-2,522","24,209","29,253"
"B07404B",3.0000,"Moved within same county","4,891","+/-1,505","3,386","6,396"
"B07404B",4.0000,"Moved to different county within same state","620","+/-495","125","1,115"
"B07404B",5.0000,"Moved to different state","810","+/-518","292","1,328"
"B07404C",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (AMERICAN INDIAN AND ALASKA NATIVE ALONE) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404C",.,"Universe:  American Indian and Alaska Native alone population 1 year and over in the United States",,,,
"B07404C",1.0000,"Total living in area 1 year ago:","N","N","N","N"
"B07404C",2.0000,"Same house","N","N","N","N"
"B07404C",3.0000,"Moved within same county","N","N","N","N"
"B07404C",4.0000,"Moved to different county within same state","N","N","N","N"
"B07404C",5.0000,"Moved to different state","N","N","N","N"
"B07404D",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (ASIAN ALONE) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404D",.,"Universe:  Asian alone population 1 year and over in the United States",,,,
"B07404D",1.0000,"Total living in area 1 year ago:","N","N","N","N"
"B07404D",2.0000,"Same house","N","N","N","N"
"B07404D",3.0000,"Moved within same county","N","N","N","N"
"B07404D",4.0000,"Moved to different county within same state","N","N","N","N"
"B07404D",5.0000,"Moved to different state","N","N","N","N"
"B07404E",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone population 1 year and over in the United States",,,,
"B07404E",1.0000,"Total living in area 1 year ago:","N","N","N","N"
"B07404E",2.0000,"Same house","N","N","N","N"
"B07404E",3.0000,"Moved within same county","N","N","N","N"
"B07404E",4.0000,"Moved to different county within same state","N","N","N","N"
"B07404E",5.0000,"Moved to different state","N","N","N","N"
"B07404F",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (SOME OTHER RACE ALONE) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404F",.,"Universe:  Some other race alone population 1 year and over in the United States",,,,
"B07404F",1.0000,"Total living in area 1 year ago:","9,346","+/-2,873","6,473","12,219"
"B07404F",2.0000,"Same house","8,404","+/-2,769","5,635","11,173"
"B07404F",3.0000,"Moved within same county","598","+/-532","66","1,130"
"B07404F",4.0000,"Moved to different county within same state","43","+/-70","0","113"
"B07404F",5.0000,"Moved to different state","301","+/-266","35","567"
"B07404G",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (TWO OR MORE RACES) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404G",.,"Universe:  Two or more races population 1 year and over in the United States",,,,
"B07404G",1.0000,"Total living in area 1 year ago:","4,585","+/-1,145","3,440","5,730"
"B07404G",2.0000,"Same house","3,885","+/-1,160","2,725","5,045"
"B07404G",3.0000,"Moved within same county","386","+/-341","45","727"
"B07404G",4.0000,"Moved to different county within same state","131","+/-180","0","311"
"B07404G",5.0000,"Moved to different state","183","+/-196","0","379"
"B07404H",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (WHITE ALONE, NOT HISPANIC OR LATINO) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404H",.,"Universe:  White alone, not Hispanic or Latino population 1 year and over in the United States",,,,
"B07404H",1.0000,"Total living in area 1 year ago:","262,882","+/-4,534","258,348","267,416"
"B07404H",2.0000,"Same house","227,760","+/-3,995","223,765","231,755"
"B07404H",3.0000,"Moved within same county","20,293","+/-2,831","17,462","23,124"
"B07404H",4.0000,"Moved to different county within same state","6,839","+/-1,756","5,083","8,595"
"B07404H",5.0000,"Moved to different state","7,990","+/-3,632","4,358","11,622"
"B07404I",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY RACE (HISPANIC OR LATINO) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07404I",.,"Universe:  Hispanic or Latino population 1 year and over in the United States",,,,
"B07404I",1.0000,"Total living in area 1 year ago:","40,731","+/-2,135","38,596","42,866"
"B07404I",2.0000,"Same house","34,686","+/-2,563","32,123","37,249"
"B07404I",3.0000,"Moved within same county","4,022","+/-2,645","1,377","6,667"
"B07404I",4.0000,"Moved to different county within same state","1,549","+/-1,631","0","3,180"
"B07404I",5.0000,"Moved to different state","474","+/-324","150","798"
"B07407",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY CITIZENSHIP STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07407",.,"Universe:  Population 1 year and over in the United States",,,,
"B07407",1.0000,"Total living in area 1 year ago:","347,962","+/-5,921","342,041","353,883"
"B07407",2.0000,"Native","316,240","+/-6,785","309,455","323,025"
"B07407",3.0000,"Foreign born:","31,722","+/-3,783","27,939","35,505"
"B07407",4.0000,"Naturalized U.S. citizen","13,953","+/-2,871","11,082","16,824"
"B07407",5.0000,"Not a U.S. citizen","17,769","+/-2,934","14,835","20,703"
"B07407",6.0000,"Same house:","298,505","+/-5,185","293,320","303,690"
"B07407",7.0000,"Native","270,869","+/-5,602","265,267","276,471"
"B07407",8.0000,"Foreign born:","27,636","+/-3,846","23,790","31,482"
"B07407",9.0000,"Naturalized U.S. citizen","12,769","+/-2,877","9,892","15,646"
"B07407",10.0000,"Not a U.S. citizen","14,867","+/-2,878","11,989","17,745"
"B07407",11.0000,"Moved within same county:","30,185","+/-4,025","26,160","34,210"
"B07407",12.0000,"Native","27,480","+/-3,332","24,148","30,812"
"B07407",13.0000,"Foreign born:","2,705","+/-1,805","900","4,510"
"B07407",14.0000,"Naturalized U.S. citizen","651","+/-489","162","1,140"
"B07407",15.0000,"Not a U.S. citizen","2,054","+/-1,659","395","3,713"
"B07407",16.0000,"Moved to different county within same state:","9,716","+/-2,522","7,194","12,238"
"B07407",17.0000,"Native","8,449","+/-1,971","6,478","10,420"
"B07407",18.0000,"Foreign born:","1,267","+/-1,111","156","2,378"
"B07407",19.0000,"Naturalized U.S. citizen","419","+/-587","0","1,006"
"B07407",20.0000,"Not a U.S. citizen","848","+/-946","0","1,794"
"B07407",21.0000,"Moved to different state:","9,556","+/-3,687","5,869","13,243"
"B07407",22.0000,"Native","9,442","+/-3,671","5,771","13,113"
"B07407",23.0000,"Foreign born:","114","+/-153","0","267"
"B07407",24.0000,"Naturalized U.S. citizen","114","+/-153","0","267"
"B07407",25.0000,"Not a U.S. citizen","0","+/-267","0","267"
"B07408",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07408",.,"Universe:  Population 15 years and over in the United States",,,,
"B07408",1.0000,"Total living in area 1 year ago:","280,004","+/-3,754","276,250","283,758"
"B07408",2.0000,"Never married","83,809","+/-4,088","79,721","87,897"
"B07408",3.0000,"Now married, except separated","141,229","+/-5,588","135,641","146,817"
"B07408",4.0000,"Divorced","31,357","+/-2,955","28,402","34,312"
"B07408",5.0000,"Separated","4,930","+/-1,284","3,646","6,214"
"B07408",6.0000,"Widowed","18,679","+/-1,599","17,080","20,278"
"B07408",7.0000,"Same house:","240,097","+/-3,582","236,515","243,679"
"B07408",8.0000,"Never married","68,544","+/-3,595","64,949","72,139"
"B07408",9.0000,"Now married, except separated","125,564","+/-4,639","120,925","130,203"
"B07408",10.0000,"Divorced","25,955","+/-2,463","23,492","28,418"
"B07408",11.0000,"Separated","2,473","+/-887","1,586","3,360"
"B07408",12.0000,"Widowed","17,561","+/-1,640","15,921","19,201"
"B07408",13.0000,"Moved within same county:","23,532","+/-2,992","20,540","26,524"
"B07408",14.0000,"Never married","7,442","+/-1,387","6,055","8,829"
"B07408",15.0000,"Now married, except separated","9,234","+/-2,501","6,733","11,735"
"B07408",16.0000,"Divorced","4,372","+/-1,101","3,271","5,473"
"B07408",17.0000,"Separated","1,472","+/-755","717","2,227"
"B07408",18.0000,"Widowed","1,012","+/-377","635","1,389"
"B07408",19.0000,"Moved to different county within same state:","8,406","+/-2,037","6,369","10,443"
"B07408",20.0000,"Never married","4,035","+/-1,247","2,788","5,282"
"B07408",21.0000,"Now married, except separated","3,059","+/-1,193","1,866","4,252"
"B07408",22.0000,"Divorced","640","+/-372","268","1,012"
"B07408",23.0000,"Separated","609","+/-391","218","1,000"
"B07408",24.0000,"Widowed","63","+/-104","0","167"
"B07408",25.0000,"Moved to different state:","7,969","+/-2,375","5,594","10,344"
"B07408",26.0000,"Never married","3,788","+/-1,213","2,575","5,001"
"B07408",27.0000,"Now married, except separated","3,372","+/-1,486","1,886","4,858"
"B07408",28.0000,"Divorced","390","+/-263","127","653"
"B07408",29.0000,"Separated","376","+/-413","0","789"
"B07408",30.0000,"Widowed","43","+/-47","0","90"
"B07409",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY EDUCATIONAL ATTAINMENT FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07409",.,"Universe:  Population 25 years and over in the United States",,,,
"B07409",1.0000,"Total living in area 1 year ago:","230,377","+/-2,928","227,449","233,305"
"B07409",2.0000,"Less than high school graduate","36,069","+/-3,443","32,626","39,512"
"B07409",3.0000,"High school graduate (includes equivalency)","83,156","+/-3,883","79,273","87,039"
"B07409",4.0000,"Some college or associate's degree","63,781","+/-2,889","60,892","66,670"
"B07409",5.0000,"Bachelor's degree","32,149","+/-2,521","29,628","34,670"
"B07409",6.0000,"Graduate or professional degree","15,222","+/-1,654","13,568","16,876"
"B07409",7.0000,"Same house:","200,329","+/-3,107","197,222","203,436"
"B07409",8.0000,"Less than high school graduate","30,167","+/-3,288","26,879","33,455"
"B07409",9.0000,"High school graduate (includes equivalency)","72,587","+/-3,653","68,934","76,240"
"B07409",10.0000,"Some college or associate's degree","55,134","+/-2,770","52,364","57,904"
"B07409",11.0000,"Bachelor's degree","28,539","+/-2,212","26,327","30,751"
"B07409",12.0000,"Graduate or professional degree","13,902","+/-1,565","12,337","15,467"
"B07409",13.0000,"Moved within same county:","19,371","+/-2,554","16,817","21,925"
"B07409",14.0000,"Less than high school graduate","3,724","+/-1,115","2,609","4,839"
"B07409",15.0000,"High school graduate (includes equivalency)","7,374","+/-1,933","5,441","9,307"
"B07409",16.0000,"Some college or associate's degree","5,718","+/-1,364","4,354","7,082"
"B07409",17.0000,"Bachelor's degree","1,837","+/-536","1,301","2,373"
"B07409",18.0000,"Graduate or professional degree","718","+/-426","292","1,144"
"B07409",19.0000,"Moved to different county within same state:","5,701","+/-1,539","4,162","7,240"
"B07409",20.0000,"Less than high school graduate","1,431","+/-868","563","2,299"
"B07409",21.0000,"High school graduate (includes equivalency)","1,894","+/-906","988","2,800"
"B07409",22.0000,"Some college or associate's degree","1,196","+/-588","608","1,784"
"B07409",23.0000,"Bachelor's degree","1,011","+/-649","362","1,660"
"B07409",24.0000,"Graduate or professional degree","169","+/-185","0","354"
"B07409",25.0000,"Moved to different state:","4,976","+/-1,701","3,275","6,677"
"B07409",26.0000,"Less than high school graduate","747","+/-461","286","1,208"
"B07409",27.0000,"High school graduate (includes equivalency)","1,301","+/-664","637","1,965"
"B07409",28.0000,"Some college or associate's degree","1,733","+/-777","956","2,510"
"B07409",29.0000,"Bachelor's degree","762","+/-647","115","1,409"
"B07409",30.0000,"Graduate or professional degree","433","+/-343","90","776"
"B07410",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07410",.,"Universe:  Population 15 years and over in the United States",,,,
"B07410",1.0000,"Total living in area 1 year ago:","280,004","+/-3,754","276,250","283,758"
"B07410",2.0000,"No income","33,756","+/-2,901","30,855","36,657"
"B07410",3.0000,"With income:","246,248","+/-4,157","242,091","250,405"
"B07410",4.0000,"$1 to $9,999 or loss","56,253","+/-3,073","53,180","59,326"
"B07410",5.0000,"$10,000 to $14,999","26,412","+/-2,981","23,431","29,393"
"B07410",6.0000,"$15,000 to $24,999","42,851","+/-2,917","39,934","45,768"
"B07410",7.0000,"$25,000 to $34,999","35,823","+/-2,622","33,201","38,445"
"B07410",8.0000,"$35,000 to $49,999","33,710","+/-2,655","31,055","36,365"
"B07410",9.0000,"$50,000 to $64,999","21,388","+/-1,946","19,442","23,334"
"B07410",10.0000,"$65,000 to $74,999","10,105","+/-1,635","8,470","11,740"
"B07410",11.0000,"$75,000 or more","19,706","+/-1,683","18,023","21,389"
"B07410",12.0000,"Same house:","240,097","+/-3,582","236,515","243,679"
"B07410",13.0000,"No income","27,458","+/-2,578","24,880","30,036"
"B07410",14.0000,"With income:","212,639","+/-3,766","208,873","216,405"
"B07410",15.0000,"$1 to $9,999 or loss","46,163","+/-2,851","43,312","49,014"
"B07410",16.0000,"$10,000 to $14,999","22,484","+/-2,438","20,046","24,922"
"B07410",17.0000,"$15,000 to $24,999","36,392","+/-2,761","33,631","39,153"
"B07410",18.0000,"$25,000 to $34,999","31,859","+/-2,555","29,304","34,414"
"B07410",19.0000,"$35,000 to $49,999","29,288","+/-2,184","27,104","31,472"
"B07410",20.0000,"$50,000 to $64,999","19,503","+/-1,873","17,630","21,376"
"B07410",21.0000,"$65,000 to $74,999","8,894","+/-1,303","7,591","10,197"
"B07410",22.0000,"$75,000 or more","18,056","+/-1,553","16,503","19,609"
"B07410",23.0000,"Moved within same county:","23,532","+/-2,992","20,540","26,524"
"B07410",24.0000,"No income","3,287","+/-1,260","2,027","4,547"
"B07410",25.0000,"With income:","20,245","+/-2,366","17,879","22,611"
"B07410",26.0000,"$1 to $9,999 or loss","5,584","+/-1,100","4,484","6,684"
"B07410",27.0000,"$10,000 to $14,999","2,560","+/-1,119","1,441","3,679"
"B07410",28.0000,"$15,000 to $24,999","3,966","+/-1,164","2,802","5,130"
"B07410",29.0000,"$25,000 to $34,999","2,770","+/-825","1,945","3,595"
"B07410",30.0000,"$35,000 to $49,999","2,471","+/-707","1,764","3,178"
"B07410",31.0000,"$50,000 to $64,999","1,475","+/-620","855","2,095"
"B07410",32.0000,"$65,000 to $74,999","697","+/-430","267","1,127"
"B07410",33.0000,"$75,000 or more","722","+/-430","292","1,152"
"B07410",34.0000,"Moved to different county within same state:","8,406","+/-2,037","6,369","10,443"
"B07410",35.0000,"No income","1,574","+/-569","1,005","2,143"
"B07410",36.0000,"With income:","6,832","+/-1,749","5,083","8,581"
"B07410",37.0000,"$1 to $9,999 or loss","2,103","+/-709","1,394","2,812"
"B07410",38.0000,"$10,000 to $14,999","860","+/-618","242","1,478"
"B07410",39.0000,"$15,000 to $24,999","1,455","+/-646","809","2,101"
"B07410",40.0000,"$25,000 to $34,999","720","+/-394","326","1,114"
"B07410",41.0000,"$35,000 to $49,999","835","+/-689","146","1,524"
"B07410",42.0000,"$50,000 to $64,999","117","+/-121","0","238"
"B07410",43.0000,"$65,000 to $74,999","277","+/-434","0","711"
"B07410",44.0000,"$75,000 or more","465","+/-359","106","824"
"B07410",45.0000,"Moved to different state:","7,969","+/-2,375","5,594","10,344"
"B07410",46.0000,"No income","1,437","+/-813","624","2,250"
"B07410",47.0000,"With income:","6,532","+/-1,817","4,715","8,349"
"B07410",48.0000,"$1 to $9,999 or loss","2,403","+/-847","1,556","3,250"
"B07410",49.0000,"$10,000 to $14,999","508","+/-425","83","933"
"B07410",50.0000,"$15,000 to $24,999","1,038","+/-522","516","1,560"
"B07410",51.0000,"$25,000 to $34,999","474","+/-334","140","808"
"B07410",52.0000,"$35,000 to $49,999","1,116","+/-680","436","1,796"
"B07410",53.0000,"$50,000 to $64,999","293","+/-238","55","531"
"B07410",54.0000,"$65,000 to $74,999","237","+/-291","0","528"
"B07410",55.0000,"$75,000 or more","463","+/-314","149","777"
"B07411",.,"MEDIAN INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) BY GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07411",.,"Universe:  Population 15 years and over in the United States with income",,,,
"B07411",0.7000,"Median income in the past 12 months --",,,,
"B07411",1.0000,"Total living in area 1 year ago:","24,220","+/-1,061","23,159","25,281"
"B07411",2.0000,"Same house","25,338","+/-888","24,450","26,226"
"B07411",3.0000,"Moved within same county","20,657","+/-2,279","18,378","22,936"
"B07411",4.0000,"Moved to different county within same state","18,943","+/-7,243","11,700","26,186"
"B07411",5.0000,"Moved to different state","18,645","+/-4,458","14,187","23,103"
"B07412",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY POVERTY STATUS IN THE PAST 12 MONTHS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07412",.,"Universe:  Population 1 year and over in the United States for whom poverty status is determined",,,,
"B07412",1.0000,"Total living in area 1 year ago:","340,353","+/-6,056","334,297","346,409"
"B07412",2.0000,"Below 100 percent of the poverty level","48,878","+/-6,062","42,816","54,940"
"B07412",3.0000,"100 to 149 percent of the poverty level","22,539","+/-3,339","19,200","25,878"
"B07412",4.0000,"At or above 150 percent of the poverty level","268,936","+/-7,143","261,793","276,079"
"B07412",5.0000,"Same house:","294,756","+/-5,118","289,638","299,874"
"B07412",6.0000,"Below 100 percent of the poverty level","36,287","+/-5,476","30,811","41,763"
"B07412",7.0000,"100 to 149 percent of the poverty level","18,972","+/-3,352","15,620","22,324"
"B07412",8.0000,"At or above 150 percent of the poverty level","239,497","+/-6,924","232,573","246,421"
"B07412",9.0000,"Moved within same county:","28,661","+/-3,982","24,679","32,643"
"B07412",10.0000,"Below 100 percent of the poverty level","7,836","+/-2,651","5,185","10,487"
"B07412",11.0000,"100 to 149 percent of the poverty level","2,751","+/-1,157","1,594","3,908"
"B07412",12.0000,"At or above 150 percent of the poverty level","18,074","+/-2,815","15,259","20,889"
"B07412",13.0000,"Moved to different county within same state:","8,443","+/-2,566","5,877","11,009"
"B07412",14.0000,"Below 100 percent of the poverty level","1,454","+/-923","531","2,377"
"B07412",15.0000,"100 to 149 percent of the poverty level","474","+/-559","0","1,033"
"B07412",16.0000,"At or above 150 percent of the poverty level","6,515","+/-2,301","4,214","8,816"
"B07412",17.0000,"Moved to different state:","8,493","+/-3,669","4,824","12,162"
"B07412",18.0000,"Below 100 percent of the poverty level","3,301","+/-2,887","414","6,188"
"B07412",19.0000,"100 to 149 percent of the poverty level","342","+/-282","60","624"
"B07412",20.0000,"At or above 150 percent of the poverty level","4,850","+/-1,868","2,982","6,718"
