

"tblid","profln","totcest","totcme","cest","cme"
"S0201","          36","      8.0","               +/-0.4","               5.4","               +/-0.3"
"S0201","          37","      4.0","               +/-0.2","               3.1","               +/-0.2"
"S0201","          38","      1.5","               +/-0.1","               1.4","               +/-0.1"
" ","          38"," "," "," "," "
" ","          39"," "," "," "," "
"S0201","          39","  917,041","             +/-4,868","           715,628","             +/-5,036"
"S0201","          40","     75.7","               +/-0.7","              74.3","               +/-0.8"
"S0201","          41","     34.8","               +/-0.6","              31.7","               +/-0.6"
"S0201","          42","     60.7","               +/-0.7","              62.2","               +/-0.9"
"S0201","          43","     28.7","               +/-0.6","              27.7","               +/-0.6"
"S0201","          44","     10.8","               +/-0.5","               8.7","               +/-0.5"
"S0201","          45","      4.5","               +/-0.4","               2.9","               +/-0.4"
"S0201","          46","     24.3","               +/-0.7","              25.7","               +/-0.8"
"S0201","          47","     10.4","               +/-0.5","              10.6","               +/-0.6"
"S0201","          48","      8.1","               +/-0.4","               8.5","               +/-0.5"
"S0201","          49","      2.3","               +/-0.2","               2.1","               +/-0.3"
"S0201","          50","     13.9","               +/-0.5","              15.0","               +/-0.6"
"S0201","          51","     12.0","               +/-0.4","              13.1","               +/-0.5"
"S0201","          52","      1.9","               +/-0.2","               1.9","               +/-0.3"
" ","          52"," "," "," "," "
"S0201","          53","     2.99","              +/-0.02","              2.83","              +/-0.02"
"S0201","          54","     3.48","              +/-0.03","              3.34","              +/-0.03"
" ","          54"," "," "," "," "
" ","          55"," "," "," "," "
"S0201","          55","2,238,285","               +/-163","         1,647,104","             +/-1,590"
"S0201","          56","     54.4","               +/-0.6","              56.8","               +/-0.7"
"S0201","          57","      7.0","               +/-0.2","               8.0","               +/-0.2"
"S0201","          58","      7.0","               +/-0.3","               7.3","               +/-0.3"
"S0201","          59","      1.9","               +/-0.2","               1.4","               +/-0.2"
"S0201","          60","     29.7","               +/-0.5","              26.6","               +/-0.5"
" ","          60"," "," "," "," "
"S0201","          61","1,081,526","               +/-359","           792,079","               +/-866"
"S0201","          62","     57.4","               +/-0.7","              60.0","               +/-0.9"
"S0201","          63","      2.7","               +/-0.2","               3.3","               +/-0.2"
"S0201","          64","      5.8","               +/-0.3","               6.1","               +/-0.4"
"S0201","          65","      1.6","               +/-0.2","               1.3","               +/-0.2"
"S0201","          66","     32.5","               +/-0.6","              29.3","               +/-0.7"
" ","          66"," "," "," "," "
"S0201","          67","1,156,759","               +/-406","           855,025","               +/-860"
"S0201","          68","     51.7","               +/-0.7","              53.7","               +/-0.8"
"S0201","          69","     11.0","               +/-0.3","              12.4","               +/-0.4"
"S0201","          70","      8.1","               +/-0.4","               8.5","               +/-0.4"
"S0201","          71","      2.2","               +/-0.2","               1.4","               +/-0.2"
"S0201","          72","     27.0","               +/-0.5","              24.0","               +/-0.5"
" ","          72"," "," "," "," "
" ","          73"," "," "," "," "
"S0201","          73","  764,017","             +/-8,287","           527,043","             +/-5,326"
"S0201","          74","      7.0","               +/-0.5","               7.5","               +/-0.6"
"S0201","          75","      4.0","               +/-0.3","               3.9","               +/-0.4"
"S0201","          76","     40.6","               +/-0.6","              40.9","               +/-0.7"
"S0201","          77","     22.6","               +/-0.5","              22.4","               +/-0.5"
"S0201","          78","     25.8","               +/-0.7","              25.3","               +/-0.8"
" ","          78"," "," "," "," "
"S0201","          79","  375,159","             +/-4,354","           260,224","             +/-3,332"
"S0201","          80","     70.2","               +/-0.9","              69.7","               +/-1.0"
"S0201","          81","     22.5","               +/-0.8","              22.7","               +/-1.0"
"S0201","          82","  388,858","             +/-6,038","           266,819","             +/-3,911"
"S0201","          83","     64.2","               +/-1.0","              64.9","               +/-1.1"
"S0201","          84","     29.0","               +/-0.9","              27.8","               +/-1.0"
" ","          84"," "," "," "," "
" ","          85"," "," "," "," "
"S0201","          85","1,857,866","               +/-426","         1,393,595","             +/-1,331"
"S0201","          86","     10.4","               +/-0.4","               7.7","               +/-0.4"
"S0201","          87","     29.6","               +/-0.6","              30.1","               +/-0.7"
"S0201","          88","     24.7","               +/-0.4","              25.4","               +/-0.4"
"S0201","          89","     19.7","               +/-0.5","              19.9","               +/-0.5"
"S0201","          90","     15.6","               +/-0.4","              16.9","               +/-0.6"
" ","          90"," "," "," "," "
"S0201","          91","     89.6","               +/-0.4","              92.3","               +/-0.4"
"S0201","          92","     89.5","               +/-0.6","              92.7","               +/-0.4"
"S0201","          93","     89.7","               +/-0.5","              92.0","               +/-0.5"
"S0201","          94","     35.3","               +/-0.6","              36.8","               +/-0.7"
"S0201","          95","     36.6","               +/-0.7","              39.2","               +/-0.9"
"S0201","          96","     34.1","               +/-0.7","              34.6","               +/-0.8"
" ","          96"," "," "," "," "
" ","          97"," "," "," "," "
"S0201","          97","  683,636","             +/-2,041","           463,731","             +/-1,775"
"S0201","          98","   27,747","             +/-2,733","            17,068","             +/-1,971"
"S0201","          99","    4,962","             +/-1,336","             1,646","               +/-738"
"S0201","         100","     17.9","               +/-4.0","               9.6","               +/-4.1"
" ","         100"," "," "," "," "
" ","         101"," "," "," "," "
"S0201","         101","1,723,163","               +/-489","         1,321,115","             +/-1,207"
"S0201","         102","      3.7","               +/-0.3","               2.6","               +/-0.3"
"S0201","         103","     18.3","               +/-3.2","              15.3","               +/-4.5"
" ","         103"," "," "," "," "
" ","         104"," "," "," "," "
"S0201","         104","2,113,142","               +/-252","         1,559,328","             +/-1,480"
"S0201","         105","      8.3","               +/-0.2","              10.0","               +/-0.3"
" ","         105"," "," "," "," "
" ","         106"," "," "," "," "
"S0201","         106","2,596,785","               +/-800","         1,893,727","             +/-2,236"
"S0201","         107","     11.3","               +/-0.3","              12.2","               +/-0.4"
"S0201","         108","  425,591","             +/-2,379","           294,155","             +/-2,069"
"S0201","         109","      5.0","               +/-0.5","               5.3","               +/-0.6"
"S0201","         110","1,809,940","             +/-2,423","         1,287,780","             +/-2,485"
"S0201","         111","      8.5","               +/-0.4","               8.9","               +/-0.4"
"S0201","         112","     91.5","               +/-0.4","              91.1","               +/-0.4"
"S0201","         113","  361,254","             +/-1,031","           311,792","               +/-956"
"S0201","         114","     32.5","               +/-1.1","              32.3","               +/-1.2"
" ","         114"," "," "," "," "
" ","         115"," "," "," "," "
"S0201","         115","2,765,378","             +/-2,735","         2,003,007","             +/-3,126"
"S0201","         116","     91.4","               +/-0.5","              93.4","               +/-0.4"
"S0201","         117","      8.1","               +/-0.5","               6.4","               +/-0.5"
"S0201","         118","      5.5","               +/-0.4","               4.5","               +/-0.3"
"S0201","         119","      2.6","               +/-0.3","               1.9","               +/-0.2"
"S0201","         120","      1.8","               +/-0.2","               1.2","               +/-0.2"
"S0201","         121","      0.8","               +/-0.1","               0.7","               +/-0.1"
"S0201","         122","      0.5","               +/-0.1","               0.2","               +/-0.1"
" ","         122"," "," "," "," "
" ","         123"," "," "," "," "
"S0201","         123","2,795,377","*****","         2,022,339","             +/-2,227"
"S0201","         124","2,330,160","            +/-10,868","         1,885,079","             +/-8,065"
"S0201","         125","     48.9","               +/-0.2","              48.8","               +/-0.1"
"S0201","         126","     51.1","               +/-0.2","              51.2","               +/-0.1"
"S0201","         127","  465,217","            +/-10,868","           137,260","             +/-7,850"
"S0201","         128","     48.8","               +/-0.8","              47.0","               +/-1.7"
"S0201","         129","     51.2","               +/-0.8","              53.0","               +/-1.7"
"S0201","         130","  269,374","             +/-9,281","           100,853","             +/-5,429"
"S0201","         131","     47.2","               +/-1.2","              47.0","               +/-1.8"
"S0201","         132","     52.8","               +/-1.2","              53.0","               +/-1.8"
"S0201","         133","  195,843","             +/-9,620","            36,407","             +/-4,683"
"S0201","         134","     51.0","               +/-1.7","              47.2","               +/-3.6"
"S0201","         135","     49.0","               +/-1.7","              52.8","               +/-3.6"
" ","         136"," "," "," "," "
"S0201","         136","     15.5","               +/-1.4","               8.9","               +/-1.3"
"S0201","         137","     27.4","               +/-1.8","              18.3","               +/-3.1"
"S0201","         138","     57.1","               +/-2.0","              72.8","               +/-3.1"
" ","         138"," "," "," "," "
" ","         139"," "," "," "," "
"S0201","         139","  465,217","            +/-10,868","           137,260","             +/-7,850"
"S0201","         140","     22.7","               +/-1.3","              74.2","               +/-2.4"
"S0201","         141","     25.2","               +/-1.1","              17.1","               +/-2.2"
"S0201","         142","      1.4","               +/-0.4","               2.4","               +/-0.9"
"S0201","         143","      0.1","               +/-0.1","               0.3","               +/-0.2"
"S0201","         144","     49.4","               +/-1.6","               3.7","               +/-1.1"
"S0201","         145","      1.1","               +/-0.3","               2.3","               +/-0.5"
" ","         145"," "," "," "," "
" ","         146"," "," "," "," "
"S0201","         146","2,620,703","               +/-438","         1,911,614","             +/-2,121"
"S0201","         147","     77.8","               +/-0.6","              89.9","               +/-0.6"
"S0201","         148","     22.2","               +/-0.6","              10.1","               +/-0.6"
"S0201","         149","      8.8","               +/-0.4","               3.2","               +/-0.3"
" ","         149"," "," "," "," "
" ","         150"," "," "," "," "
"S0201","         150","2,194,725","             +/-2,310","         1,617,342","             +/-2,356"
"S0201","         151","     65.3","               +/-0.4","              63.5","               +/-0.5"
"S0201","         152","     65.3","               +/-0.4","              63.4","               +/-0.5"
"S0201","         153","     62.4","               +/-0.4","              61.0","               +/-0.5"
"S0201","         154","      2.9","               +/-0.2","               2.5","               +/-0.2"
"S0201","         155","      4.4","               +/-0.3","               3.9","               +/-0.3"
"S0201","         156","      0.0","               +/-0.1","               0.0","               +/-0.1"
"S0201","         157","     34.7","               +/-0.4","              36.5","               +/-0.5"
" ","         157"," "," "," "," "
"S0201","         158","1,135,827","             +/-1,716","           841,229","             +/-1,696"
"S0201","         159","     58.0","               +/-0.6","              55.9","               +/-0.6"
"S0201","         160","     58.0","               +/-0.6","              55.9","               +/-0.6"
"S0201","         161","     55.5","               +/-0.7","              53.8","               +/-0.7"
"S0201","         162","      2.4","               +/-0.2","               2.1","               +/-0.2"
"S0201","         163","      4.2","               +/-0.4","               3.7","               +/-0.4"
" ","         163"," "," "," "," "
" ","         164"," "," "," "," "
"S0201","         164","1,324,952","            +/-10,810","           953,814","             +/-8,545"
"S0201","         165","     74.3","               +/-0.8","              77.7","               +/-0.8"
"S0201","         166","      7.9","               +/-0.5","               6.5","               +/-0.4"
"S0201","         167","     11.0","               +/-0.5","               9.8","               +/-0.5"
"S0201","         168","      2.3","               +/-0.3","               1.7","               +/-0.2"
"S0201","         169","      1.3","               +/-0.2","               0.8","               +/-0.1"
"S0201","         170","      3.2","               +/-0.2","               3.6","               +/-0.3"
"S0201","         171","     31.1","               +/-0.4","              31.0","               +/-0.4"
" ","         171"," "," "," "," "
"S0201","         172","1,369,152","             +/-9,266","           986,186","             +/-7,715"
" ","         173"," "," "," "," "
"S0201","         173","     38.9","               +/-0.8","              42.1","               +/-1.0"
"S0201","         174","     15.2","               +/-0.5","              12.0","               +/-0.5"
"S0201","         175","     28.5","               +/-0.6","              30.2","               +/-0.7"
"S0201","         176","      0.2","               +/-0.1","               0.2","               +/-0.1"
"S0201","         177","      8.7","               +/-0.4","               8.9","               +/-0.5"
"S0201","         178","      8.6","               +/-0.5","               6.7","               +/-0.5"
" ","         178"," "," "," "," "
"S0201","         179","  738,283","             +/-6,253","           533,567","             +/-4,953"
"S0201","         180","     36.2","               +/-1.0","              39.8","               +/-1.1"
"S0201","         181","     14.9","               +/-0.8","              12.0","               +/-0.7"
"S0201","         182","     20.6","               +/-0.7","              21.7","               +/-0.8"
"S0201","         183","      0.2","               +/-0.1","               0.2","               +/-0.1"
"S0201","         184","     15.8","               +/-0.7","              16.1","               +/-0.9"
"S0201","         185","     12.2","               +/-0.8","              10.2","               +/-0.7"
" ","         185"," "," "," "," "
"S0201","         186","  630,869","             +/-7,326","           452,619","             +/-5,642"
"S0201","         187","     41.9","               +/-1.1","              44.8","               +/-1.2"
"S0201","         188","     15.6","               +/-0.7","              11.9","               +/-0.8"
"S0201","         189","     37.8","               +/-1.0","              40.1","               +/-1.3"
"S0201","         190","      0.1","               +/-0.1","               0.1","               +/-0.1"
"S0201","         191","      0.4","               +/-0.1","               0.4","               +/-0.1"
"S0201","         192","      4.3","               +/-0.4","               2.7","               +/-0.4"
" ","         192"," "," "," "," "
" ","         193"," "," "," "," "
"S0201","         193","      0.3","               +/-0.1","               0.2","               +/-0.1"
"S0201","         194","      7.0","               +/-0.4","               7.6","               +/-0.4"
"S0201","         195","      6.8","               +/-0.4","               5.9","               +/-0.4"
"S0201","         196","      4.6","               +/-0.3","               4.7","               +/-0.3"
"S0201","         197","     11.2","               +/-0.4","              11.1","               +/-0.5"
"S0201","         198","      5.9","               +/-0.4","               5.7","               +/-0.4"
"S0201","         199","      3.4","               +/-0.2","               3.6","               +/-0.3"
"S0201","         200","      9.7","               +/-0.3","              10.2","               +/-0.5"
"S0201","         201","     11.2","               +/-0.5","              11.5","               +/-0.6"
"S0201","         202","     24.1","               +/-0.5","              24.1","               +/-0.6"
"S0201","         203","      6.8","               +/-0.4","               6.4","               +/-0.4"
"S0201","         204","      4.4","               +/-0.3","               3.8","               +/-0.3"
"S0201","         205","      4.7","               +/-0.3","               5.2","               +/-0.4"
" ","         205"," "," "," "," "
" ","         206"," "," "," "," "
"S0201","         206","     76.7","               +/-0.6","              75.3","               +/-0.6"
"S0201","         207","     17.5","               +/-0.5","              18.6","               +/-0.6"
"S0201","         208","      5.6","               +/-0.3","               5.9","               +/-0.3"
"S0201","         209","      0.2","               +/-0.1","               0.2","               +/-0.1"
" ","         209"," "," "," "," "
" ","         210"," "," "," "," "
"S0201","         210","  917,041","             +/-4,868","           715,628","             +/-5,036"
"S0201","         211","   80,952","             +/-1,085","            84,221","             +/-1,483"
" ","         211"," "," "," "," "
"S0201","         212","     81.7","               +/-0.5","              79.5","               +/-0.5"
"S0201","         213","  103,700","             +/-1,700","           109,078","             +/-1,986"
"S0201","         214","     31.2","               +/-0.5","              34.8","               +/-0.5"
"S0201","         215","   16,426","               +/-242","            16,866","               +/-231"
"S0201","         216","      2.6","               +/-0.3","               2.2","               +/-0.3"
"S0201","         217","    7,960","               +/-517","             8,345","               +/-686"
"S0201","         218","      1.2","               +/-0.2","               0.7","               +/-0.2"
"S0201","         219","    3,821","               +/-473","             3,708","               +/-688"
"S0201","         220","     21.6","               +/-0.5","              24.4","               +/-0.6"
"S0201","         221","   26,000","               +/-975","            27,283","             +/-1,135"
"S0201","         222","      2.5","               +/-0.3","               1.4","               +/-0.2"
" ","         222"," "," "," "," "
"S0201","         223","  693,883","             +/-6,790","           532,008","             +/-6,024"
"S0201","         224","   92,499","             +/-1,094","            97,335","             +/-1,359"
"S0201","         225","     80.2","               +/-0.8","              83.6","               +/-0.8"
"S0201","         226","  101,310","             +/-1,262","           104,435","             +/-1,495"
"S0201","         227","      5.6","               +/-0.5","               4.6","               +/-0.5"
"S0201","         228","   69,637","             +/-3,696","            73,412","             +/-7,104"
"S0201","         229","     14.2","               +/-0.6","              11.7","               +/-0.6"
"S0201","         230","   53,848","             +/-2,684","            59,511","             +/-3,214"
" ","         230"," "," "," "," "
"S0201","         231","2,795,377","*****","         2,022,339","             +/-2,227"
"S0201","         232","   34,983","               +/-487","            38,971","               +/-630"
" ","         232"," "," "," "," "
" ","         233"," "," "," "," "
"S0201","         233","  562,564","             +/-8,247","           403,477","             +/-6,204"
"S0201","         234","  353,844","             +/-7,957","           236,786","             +/-5,668"
" ","         235"," "," "," "," "
"S0201","         235","   80,289","             +/-1,784","            90,315","             +/-2,340"
"S0201","         236","   52,672","             +/-1,054","            55,741","             +/-1,154"
" ","         237"," "," "," "," "
"S0201","         237","   60,198","               +/-765","            66,097","             +/-1,103"
"S0201","         238","   42,789","             +/-1,236","            46,364","               +/-932"
" ","         238"," "," "," "," "
" ","         239"," "," "," "," "
"S0201","         239","      3.9","               +/-0.4","               2.5","               +/-0.4"
"S0201","         240","      5.9","               +/-0.7","               3.4","               +/-0.6"
"S0201","         241","      5.1","               +/-1.3","               2.6","               +/-1.1"
"S0201","         242","      1.9","               +/-0.4","               1.6","               +/-0.3"
"S0201","         243","      2.3","               +/-0.5","               1.6","               +/-0.5"
"S0201","         244","      2.6","               +/-1.1","               1.8","               +/-1.0"
"S0201","         245","     14.2","               +/-2.0","               9.3","               +/-2.2"
"S0201","         246","     23.6","               +/-3.4","              18.3","               +/-4.3"
"S0201","         247","     23.4","              +/-10.2","N","N"
" ","         247"," "," "," "," "
"S0201","         248","      5.9","               +/-0.4","               4.1","               +/-0.4"
"S0201","         249","      7.4","               +/-0.9","               3.9","               +/-0.8"
"S0201","         250","      7.1","               +/-0.9","               3.6","               +/-0.8"
"S0201","         251","      7.1","               +/-1.4","               2.5","               +/-0.8"
"S0201","         252","      7.0","               +/-1.0","               4.0","               +/-1.0"
"S0201","         253","      5.4","               +/-0.4","               4.2","               +/-0.3"
"S0201","         254","      5.4","               +/-0.4","               4.0","               +/-0.4"
"S0201","         255","      5.6","               +/-0.7","               5.0","               +/-0.6"
"S0201","         256","      4.1","               +/-0.5","               2.4","               +/-0.4"
"S0201","         257","     18.8","               +/-1.4","              15.9","               +/-1.2"
" ","         257"," "," "," "," "
"S0201","         258","  917,041","             +/-4,868","           715,628","             +/-5,036"
" ","         259"," "," "," "," "
"S0201","         259","     81.6","               +/-0.7","              85.4","               +/-0.7"
"S0201","         260","     18.4","               +/-0.7","              14.6","               +/-0.7"
" ","         260"," "," "," "," "
"S0201","         261","     3.11","              +/-0.02","              2.97","              +/-0.02"
"S0201","         262","     2.47","              +/-0.07","              2.06","              +/-0.09"
" ","         262"," "," "," "," "
" ","         263"," "," "," "," "
"S0201","         263","     83.0","               +/-0.6","              85.2","               +/-0.6"
"S0201","         264","      7.3","               +/-0.5","               6.3","               +/-0.4"
"S0201","         265","      9.2","               +/-0.4","               7.9","               +/-0.4"
"S0201","         266","      0.6","               +/-0.1","               0.6","               +/-0.1"
" ","         266"," "," "," "," "
" ","         267"," "," "," "," "
"S0201","         267","      3.8","               +/-0.3","               3.8","               +/-0.3"
"S0201","         268","      5.2","               +/-0.3","               5.3","               +/-0.4"
"S0201","         269","      7.1","               +/-0.3","               7.0","               +/-0.4"
"S0201","         270","     31.3","               +/-0.6","              30.7","               +/-0.7"
"S0201","         271","     37.8","               +/-0.7","              37.8","               +/-0.8"
"S0201","         272","     14.8","               +/-0.6","              15.4","               +/-0.6"
" ","         272"," "," "," "," "
" ","         273"," "," "," "," "
"S0201","         273","      5.9","               +/-0.4","               4.9","               +/-0.4"
"S0201","         274","     94.1","               +/-0.4","              95.1","               +/-0.4"
" ","         274"," "," "," "," "
" ","         275"," "," "," "," "
"S0201","         275","     39.3","               +/-0.8","              38.2","               +/-0.8"
"S0201","         276","      5.7","               +/-0.4","               5.3","               +/-0.4"
"S0201","         277","     54.9","               +/-0.7","              56.4","               +/-0.8"
"S0201","         278","      0.1","               +/-0.1","               0.1","               +/-0.1"
" ","         278"," "," "," "," "
" ","         279"," "," "," "," "
"S0201","         279","      1.9","               +/-0.3","               1.4","               +/-0.3"
"S0201","         280","      1.9","               +/-0.2","               0.7","               +/-0.1"
" ","         280"," "," "," "," "
"S0201","         281","  748,693","             +/-7,012","           610,884","             +/-6,837"
" ","         282"," "," "," "," "
"S0201","         282","     54.9","               +/-0.9","              57.6","               +/-0.9"
"S0201","         283","     45.1","               +/-0.9","              42.4","               +/-0.9"
" ","         283"," "," "," "," "
" ","         284"," "," "," "," "
"S0201","         284","  474,300","             +/-2,441","           484,800","             +/-2,969"
"S0201","         285","    2,580","                +/-25","             2,559","                +/-27"
"S0201","         286","      994","                +/-14","               993","                +/-15"
" ","         286"," "," "," "," "
"S0201","         287","  168,348","             +/-6,680","           104,744","             +/-5,211"
" ","         288"," "," "," "," "
"S0201","         288","     46.1","               +/-2.0","              50.0","               +/-2.1"
"S0201","         289","     53.9","               +/-2.0","              50.0","               +/-2.1"
" ","         289"," "," "," "," "
" ","         290"," "," "," "," "
"S0201","         290","    1,329","                +/-29","             1,327","                +/-33"
