"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B01001",39.000,"45 to 49 years","21,088","+/-318","20,770","21,406"
"B01001",40.000,"50 to 54 years","19,101","+/-312","18,789","19,413"
"B01001",41.000,"55 to 59 years","16,699","+/-1,312","15,387","18,011"
"B01001",42.000,"60 and 61 years","6,482","+/-785","5,697","7,267"
"B01001",43.000,"62 to 64 years","8,102","+/-1,186","6,916","9,288"
"B01001",44.000,"65 and 66 years","4,776","+/-853","3,923","5,629"
"B01001",45.000,"67 to 69 years","5,540","+/-929","4,611","6,469"
"B01001",46.000,"70 to 74 years","6,633","+/-928","5,705","7,561"
"B01001",47.000,"75 to 79 years","5,368","+/-804","4,564","6,172"
"B01001",48.000,"80 to 84 years","4,800","+/-950","3,850","5,750"
"B01001",49.000,"85 years and over","7,842","+/-1,030","6,812","8,872"
"B01001A",.,"SEX BY AGE (WHITE ALONE)",,,,
"B01001A",.,"Universe:  White alone population",,,,
"B01001A",1.000,"Total:","428,664","+/-2,651","426,013","431,315"
"B01001A",2.000,"Male:","209,033","+/-1,311","207,722","210,344"
"B01001A",3.000,"Under 5 years","12,372","+/-203","12,169","12,575"
"B01001A",4.000,"5 to 9 years","14,459","+/-1,471","12,988","15,930"
"B01001A",5.000,"10 to 14 years","14,670","+/-1,502","13,168","16,172"
"B01001A",6.000,"15 to 17 years","9,636","+/-207","9,429","9,843"
"B01001A",7.000,"18 and 19 years","5,648","+/-249","5,399","5,897"
"B01001A",8.000,"20 to 24 years","12,892","+/-532","12,360","13,424"
"B01001A",9.000,"25 to 29 years","11,624","+/-271","11,353","11,895"
"B01001A",10.000,"30 to 34 years","10,696","+/-460","10,236","11,156"
"B01001A",11.000,"35 to 44 years","30,659","+/-322","30,337","30,981"
"B01001A",12.000,"45 to 54 years","35,313","+/-481","34,832","35,794"
"B01001A",13.000,"55 to 64 years","26,857","+/-229","26,628","27,086"
"B01001A",14.000,"65 to 74 years","14,166","+/-124","14,042","14,290"
"B01001A",15.000,"75 to 84 years","7,085","+/-623","6,462","7,708"
"B01001A",16.000,"85 years and over","2,956","+/-616","2,340","3,572"
"B01001A",17.000,"Female:","219,631","+/-1,665","217,966","221,296"
"B01001A",18.000,"Under 5 years","11,754","+/-357","11,397","12,111"
"B01001A",19.000,"5 to 9 years","12,869","+/-1,430","11,439","14,299"
"B01001A",20.000,"10 to 14 years","14,361","+/-1,404","12,957","15,765"
"B01001A",21.000,"15 to 17 years","9,524","+/-251","9,273","9,775"
"B01001A",22.000,"18 and 19 years","5,066","+/-119","4,947","5,185"
"B01001A",23.000,"20 to 24 years","12,992","+/-345","12,647","13,337"
"B01001A",24.000,"25 to 29 years","11,591","+/-457","11,134","12,048"
"B01001A",25.000,"30 to 34 years","10,142","+/-282","9,860","10,424"
"B01001A",26.000,"35 to 44 years","32,462","+/-509","31,953","32,971"
"B01001A",27.000,"45 to 54 years","36,842","+/-321","36,521","37,163"
"B01001A",28.000,"55 to 64 years","28,816","+/-319","28,497","29,135"
"B01001A",29.000,"65 to 74 years","16,043","+/-55","15,988","16,098"
"B01001A",30.000,"75 to 84 years","9,708","+/-968","8,740","10,676"
"B01001A",31.000,"85 years and over","7,461","+/-968","6,493","8,429"
"B01001B",.,"SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE)",,,,
"B01001B",.,"Universe:  Black or African American alone population",,,,
"B01001B",1.000,"Total:","37,605","+/-1,928","35,677","39,533"
"B01001B",2.000,"Male:","19,226","+/-1,287","17,939","20,513"
"B01001B",3.000,"Under 5 years","1,804","+/-499","1,305","2,303"
"B01001B",4.000,"5 to 9 years","1,243","+/-467","776","1,710"
"B01001B",5.000,"10 to 14 years","2,490","+/-509","1,981","2,999"
"B01001B",6.000,"15 to 17 years","1,031","+/-532","499","1,563"
"B01001B",7.000,"18 and 19 years","637","+/-69","568","706"
"B01001B",8.000,"20 to 24 years","2,892","+/-730","2,162","3,622"
"B01001B",9.000,"25 to 29 years","964","+/-568","396","1,532"
"B01001B",10.000,"30 to 34 years","1,240","+/-423","817","1,663"
"B01001B",11.000,"35 to 44 years","2,568","+/-274","2,294","2,842"
"B01001B",12.000,"45 to 54 years","2,487","+/-185","2,302","2,672"
"B01001B",13.000,"55 to 64 years","1,137","+/-168","969","1,305"
"B01001B",14.000,"65 to 74 years","499","+/-203","296","702"
"B01001B",15.000,"75 to 84 years","204","+/-145","59","349"
"B01001B",16.000,"85 years and over","30","+/-54","0","84"
"B01001B",17.000,"Female:","18,379","+/-1,325","17,054","19,704"
"B01001B",18.000,"Under 5 years","1,853","+/-502","1,351","2,355"
"B01001B",19.000,"5 to 9 years","1,807","+/-622","1,185","2,429"
"B01001B",20.000,"10 to 14 years","1,503","+/-565","938","2,068"
"B01001B",21.000,"15 to 17 years","1,099","+/-551","548","1,650"
"B01001B",22.000,"18 and 19 years","630","+/-539","91","1,169"
"B01001B",23.000,"20 to 24 years","1,079","+/-491","588","1,570"
"B01001B",24.000,"25 to 29 years","1,762","+/-281","1,481","2,043"
"B01001B",25.000,"30 to 34 years","1,385","+/-209","1,176","1,594"
"B01001B",26.000,"35 to 44 years","2,905","+/-281","2,624","3,186"
"B01001B",27.000,"45 to 54 years","1,868","+/-387","1,481","2,255"
"B01001B",28.000,"55 to 64 years","1,322","+/-121","1,201","1,443"
"B01001B",29.000,"65 to 74 years","731","+/-310","421","1,041"
"B01001B",30.000,"75 to 84 years","278","+/-239","39","517"
"B01001B",31.000,"85 years and over","157","+/-258","0","415"
"B01001C",.,"SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE)",,,,
"B01001C",.,"Universe:  American Indian and Alaska Native alone population",,,,
"B01001C",1.000,"Total:","N","N","N","N"
"B01001C",2.000,"Male:","N","N","N","N"
"B01001C",3.000,"Under 5 years","N","N","N","N"
"B01001C",4.000,"5 to 9 years","N","N","N","N"
"B01001C",5.000,"10 to 14 years","N","N","N","N"
"B01001C",6.000,"15 to 17 years","N","N","N","N"
"B01001C",7.000,"18 and 19 years","N","N","N","N"
"B01001C",8.000,"20 to 24 years","N","N","N","N"
"B01001C",9.000,"25 to 29 years","N","N","N","N"
"B01001C",10.000,"30 to 34 years","N","N","N","N"
"B01001C",11.000,"35 to 44 years","N","N","N","N"
"B01001C",12.000,"45 to 54 years","N","N","N","N"
"B01001C",13.000,"55 to 64 years","N","N","N","N"
"B01001C",14.000,"65 to 74 years","N","N","N","N"
"B01001C",15.000,"75 to 84 years","N","N","N","N"
"B01001C",16.000,"85 years and over","N","N","N","N"
"B01001C",17.000,"Female:","N","N","N","N"
"B01001C",18.000,"Under 5 years","N","N","N","N"
"B01001C",19.000,"5 to 9 years","N","N","N","N"
"B01001C",20.000,"10 to 14 years","N","N","N","N"
"B01001C",21.000,"15 to 17 years","N","N","N","N"
"B01001C",22.000,"18 and 19 years","N","N","N","N"
"B01001C",23.000,"20 to 24 years","N","N","N","N"
"B01001C",24.000,"25 to 29 years","N","N","N","N"
"B01001C",25.000,"30 to 34 years","N","N","N","N"
"B01001C",26.000,"35 to 44 years","N","N","N","N"
"B01001C",27.000,"45 to 54 years","N","N","N","N"
"B01001C",28.000,"55 to 64 years","N","N","N","N"
"B01001C",29.000,"65 to 74 years","N","N","N","N"
"B01001C",30.000,"75 to 84 years","N","N","N","N"
"B01001C",31.000,"85 years and over","N","N","N","N"
"B01001D",.,"SEX BY AGE (ASIAN ALONE)",,,,
"B01001D",.,"Universe:  Asian alone population",,,,
"B01001D",1.000,"Total:","N","N","N","N"
"B01001D",2.000,"Male:","N","N","N","N"
"B01001D",3.000,"Under 5 years","N","N","N","N"
"B01001D",4.000,"5 to 9 years","N","N","N","N"
"B01001D",5.000,"10 to 14 years","N","N","N","N"
"B01001D",6.000,"15 to 17 years","N","N","N","N"
"B01001D",7.000,"18 and 19 years","N","N","N","N"
"B01001D",8.000,"20 to 24 years","N","N","N","N"
"B01001D",9.000,"25 to 29 years","N","N","N","N"
"B01001D",10.000,"30 to 34 years","N","N","N","N"
"B01001D",11.000,"35 to 44 years","N","N","N","N"
"B01001D",12.000,"45 to 54 years","N","N","N","N"
"B01001D",13.000,"55 to 64 years","N","N","N","N"
"B01001D",14.000,"65 to 74 years","N","N","N","N"
"B01001D",15.000,"75 to 84 years","N","N","N","N"
"B01001D",16.000,"85 years and over","N","N","N","N"
"B01001D",17.000,"Female:","N","N","N","N"
"B01001D",18.000,"Under 5 years","N","N","N","N"
"B01001D",19.000,"5 to 9 years","N","N","N","N"
"B01001D",20.000,"10 to 14 years","N","N","N","N"
"B01001D",21.000,"15 to 17 years","N","N","N","N"
"B01001D",22.000,"18 and 19 years","N","N","N","N"
"B01001D",23.000,"20 to 24 years","N","N","N","N"
"B01001D",24.000,"25 to 29 years","N","N","N","N"
"B01001D",25.000,"30 to 34 years","N","N","N","N"
"B01001D",26.000,"35 to 44 years","N","N","N","N"
"B01001D",27.000,"45 to 54 years","N","N","N","N"
"B01001D",28.000,"55 to 64 years","N","N","N","N"
"B01001D",29.000,"65 to 74 years","N","N","N","N"
"B01001D",30.000,"75 to 84 years","N","N","N","N"
"B01001D",31.000,"85 years and over","N","N","N","N"
"B01001E",.,"SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)",,,,
"B01001E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone population",,,,
"B01001E",1.000,"Total:","N","N","N","N"
"B01001E",2.000,"Male:","N","N","N","N"
"B01001E",3.000,"Under 5 years","N","N","N","N"
"B01001E",4.000,"5 to 9 years","N","N","N","N"
"B01001E",5.000,"10 to 14 years","N","N","N","N"
"B01001E",6.000,"15 to 17 years","N","N","N","N"
"B01001E",7.000,"18 and 19 years","N","N","N","N"
"B01001E",8.000,"20 to 24 years","N","N","N","N"
"B01001E",9.000,"25 to 29 years","N","N","N","N"
"B01001E",10.000,"30 to 34 years","N","N","N","N"
"B01001E",11.000,"35 to 44 years","N","N","N","N"
"B01001E",12.000,"45 to 54 years","N","N","N","N"
"B01001E",13.000,"55 to 64 years","N","N","N","N"
"B01001E",14.000,"65 to 74 years","N","N","N","N"
"B01001E",15.000,"75 to 84 years","N","N","N","N"
"B01001E",16.000,"85 years and over","N","N","N","N"
"B01001E",17.000,"Female:","N","N","N","N"
"B01001E",18.000,"Under 5 years","N","N","N","N"
"B01001E",19.000,"5 to 9 years","N","N","N","N"
"B01001E",20.000,"10 to 14 years","N","N","N","N"
"B01001E",21.000,"15 to 17 years","N","N","N","N"
"B01001E",22.000,"18 and 19 years","N","N","N","N"
"B01001E",23.000,"20 to 24 years","N","N","N","N"
"B01001E",24.000,"25 to 29 years","N","N","N","N"
"B01001E",25.000,"30 to 34 years","N","N","N","N"
"B01001E",26.000,"35 to 44 years","N","N","N","N"
"B01001E",27.000,"45 to 54 years","N","N","N","N"
"B01001E",28.000,"55 to 64 years","N","N","N","N"
"B01001E",29.000,"65 to 74 years","N","N","N","N"
"B01001E",30.000,"75 to 84 years","N","N","N","N"
"B01001E",31.000,"85 years and over","N","N","N","N"
"B01001F",.,"SEX BY AGE (SOME OTHER RACE ALONE)",,,,
"B01001F",.,"Universe:  Some other race alone population",,,,
"B01001F",1.000,"Total:","9,229","+/-2,624","6,605","11,853"
"B01001F",2.000,"Male:","3,757","+/-1,106","2,651","4,863"
"B01001F",3.000,"Under 5 years","39","+/-68","0","107"
"B01001F",4.000,"5 to 9 years","270","+/-250","20","520"
"B01001F",5.000,"10 to 14 years","335","+/-302","33","637"
"B01001F",6.000,"15 to 17 years","402","+/-256","146","658"
"B01001F",7.000,"18 and 19 years","75","+/-90","0","165"
"B01001F",8.000,"20 to 24 years","365","+/-352","13","717"
"B01001F",9.000,"25 to 29 years","135","+/-142","0","277"
"B01001F",10.000,"30 to 34 years","700","+/-479","221","1,179"
"B01001F",11.000,"35 to 44 years","621","+/-372","249","993"
"B01001F",12.000,"45 to 54 years","238","+/-200","38","438"
"B01001F",13.000,"55 to 64 years","419","+/-226","193","645"
"B01001F",14.000,"65 to 74 years","50","+/-82","0","132"
"B01001F",15.000,"75 to 84 years","108","+/-115","0","223"
"B01001F",16.000,"85 years and over","0","+/-281","0","281"
"B01001F",17.000,"Female:","5,472","+/-1,844","3,628","7,316"
"B01001F",18.000,"Under 5 years","564","+/-330","234","894"
"B01001F",19.000,"5 to 9 years","546","+/-352","194","898"
"B01001F",20.000,"10 to 14 years","358","+/-333","25","691"
"B01001F",21.000,"15 to 17 years","312","+/-266","46","578"
"B01001F",22.000,"18 and 19 years","215","+/-323","0","538"
"B01001F",23.000,"20 to 24 years","385","+/-277","108","662"
"B01001F",24.000,"25 to 29 years","458","+/-481","0","939"
"B01001F",25.000,"30 to 34 years","735","+/-448","287","1,183"
"B01001F",26.000,"35 to 44 years","532","+/-499","33","1,031"
"B01001F",27.000,"45 to 54 years","581","+/-354","227","935"
"B01001F",28.000,"55 to 64 years","348","+/-280","68","628"
"B01001F",29.000,"65 to 74 years","79","+/-97","0","176"
"B01001F",30.000,"75 to 84 years","182","+/-184","0","366"
"B01001F",31.000,"85 years and over","177","+/-218","0","395"
"B01001G",.,"SEX BY AGE (TWO OR MORE RACES)",,,,
"B01001G",.,"Universe:  Two or more races population",,,,
"B01001G",1.000,"Total:","N","N","N","N"
"B01001G",2.000,"Male:","N","N","N","N"
"B01001G",3.000,"Under 5 years","N","N","N","N"
"B01001G",4.000,"5 to 9 years","N","N","N","N"
"B01001G",5.000,"10 to 14 years","N","N","N","N"
"B01001G",6.000,"15 to 17 years","N","N","N","N"
"B01001G",7.000,"18 and 19 years","N","N","N","N"
"B01001G",8.000,"20 to 24 years","N","N","N","N"
"B01001G",9.000,"25 to 29 years","N","N","N","N"
"B01001G",10.000,"30 to 34 years","N","N","N","N"
"B01001G",11.000,"35 to 44 years","N","N","N","N"
"B01001G",12.000,"45 to 54 years","N","N","N","N"
"B01001G",13.000,"55 to 64 years","N","N","N","N"
"B01001G",14.000,"65 to 74 years","N","N","N","N"
"B01001G",15.000,"75 to 84 years","N","N","N","N"
"B01001G",16.000,"85 years and over","N","N","N","N"
"B01001G",17.000,"Female:","N","N","N","N"
"B01001G",18.000,"Under 5 years","N","N","N","N"
"B01001G",19.000,"5 to 9 years","N","N","N","N"
"B01001G",20.000,"10 to 14 years","N","N","N","N"
"B01001G",21.000,"15 to 17 years","N","N","N","N"
"B01001G",22.000,"18 and 19 years","N","N","N","N"
"B01001G",23.000,"20 to 24 years","N","N","N","N"
"B01001G",24.000,"25 to 29 years","N","N","N","N"
"B01001G",25.000,"30 to 34 years","N","N","N","N"
"B01001G",26.000,"35 to 44 years","N","N","N","N"
"B01001G",27.000,"45 to 54 years","N","N","N","N"
"B01001G",28.000,"55 to 64 years","N","N","N","N"
"B01001G",29.000,"65 to 74 years","N","N","N","N"
"B01001G",30.000,"75 to 84 years","N","N","N","N"
"B01001G",31.000,"85 years and over","N","N","N","N"
"B01001H",.,"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",,,,
"B01001H",.,"Universe:  White alone, not Hispanic or Latino population",,,,
"B01001H",1.000,"Total:","421,770","+/-2,009","419,761","423,779"
"B01001H",2.000,"Male:","205,371","+/-822","204,549","206,193"
"B01001H",3.000,"Under 5 years","12,120","+/-119","12,001","12,239"
"B01001H",4.000,"5 to 9 years","14,099","+/-1,440","12,659","15,539"
"B01001H",5.000,"10 to 14 years","14,314","+/-1,454","12,860","15,768"
"B01001H",6.000,"15 to 17 years","9,613","+/-200","9,413","9,813"
"B01001H",7.000,"18 and 19 years","5,315","+/-281","5,034","5,596"
"B01001H",8.000,"20 to 24 years","12,419","+/-344","12,075","12,763"
"B01001H",9.000,"25 to 29 years","11,459","+/-186","11,273","11,645"
"B01001H",10.000,"30 to 34 years","10,380","+/-281","10,099","10,661"
"B01001H",11.000,"35 to 44 years","30,328","+/-179","30,149","30,507"
"B01001H",12.000,"45 to 54 years","34,543","+/-162","34,381","34,705"
"B01001H",13.000,"55 to 64 years","26,695","+/-178","26,517","26,873"
"B01001H",14.000,"65 to 74 years","14,087","+/-82","14,005","14,169"
"B01001H",15.000,"75 to 84 years","7,043","+/-613","6,430","7,656"
"B01001H",16.000,"85 years and over","2,956","+/-616","2,340","3,572"
"B01001H",17.000,"Female:","216,399","+/-1,378","215,021","217,777"
"B01001H",18.000,"Under 5 years","11,402","+/-300","11,102","11,702"
"B01001H",19.000,"5 to 9 years","12,516","+/-1,372","11,144","13,888"
"B01001H",20.000,"10 to 14 years","14,145","+/-1,353","12,792","15,498"
"B01001H",21.000,"15 to 17 years","9,293","+/-169","9,124","9,462"
"B01001H",22.000,"18 and 19 years","4,964","+/-281","4,683","5,245"
"B01001H",23.000,"20 to 24 years","12,582","+/-156","12,426","12,738"
"B01001H",24.000,"25 to 29 years","11,367","+/-410","10,957","11,777"
"B01001H",25.000,"30 to 34 years","9,882","+/-163","9,719","10,045"
"B01001H",26.000,"35 to 44 years","32,185","+/-458","31,727","32,643"
"B01001H",27.000,"45 to 54 years","36,306","+/-212","36,094","36,518"
"B01001H",28.000,"55 to 64 years","28,580","+/-242","28,338","28,822"
"B01001H",29.000,"65 to 74 years","16,008","+/-281","15,727","16,289"
"B01001H",30.000,"75 to 84 years","9,708","+/-968","8,740","10,676"
"B01001H",31.000,"85 years and over","7,461","+/-968","6,493","8,429"
"B01001I",.,"SEX BY AGE (HISPANIC OR LATINO)",,,,
"B01001I",.,"Universe:  Hispanic or Latino population",,,,
"B01001I",1.000,"Total:","13,760","*****","*****","*****"
"B01001I",2.000,"Male:","6,738","+/-272","6,466","7,010"
"B01001I",3.000,"Under 5 years","422","+/-230","192","652"
"B01001I",4.000,"5 to 9 years","630","+/-240","390","870"
"B01001I",5.000,"10 to 14 years","692","+/-240","452","932"
"B01001I",6.000,"15 to 17 years","128","+/-155","0","283"
"B01001I",7.000,"18 and 19 years","437","+/-320","117","757"
"B01001I",8.000,"20 to 24 years","947","+/-436","511","1,383"
"B01001I",9.000,"25 to 29 years","293","+/-218","75","511"
"B01001I",10.000,"30 to 34 years","1,028","+/-535","493","1,563"
"B01001I",11.000,"35 to 44 years","603","+/-373","230","976"
"B01001I",12.000,"45 to 54 years","915","+/-462","453","1,377"
"B01001I",13.000,"55 to 64 years","440","+/-132","308","572"
"B01001I",14.000,"65 to 74 years","96","+/-93","3","189"
"B01001I",15.000,"75 to 84 years","107","+/-105","2","212"
"B01001I",16.000,"85 years and over","0","+/-281","0","281"
"B01001I",17.000,"Female:","7,022","+/-272","6,750","7,294"
"B01001I",18.000,"Under 5 years","706","+/-230","476","936"
"B01001I",19.000,"5 to 9 years","743","+/-259","484","1,002"
"B01001I",20.000,"10 to 14 years","442","+/-259","183","701"
"B01001I",21.000,"15 to 17 years","657","+/-155","502","812"
"B01001I",22.000,"18 and 19 years","317","+/-330","0","647"
"B01001I",23.000,"20 to 24 years","659","+/-358","301","1,017"
"B01001I",24.000,"25 to 29 years","430","+/-339","91","769"
"B01001I",25.000,"30 to 34 years","949","+/-413","536","1,362"
"B01001I",26.000,"35 to 44 years","581","+/-413","168","994"
"B01001I",27.000,"45 to 54 years","760","*****","*****","*****"
"B01001I",28.000,"55 to 64 years","419","+/-207","212","626"
"B01001I",29.000,"65 to 74 years","145","+/-137","8","282"
"B01001I",30.000,"75 to 84 years","79","+/-131","0","210"
"B01001I",31.000,"85 years and over","135","+/-205","0","340"
"B01002",.,"MEDIAN AGE BY SEX",,,,
"B01002",.,"Universe:  Total population",,,,
"B01002",0.700,"Median age --",,,,
"B01002",1.000,"Total:","39.2","+/-0.3","38.9","39.5"
"B01002",2.000,"Male","37.7","+/-0.4","37.3","38.1"
"B01002",3.000,"Female","40.5","+/-0.4","40.1","40.9"
"B01002A",.,"MEDIAN AGE BY SEX (WHITE ALONE)",,,,
"B01002A",.,"Universe:  White alone population",,,,
"B01002A",0.700,"Median age --",,,,
"B01002A",1.000,"Total:","40.8","+/-0.4","40.4","41.2"
"B01002A",2.000,"Male","39.6","+/-0.5","39.1","40.1"
"B01002A",3.000,"Female","42.1","+/-0.5","41.6","42.6"
"B01002B",.,"MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE)",,,,
"B01002B",.,"Universe:  Black or African American alone population",,,,
"B01002B",0.700,"Median age --",,,,
"B01002B",1.000,"Total:","26.9","+/-1.1","25.8","28.0"
"B01002B",2.000,"Male","24.2","+/-1.5","22.7","25.7"
"B01002B",3.000,"Female","27.8","+/-0.9","26.9","28.7"
"B01002C",.,"MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE)",,,,
"B01002C",.,"Universe:  American Indian and Alaska Native alone population",,,,
"B01002C",0.700,"Median age --",,,,
"B01002C",1.000,"Total:","42.1","+/-16.3","25.8","58.4"
"B01002C",2.000,"Male","21.3","+/-25.1","0.0","46.4"
"B01002C",3.000,"Female","42.4","+/-6.1","36.3","48.5"
"B01002D",.,"MEDIAN AGE BY SEX (ASIAN ALONE)",,,,
"B01002D",.,"Universe:  Asian alone population",,,,
"B01002D",0.700,"Median age --",,,,
"B01002D",1.000,"Total:","32.4","+/-10.0","22.4","42.4"
"B01002D",2.000,"Male","37.2","+/-9.1","28.1","46.3"
"B01002D",3.000,"Female","28.5","+/-9.1","19.4","37.6"
"B01002E",.,"MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)",,,,
"B01002E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone population",,,,
"B01002E",0.700,"Median age --",,,,
"B01002E",1.000,"Total:","-","**","**","**"
"B01002E",2.000,"Male","-","**","**","**"
"B01002E",3.000,"Female","-","**","**","**"
"B01002F",.,"MEDIAN AGE BY SEX (SOME OTHER RACE ALONE)",,,,
"B01002F",.,"Universe:  Some other race alone population",,,,
"B01002F",0.700,"Median age --",,,,
"B01002F",1.000,"Total:","30.5","+/-5.3","25.2","35.8"
"B01002F",2.000,"Male","31.7","+/-4.8","26.9","36.5"
"B01002F",3.000,"Female","26.8","+/-7.1","19.7","33.9"
"B01002G",.,"MEDIAN AGE BY SEX (TWO OR MORE RACES)",,,,
"B01002G",.,"Universe:  Two or more races population",,,,
"B01002G",0.700,"Median age --",,,,
"B01002G",1.000,"Total:","23.3","+/-6.1","17.2","29.4"
"B01002G",2.000,"Male","20.2","+/-9.0","11.2","29.2"
"B01002G",3.000,"Female","23.8","+/-10.7","13.1","34.5"
"B01002H",.,"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)",,,,
"B01002H",.,"Universe:  White alone, not Hispanic or Latino population",,,,
"B01002H",0.700,"Median age --",,,,
"B01002H",1.000,"Total:","41.1","+/-0.4","40.7","41.5"
"B01002H",2.000,"Male","39.8","+/-0.4","39.4","40.2"
"B01002H",3.000,"Female","42.3","+/-0.5","41.8","42.8"
"B01002I",.,"MEDIAN AGE BY SEX (HISPANIC OR LATINO)",,,,
"B01002I",.,"Universe:  Hispanic or Latino population",,,,
"B01002I",0.700,"Median age --",,,,
"B01002I",1.000,"Total:","25.5","+/-2.4","23.1","27.9"
"B01002I",2.000,"Male","26.9","+/-3.3","23.6","30.2"
"B01002I",3.000,"Female","24.0","+/-2.9","21.1","26.9"
"B01003",.,"TOTAL POPULATION",,,,
"B01003",.,"Universe:  Total population",,,,
"B01003",1.000,"Total","490,258","*****","*****","*****"
"B02001",.,"RACE",,,,
"B02001",.,"Universe:  Total population",,,,
"B02001",1.000,"Total:","490,258","*****","*****","*****"
"B02001",2.000,"White alone","428,664","+/-2,651","426,013","431,315"
"B02001",3.000,"Black or African American alone","37,605","+/-1,928","35,677","39,533"
"B02001",4.000,"American Indian and Alaska Native alone","969","+/-483","486","1,452"
"B02001",5.000,"Asian alone","6,161","+/-578","5,583","6,739"
"B02001",6.000,"Native Hawaiian and Other Pacific Islander alone","45","+/-71","0","116"
"B02001",7.000,"Some other race alone","9,229","+/-2,624","6,605","11,853"
"B02001",8.000,"Two or more races:","7,585","+/-1,963","5,622","9,548"
"B02001",9.000,"Two races including Some other race","1,801","+/-1,018","783","2,819"
"B02001",10.000,"Two races excluding Some other race, and three or more races","5,784","+/-1,782","4,002","7,566"
"B02005",.,"AMERICAN INDIAN AND ALASKA NATIVE ALONE FOR SELECTED TRIBAL GROUPINGS",,,,
"B02005",.,"Universe:  People who are American Indian and Alaska Native alone and people with no tribe reported",,,,
"B02005",1.000,"Total:","N","N","N","N"
"B02005",2.000,"American Indian tribes, specified:","N","N","N","N"
"B02005",3.000,"Apache","N","N","N","N"
