Report Date/Time:   02-14-08 04:22:11


                             DAPS
                         DAY  -   45

                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
NWCAE1  474FE166       2007337      2008084       142538
NWCAE1  474FF210       2001164      2001322        71442
NWCAE1  47502574       2008144      2008309       121435
NWCAE1  47503602       2008109      2008317       181541
NWCAE1  4752930E       2008109      2008276       161815
NWCAE1  4752A694       2009028      2009028        31054
NWCAE1  4752C372       2008213      2009024       122742
NWCAE1  4752E59E       2000118      2005216       230041
NWCAE1  475415D4       2008099      2008099       175329
NWCAE1  4754204E       2008353      2009012        81323
NWCAE1  475DD696       2008062      2008062        30649
NWCAE1  481987A0       2008225      2008267        14535
NWCAE1  A68310BE       2001245      2002031        31012
NWCAE1  A689848E       2005071      2004345       123529
NWCAE1  A68997F8       2002087      2004345       123624
NWCAE3  454C06DE       2002213      2002214       151521
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
NWCAE3  454C15A8       2006300      2006300       134033
NWCAE3  455AB200       2008071      2008135       151504
NWCAE3  45655110       2007345      2007345       203810
NWCAE3  457064D4       2008077      2008343        74641
NWCAE3  457077A2       2008269      2008358       124741
NWCAE3  45708726       1998173      2001125       133444
NWCAE3  4570F1B6       2008129      2008353       181815
NWCAE3  457110BE       2008311      2008312       171941
NWCAE3  45712524       2008343      2008350       192016
NWCAE3  45713652       2005113      2005113       162115
NWCAE3  457140C2       2005118      2005118        43510
NWCAE3  457153B4       2008035      2008050       195918
NWCAE3  4571662E       2002181      2002182       231036
NWCAE3  45717558       2007162      2007162       151639
NWCAE3  457185DC       2009020      2009038        12523
NWCAE3  457196AA       2008358      2008358       133512
NWCAE3  4571A330       2006312      2006312       121436
NWCAE3  4571B046       2007127      2007127        35202
NWCAE3  4571C6D6       2003199      2008344       205552
NWCAE3  4571D5A0       2007120      2007120       113126
NWCAE3  4571E03A       2001215      2001220       142221
NWCAE3  457217B0       2008329      2008337       131739
NWCAE3  4572222A       2008307      2008308       143331
NWCAE3  4572315C       2007101      2008126         3325
NWCAE3  457247CC       2008095      2008098       223343
NWCAE3  457254BA       2008100      2008121        63359
NWCAE3  45726120       2008102      2008124       193413
NWCAE3  457282D2       2008120      2008127       143444
NWCAE3  4572A43E       2007040      2007316       143513
NWCAE3  46C0BF40       2007337      2008359       222635
NWCAE3  4741E50E       2008166      2008310       124442
NWCAE3  4746C1D6       2006155      2006155       194540
NWCAE3  4747564E       2001279      2001279       164708
NWCAE3  4748E352       2003135      2003141       133730
NWCAE3  4748F024       2006095      2006095       171919
NWCAE3  474937C0       2007340      2007340        85033
NWCAE3  47494150       2003064      2003064       195642
NWCAE3  4749A2A2       1997084      1997084       135843
NWCAE3  4749B1D4       2003330      2003330       194524
NWCAE3  474A1622       2008074      2008339       133540
NWCAE3  474A23B8       2008113      2008322       123640
NWCAE3  474A5528       2006018      2006152       143938
NWCAE3  474B07AE       2008339      2008342        53535
NWCAE3  474B14D8       2008348      2008348       195032
NWCAE3  474B44A4       2006334      2006336       173150
NWCAE3  474B57D2       2000344      2001126       143030
NWCAE3  474D8174       2008287      2008287        50340
NWCAE3  47518776       2000054      2000054       211948
NWSAKA  15C03150       2008182      2008182       160604
NWSAKA  15CF67BE       2008156      2008232       180046
NWSAKA  15D280B4       2006110      2006223       180336
NWSAKA  15D4A696       2006283      2006283       165058
NWSAKA  15D4B5E0       2006124      2006277       180539
NWSAKA  15D4C370       2007352      2007352       204659
NWSAR2  A020923E       2003293      2003209       102414
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
NWSAR2  A0223732       2001092      2001093        82621
NWSAR2  A02241A2       2001324      2001327        72841
NWSARD  A000205E       2007287      2007287       131046
NWSARD  A02021B0       2001256      2001256       180651
NWSARD  A02032C6       2003093      2003094        71021
NWSARD  A0204456       2005274      2005274       102832
NWSARD  A020C242       2004113      2004114         2951
NWSARD  A020D134       2002157      2002158        43218
NWSARD  A020E4AE       2003117      2003117       194209
NWSARD  A020F7D8       2006132      2006132       194445
NWSARG  16C69380       2005014      2004179         3138
NWSARG  50A0D40E       2002023      2002023       162255
NWSARG  50A0F2E2       2006344      2006344       105359
NWSARG  50A2F716       2002160      2002160         5325
NWSARG  50A30568       1996152      2001312       135844
NWSARH  15C340CE       2008068      2008298        44910
NWSARH  15C353B8       2004251      2004251            0
NWSARH  15C36622       2004348      2005265       174939
NWSARH  15C85010       2006264      2006264       174138
NWSARH  15D734FA       2007086      2008339         2042
NWSBAS  11802772       2008165      2008227        25847
NWSBAS  183024DA       2006018      2006043       150806
NWSBEL  15401004       2007223      2006176       132344
NWSBLM  15CF844C       2008233      2008246       172134
NWSBLM  15D0D53C       2006018      2008324        83518
NWSBLM  15D101AE       2007158      2007158       150339
NWSBLM  15D112D8       2006123      2007042         1855
NWSBLM  15D70160       2008144      2008344        32211
NWSBOL  16C05650       2004302      2004303       213306
NWSBUA  BEF0052C       2007151      2007152       132916
NWSCHL  55406520       2009023      2009030       172606
NWSCHL  554C64BC       2007116      2007116        60725
NWSCHL  554C9438       2005258      2005258        62204
NWSCHL  554CC444       2008295      2008295         4326
NWSCHL  554CD732       2008195      2008195       142317
NWSCHL  554D10D6       2004004      2003022       151416
NWSCHL  554D40AA       2003234      2007331        33508
NWSCHL  554D6646       2001357      2001357        54521
NWSCHL  554DD5C8       2006242      2006242       214957
NWSCHL  554DE052       2003136      2003136        70041
NWSCHL  554EE75C       2003312      2002252       170421
NWSCHL  554F0654       2008193      2008193        20137
NWSCHL  554F1522       2001299      2001299       143257
NWSCLR  2B0124E8       2003132      2003132       131328
NWSCRH  13301064       2007337      2008263       123249
NWSCRH  133025FE       2009042      2009042        40714
NWSCRH  13303688       2007337      2008263       183430
NWSCRH  13304018       2008009      2008232       123533
NWSCRH  1330536E       2008120      2008261       183635
NWSCRH  133066F4       2008030      2008102       143337
NWSCRH  15CC552A       2008200      2008281         2132
NWSCRH  15CCC048       2003284      2003210        62402
NWSCRH  19001692       2009012      2009018       185628
NWSCRH  19002308       2008060      2008345       215729
NWSCRH  19006002       2007337      2007360       210747
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
NWSCRH  1900D38C       2008147      2008147       211820
NWSCRH  1900F560       2008360      2008360       221542
NWSCRH  1901071E       2007060      2007060       191032
NWSCRH  19011468       2007249      2007321       211740
NWSCRH  19014414       2008050      2008050       203304
NWSCRH  1901A7E6       2006018      2007274       190541
NWSCRH  1901C200       2007358      2007358        82224
NWSCRH  1901D176       2008070      2008160       140519
NWSCRH  19028604       2008091      2008091       155107
NWSCRH  19029572       2007337      2008242       143054
NWSCRH  1902A0E8       2006018      2008250        13626
NWSCRH  1902B39E       2007337      2008249       131322
NWSCRH  1902C50E       2008012      2008247       191431
NWSCRH  1902D678       2007337      2008246       131543
NWSCRH  190302EA       2007337      2008253       131917
NWSCRH  1903119C       2007337      2008242       162313
NWSCRH  19032406       2008029      2008029       211623
NWSCRH  19033770       2006018      2008006       153934
NWSCRH  19039788       2007277      2007287        42233
NWSCRH  1903C7F4       2007222      2009005         4725
NWSCRH  1903F26E       2008147      2008147       210356
NWSCRH  1904A026       2008231      2008315       223329
NWSCRH  1904C5C0       2007253      2007253       182248
NWSCRH  1904F05A       2009022      2009022       122424
NWSCRH  19051152       2005217      2005228       185543
NWSCRH  190524C8       2008234      2008234       192535
NWSCRH  514965F4       2007345      2007345        45851
NWSERH  1170038A       2004312      2008300       231610
NWSERH  11702566       2006018      2008249       134033
NWSERH  11704080       2006018      2008260       154113
NWSERH  1170A372       2006018      2007114       164313
NWSERH  1170E078       2006018      2008238       164428
NWSERH  117134EA       2006173      2007204       134607
NWSERH  1171427A       2006136      2006160       204633
NWSERH  11718764       2004338      2004338            0
NWSERH  1171A188       2007095      2008258       210029
NWSERH  1171B2FE       2006019      2006088       230037
NWSERH  1171E282       2006286      2006286        94749
NWSERH  1171F1F4       2009026      2009026       220113
NWSERH  1172067E       2008360      2008365       220129
NWSERH  117233E4       2008278      2008295       160158
NWSERH  11725602       2008174      2008174        90137
NWSERH  117270EE       2004338      2004338            0
NWSERH  1172B5F0       2004338      2004338            0
NWSERH  117354F8       2006018      2008240       181259
NWSERH  15C21248       2006018      2008352        84713
NWSERH  15C227D2       2006018      2008247       154733
NWSERH  15C2872A       2009026      2009026       174932
NWSERH  A6941514       1992064      1998056       141559
NWSERH  A6999066       1997174      1997174        91822
NWSERH  A699E6F6       1989144      1998056       142320
NWSHQ1  15CEA05A       1997329      1998282       102755
NWSHU1  752075BE       2007343      2008074       113704
NWSHUR  15C9419C       2004309      2004309        93009
NWSHUR  7520032E       2003052      2008170       121508
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
NWSHUR  75201058       2008267      2008271        50140
NWSHUR  752025C2       2009026      2009026       171700
NWSHUR  752036B4       2008196      2008197       143516
NWSHUR  75204024       2008184      2008184        25623
NWSHUR  75205352       2008312      2008312       212354
NWSHUR  7520A3D6       2000083      2002063       141601
NWSHUR  7520C630       2002011      2003211       130115
NWSHUR  752101D4       2008142      2008142       201407
NWSHUR  752112A2       2002017      2002017            0
NWSHUR  75212738       2002210      2002210       121808
NWSHUR  7521344E       2009043      2009043        64232
NWSHUR  752142DE       2002017      2002017            0
NWSHUR  752151A8       2003052      2003052       153424
NWSHYD  335665D2       2000263      2002185       135241
NWSMAI  15D2D0C8       2009019      2009019       145737
NWSMEX  156097FE       2004053      2004053        41022
NWSMEX  1561501A       2001293      2001293        90353
NWSMEX  1561A09E       2008045      2008045       211608
NWSMMN  5530056A       2009021      2009024         1151
NWSMMN  5530608C       2007228      2007285       121243
NWSMMN  5530B6E4       2008346      2008346       191356
NWSMMN  5530D302       2007220      2008359        41418
NWSMMN  5531B41E       2005149      2007318       171757
NWSMMN  5531C28E       2006018      2008366       232911
NWSMMN  55322672       2009041      2009042        94632
NWSMMN  55326578       2008346      2008346       194746
NWSMMN  5532868A       2008183      2008347        74814
NWSOPS  DA9003F8       2006353      2008051       161929
NWSPAC  15D151D2       2005123      2008362       131651
NWSPAC  15D7511C       2007046      2007046        11935
NWSPAC  224185AC       1991206      1991206        45546
NWSPAC  9321778E       1998297      2005315       214623
NWSPAC  93220610       2007108      2007122         1438
NWSPAC  B14036D2       2001222      2002180       130739
NWSPAC  B1404042       2008138      2004345       130854
NWSPAC  B140F3CC       2002206      2004109       160137
NWSPAC  B15952F6       2006034      2006099       215914
NWSPAC  B159676C       1996223      2001112         5931
NWSPAC  B159741A       2006018      2006024       210602
NWSPAC  B159849E       2006018      2007351       190949
NWSPAC  B15997E8       2002193      2002193       133009
NWSPAC  B159A272       2003252      2003124        40136
NWSPAC  B16084B2       2007193      2007193       160101
NWSPAC  B16097C4       2003059      2003059       205127
NWSRAM  15D0C64A       2005181      2005181       181335
NWSSM1  195012D0       2008035      2008359       151201
NWSSM1  1950343C       2008345      2008345       162058
NWSSMG  195001A6       2006048      2006075        41020
NWSSMG  195042AC       2008031      2008174       211551
NWSSRH  1560029C       2007337      2008268       130249
NWSSRH  156011EA       2007337      2008268       130355
NWSSRH  1560677A       2009043      2009043       130916
NWSSRH  1560740C       2007337      2008269       130959
NWSSRH  15608488       2007337      2008269       131041
NWSSRH  1562920A       2006019      2008060       180412
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
NWSSRH  15C163D6       2003288      2003211       121432
NWSSRH  15C170A0       2007043      2008267       121527
NWSSRH  15CC9034       2003023      2003211       124446
NWSSRH  15CE7632       2005054      2004195       155258
NWSSRH  15CF0258       2000285      2003211       125347
NWSSRH  15CF37C2       2003009      2003211       125441
NWSSRH  15CF74C8       2006364      2006364       174736
NWSSRH  15CFE1AA       2004088      2004088        14552
NWSSRH  15D1B220       2007296      2007296       192013
NWSSRH  81700366       2004170      2005210       113615
NWSSRH  8170531A       2001295      2001295            0
NWSSRH  81706680       2006062      2006062       162831
NWSSRH  817075F6       2001295      2001295            0
NWSSRH  81708572       2001295      2001295            0
NWSTED  0103703C       2002064      2002064       141603
NWSTSU  15D6F31E       2006018      2006247       211547
NWSTSU  93201092       2008194      2008194       115701
NWSTSU  93201E40       2006018      2006178       195450
NWSTSU  93202508       2008117      2008117         5657
NWSTSU  93205398       2008326      2009018       152946
NWSTSU  93206602       2008004      2008004       193327
NWSTSU  93213484       2007045      2007104       133103
NWSTSU  9321870A       2008186      2008186        11716
NWSTSU  9321947C       2003188      2003188        53722
NWSTSU  9321B290       2003135      2004230       163408
NWSTSU  932220FC       2006019      2007127       130007
NWSTSU  9322338A       2008295      2008301       204514
NWSTSU  9322566C       2008101      2008101       204537
NWSTSU  93227080       2008298      2008298        10002
NWSTSU  93229372       2008206      2008284       201511
NWSTSU  9322A6E8       2004022      2004345       121541
NWSTSU  9322C30E       2005209      2005354       230112
NWSTSU  9322D078       2005067      2004345       130110
NWSTSU  9322E5E2       2005155      2005155        45323
NWSTSU  9323727A       2008128      2008214        43951
NWSWRH  15C0C1D4       2007240      2007248       152040
NWSWRH  15C1564C       2006018      2007270       210725
NWSWRH  15C3C6DA       2005189      2005189       202012
NWSWRH  15C3F340       2009018      2009021       232013
NWSWRH  15C4518C       2008204      2008364       151604
NWSWRH  15C49492       2006020      2006020       222138
NWSWRH  15C4C4EE       2005348      2005353       160904
NWSWRH  15C4D798       2008062      2008062        51358
NWSWRH  15D00354       2009026      2009034       230004
NWSWRH  15D4E59C       2006087      2006200       180840
NWSWRH  15D807F2       2008053      2008077       154504
NWSWRH  1900307E       2008196      2009038       152546
NWSWRH  19021366       2003168      2003176       123626
NWSWRH  19058430       2004215      2007132        31720
NWSWRH  1905A2DC       2007195      2007195        61848
NZMETS  72201436       2006018      2008087       102922
OCNSUR  49104540       2007231      2009024       230540
OKOWRB  AE0013CA       2006018      2008010       160817
OKOWRB  AE0043B6       2005047      2005047            0
OKOWRB  AE0050C0       2005124      2009039         2225
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
OKOWRB  AE00762C       2006298      2006303       172158
OKOWRB  AE0086A8       2006346      2008007       182207
OKOWRB  AE0095DE       2005208      2006038       182215
OKOWRB  AE00C5A2       2007352      2008009       155157
OKOWRB  AE00D6D4       2007170      2008007       205207
OKOWRB  AE00E34E       2006347      2008007       195217
ONFIRE  CAC026D2       2008253      2009017       121355
ONFIRE  CAC05042       2009033      2009041         1424
ONFIRE  CAC076AE       2008172      2008321       221444
ONFIRE  CAC0A0C6       2008335      2008335       211515
ONFIRE  CAC0B3B0       2007262      2007262            0
ONFIRE  CAC0D656       2007262      2007262            0
ONFIRE  CAC0E3CC       2007262      2007262            0
ONFIRE  CAC0F0BA       2007262      2007262            0
ONFIRE  CAC102C4       2007262      2007262            0
ONFIRE  CAC111B2       2007262      2007262            0
ONFIRE  CAC12428       2007262      2007262            0
ONFIRE  CAC1375E       2007262      2007262            0
ONTHY1  424101D6       2008122      2008127       180040
ONTHY1  424206D8       2006347      2008297       121211
ONTHY1  4242E52A       2004086      2004089       120542
ONTHYD  4240105A       2008295      2008295            0
ONTHYD  42405350       2008024      2008303       124453
ONTHYD  42408538       2007337      2008101       124750
ONTHYD  4240964E       2008311      2008318       124836
ONTHYD  4240A3D4       2008319      2008332       214936
ONTHYD  4241273A       2008295      2008295            0
ONTHYD  424142DC       2008275      2008323       100142
ONTHYD  42416430       2007339      2008291        91842
ONTHYD  4241A12E       2008295      2008295            0
ONTHYD  4241F152       2008295      2008295            0
ONTHYD  424215AE       2007134      2007284       125734
ONTHYD  424245D2       2006018      2007206       100901
ONTHYD  424256A4       2008255      2008255       191741
ONTHYD  424280CC       2008199      2008258        80552
ONTHYD  4242A620       2007052      2007298       141030
ONTHYD  4242D0B0       2008052      2008263       112153
ONTHYD  42430422       2008058      2008249         1435
ONTHYD  42431754       2007259      2007260        31537
ONTHYD  424331B8       2007088      2007088       234143
ONTHYD  42448002       2007154      2007154        45805
ONTHYD  4244B598       2008350      2009020       141117
ONTHYD  42452200       2007342      2007342        91604
ONTHYD  4245727C       2008350      2008353       141155
ONTHYD  424603E2       2008128      2008128       195357
ONTHYD  42463678       2008014      2008014        42805
ONTHYD  42469680       2008029      2008179       161357
ONTHYD  4246A31A       2008019      2008019        72516
ONTHYD  42470118       2008295      2008295            0
ONTHYD  4247126E       2008295      2008295            0
ONTHYD  424727F4       2008295      2008295            0
ONTHYD  42473482       2008295      2008295            0
ONTHYD  42474212       2008295      2008295            0
ONTHYD  42475164       2008295      2008295            0
ONTHYD  424764FE       2008295      2008295            0
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
ONTHYD  42477788       2008295      2008295            0
ONTHYD  4247870C       2008295      2008295            0
ONTHYD  4247947A       2008295      2008295            0
ONTHYD  4247A1E0       2008295      2008295            0
ONTHYD  4247B296       2008295      2008295            0
ONTHYD  4247C406       2008295      2008295            0
ONTHYD  4247D770       2008295      2008295            0
ONTHYD  4247E2EA       2008295      2008295            0
ONTMNR  45201606       2003124      2003124        75347
OREDOF  60002482       2009040      2009040       231304
OREERD  0EE00384       2008199      2008303       190034
OREERD  0EE12792       2007283      2007283            0
OREERD  0EE15102       2007283      2007283            0
OREERD  0EE391E8       2009037      2009037       172330
OREERD  0EE3B704       2008224      2008224            0
OREERD  0EE3C194       2008224      2008224            0
OREERD  0EE42052       2008224      2008224            0
OREERD  0EE43324       2008224      2008224            0
OREERD  0EE445B4       2008224      2008224            0
OREERD  0EE456C2       2008224      2008224            0
OREERD  0EE46358       2008224      2008224            0
OREERD  0EE4702E       2008224      2008224            0
OREWRD  E5004126       2009042      2009042       163733
OREWRD  E50067CA       2007282      2008207       153753
OTWCDS  11000626       2005075      2004345       130320
OTWCDS  11001550       2005063      2005068       135112
OTWCDS  110020CA       2002192      2002192            0
OTWCDS  110033BC       2005075      2004266        82844
OTWCDS  1100452C       2005060      2005068       134910
OTWCDS  1100565A       2006018      2006093       195109
OTWCDS  110063C0       2005035      2003211       123201
OTWCDS  110070B6       2008125      2008125       113614
OTWCDS  11008032       2006335      2006335        33011
OTWCDS  346FD21E       2002192      2002192            0
OTWCDS  346FE784       2008064      2008064       141933
OTWCDS  346FF4F2       2007006      2007006        20336
OTWCDS  347073EA       2002192      2002192            0
OTWCDS  3470836E       2002192      2002192            0
OTWCDS  34709018       2004013      2004013       145628
OTWCDS  3470A582       2002192      2002192            0
OTWCDS  3470B6F4       2002192      2002192            0
OTWCDS  3470C064       2002192      2002192            0
OTWCDS  3470D312       2006019      2006019       103044
PANAMA  874013AC       2007337      2008094       140352
PANAMA  87403540       2006018      2007140       173822
PANAMA  8740653C       2007337      2009023       193226
PANAMA  8740764A       2008205      2008205       222557
PANAMA  8742904C       2008072      2008072       134752
PANAMA  8742D346       2007089      2007089       194836
PANCAN  A5700434       2006308      2006310       152604
PANCAN  A5701742       2005318      2005341       132617
PANCAN  A57022D8       2004132      2004132            0
PANCAN  A57031AE       2004132      2004132            0
PANCAN  A570473E       2004132      2004132            0
PANCAN  A5705448       2004132      2004132            0
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
PANCAN  A57061D2       2004132      2004132            0
PANCAN  A57072A4       2006269      2006269        31458
PANCAN  A5708220       2004132      2004132            0
PARCAN  99400150       2001139      2007045       151936
PARCAN  99401226       2003192      2003211       124111
PERUMH  55605154       2008132      2008132       225058
PERUMH  5560944A       2005039      2005320       155618
PERUMH  5560A1D0       2008077      2008077       215641
PERUMH  5560B2A6       2007162      2007195       154937
PERUMH  5560C436       1998014      1998014            0
PERUPC  09901130       2008172      2008265       133121
PERUPC  099037DC       2008253      2008253       223151
PERUPC  099067A0       2006018      2008232       103236
PERUPC  0990E1B4       2006055      2008325       133436
PERUPC  0990F2C2       2009002      2009008       153732
PERUPC  0991762C       2007362      2008355        53651
PERUPC  099195DE       2009008      2009033       223720
PERUPC  0991E34E       2008267      2008279        73948
PGECHP  299010EA       2003069      2003069            0
PGECHP  29902570       2006137      2006137        81027
PGECHP  29904096       2003069      2003069            0
PGECHP  299053E0       2003069      2003069            0
PGECHP  2990667A       2008205      2008205        30342
PGECHP  2990B012       2007363      2007363        13446
PGECHP  2990C682       2007259      2007261        14307
PGECHP  2990D5F4       2003069      2003069            0
PGECHP  299177F6       2008267      2008276       164757
PLACER  91C0052A       2008275      2008275            0
PLACER  91C0165C       2008275      2008275            0
PMELW1  1403B58C       2006350      2006350       132530
PMELW2  1400010C       2008091      2008091       101614
PMELW2  14000FDE       2002303      2002303        65008
PMELWA  140064EA       2002338      2002338        33205
PMELWA  1400B282       2005136      2005136       141138
PMELWA  14049154       2005289      2005289       115708
PMELWA  140593AE       2004090      2004090       174537
PMELWA  1405A634       2004010      2004112       185924
PMELWA  1405B542       2000329      2000329            0
PMELWA  1405C3D2       2004090      2004132       164837
PMELWA  1405D0A4       2006263      2006263        21312
PRDNER  78A0007E       2006018      2008103          935
PRDNER  78A01308       2007220      2008307       100926
PWEDNR  315003BE       2006115      2006333       192646
PWEDNR  315010C8       2006313      2006334       192654
QNRCAN  45404A9A       2007337      2008304       174552
QNRCAN  454062A4       2008336      2008336       174836
QNRCAN  454071D2       2001238      2004345       115039
QNRCAN  4542C7A8       2008172      2008197       184036
QNRCAN  45492920       2007337      2008076       133518
QNRCAN  45493484       2007337      2008352       163442
QNRCAN  4549778E       2008252      2008253       134240
QNRCAN  4549947C       2006332      2007323       134649
QNRCAN  4549B290       2006018      2007284       102642
QNRCAN  45503B94       2006018      2006196        75941
QNRCAN  455050A0       2007337      2008209       170242
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
QNRCAN  4550653A       2008201      2008206       110338
QNRCAN  455086C8       2007337      2008351       110851
QNRCAN  4550AEF6       2008363      2008366       171423
QNRCAN  4550C5C2       2007337      2008186       111707
QNRCAN  4550CB10       2006018      2006231       111750
QNRCAN  4560DE16       2008059      2008065        92640
QNRCAN  456122BA       2007225      2007191       123544
QNRCAN  456131CC       2006147      2007205       153742
QNRCAN  45613F1E       2006018      2007287        93845
QNRCAN  456161B0       2006018      2007275        94338
QNRCAN  4740A4FE       2006299      2008271        60103
QNRCAN  474106FC       2006018      2007270       122540
QNRCAN  4743E0FA       2007275      2007291       122040
QNRCAN  4743F38C       2008057      2008064       152141
QNRCAN  474477AC       2009036      2009039        32936
QNRCAN  474596A4       2008053      2008059       124738
QNRCAN  4745E034       2008100      2008107       155244
QNRCAN  4751278E       2006018      2008057       131513
QNRCAN  4751511E       2006061      2008059       131617
QNRCAN  475177F2       2002238      2008080       111655
QNRCAN  4753F412       2006018      2008283       122653
QNRCAN  475701AC       2008107      2008284       163606
QNRCAN  4759C0DA       2008045      2008058       180521
QNRCAN  4759E636       2007265      2007282       130551
QNRCAN  475AE138       2008298      2008298       110949
QNRCAN  475B1346       2008014      2008056       181040
QNRCAN  475B26DC       2007250      2008273       201050
QNRCAN  475E578C       2008179      2008179            0
QNRCAN  475E6216       2008179      2008179            0
QNRCAN  475E7160       2008179      2008179            0
QNRCAN  475E81E4       2008179      2008179            0
QNRCAN  475ED198       2008179      2008179            0
QUEHYD  454021AE       2007344      2008007       144050
QUEHYD  45408156       2009031      2009031       104813
QUEHYD  45408F84       2006018      2006127       175329
QUEHYD  45495162       2008120      2008121        21525
QUEHYD  455013AA       2007337      2008189       171529
QUEHYD  45501D78       2008096      2008096       171404
QUEHYD  45612C68       2007337      2008148       153643
QUEHYD  45616F62       2006122      2006122       184433
QUEHYD  474061E0       2006305      2006305       214308
QUEHYD  47408212       2006018      2008346       141050
QUEHYD  47409164       2006175      2006203       141123
QUEHYD  4740B788       2006018      2006134        21443
QUEHYD  4740D26E       1999101      2005207        81741
QUEHYD  4740E7F4       2006018      2007158       171957
QUEHYD  4740F482       1999189      2007229       221515
QUEHYD  4741631A       2007013      2008347       134232
QUEHYD  4743966A       2006018      2007312       151442
QUEHYD  4743A3F0       2007342      2007342        61636
QUEHYD  4743C616       2003105      2005209        61845
QUEHYD  4744124A       2006116      2006167        92336
QUEHYD  474434A6       2006187      2006307       182539
QUEHYD  474464DA       2006018      2007164       122832
QUEHYD  47448728       2007337      2008148       183052
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
QUEHYD  474503C6       2006325      2007191       123857
QUEHYD  474540CC       2007337      2008350       184231
QUEHYD  474553BA       2006205      2006206       184329
QUEHYD  47456620       2008188      2008191       164433
QUEHYD  4745A33E       2007344      2008326        94853
QUEHYD  474617BE       2006095      2006095            0
QUEHYD  47462224       2008109      2008337       155701
QUEHYD  4748353A       2007014      2007015       203743
QUEHYD  474895C2       2006205      2006332       234739
QUEHYD  4748A058       2006327      2007269       204841
QUEHYD  4748B32E       2006150      2006151       115001
QUEHYD  474CC084       2006326      2006354        75251
QUEHYD  474CD3F2       2007205      2007208        45445
QUEHYD  474D1416       2005363      2005363        35556
QUEHYD  474D218C       2006018      2006246       170135
QUEHYD  474E1318       2006213      2007192       123954
QUEHYD  47504092       2007202      2007202       211154
QUEHYD  475053E4       2007159      2007249       155700
QUEHYD  4750667E       2007196      2007196       185623
QUEHYD  47507508       2004016      2005355       155742
QUEHYD  4750858C       2006039      2007159       125902
QUEHYD  475096FA       2009001      2009006       155931
QUEHYD  4750B016       2003105      2005322       130211
QUEHYD  4752638A       2006018      2007332       221636
QUEHYD  47536170       2005240      2005240       115601
QUEHYD  47547032       2003056      2003056            0
QUEHYD  475493C0       2003275      2003275       151840
QUEHYD  4754A65A       2007341      2007341       143119
QUEHYD  4754C3BC       2003056      2003056            0
QUEHYD  4754D0CA       2003056      2003056            0
QUEHYD  4754E550       2003056      2003056            0
QUEHYD  4754F626       2003056      2003056            0
QUEHYD  47550458       2004169      2004169        35241
QUEHYD  4755B7D6       2008036      2008036       161347
QUEHYD  4755D230       2009040      2009042       160355
QUEHYD  4755E7AA       2008283      2009016        50540
QUEHYD  47569634       2007337      2009037       211835
QUEHYD  4756C648       2006334      2007333       151921
QUEHYD  4756D53E       2009015      2009034       141940
QUEHYD  475787B8       2008312      2008312       143107
QUEHYD  4757E25E       2006269      2008128        33239
QUEHYD  475862D8       2008165      2008348       133444
QUEHYD  4758925C       2006336      2007054       144053
QUEHYD  4758A7C6       2006335      2007065         4109
QUEHYD  4758B4B0       2006339      2008188       224124
QUEHYD  4758C220       2009001      2009001       164138
QUEHYD  4758D156       2007001      2007042       144154
QUEHYD  4758F7BA       2009036      2009036       184224
QUEHYD  47596022       2006203      2006299       104406
QUEHYD  4759B64A       2008242      2008246       124526
QUEHYD  475B76A0       2008351      2009039       124910
QUEHYD  475B9552       2008074      2008327       164940
QUEHYD  475BA0C8       2008316      2008317        14455
QUEHYD  475C7494       2007278      2007278            0
QUEHYD  475C8410       2007278      2007278            0
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
