"date"	"origin"	"destination"	"owac"	"dwac"	"carrier"	"Group"	"type"	"Total"	"Schedule"	"Charter"
200002.00	"JFK"	"LHR"	22	493	"KU"	0	"Seats"	7566	7566	0
200002.00	"JFK"	"LHR"	22	493	"UA"	3	"Seats"	35638	35638	0
200002.00	"JFK"	"LHR"	22	493	"VS"	0	"Seats"	54615	54615	0
200002.00	"JFK"	"LIM"	22	368	"LA"	0	"Seats"	12702	12702	0
200002.00	"JFK"	"LIS"	22	469	"TP"	0	"Seats"	3234	3234	0
200002.00	"JFK"	"LIS"	22	469	"TW"	3	"Seats"	11080	11080	0
200002.00	"JFK"	"LIS"	22	469	"XG"	1	"Seats"	648	0	648
200002.00	"JFK"	"MAD"	22	482	"DL"	3	"Seats"	11290	11290	0
200002.00	"JFK"	"MAD"	22	482	"IB"	0	"Seats"	18472	18472	0
200002.00	"JFK"	"MAD"	22	482	"UX"	0	"Seats"	2530	2530	0
200002.00	"JFK"	"MAN"	22	493	"AA"	3	"Seats"	191	191	0
200002.00	"JFK"	"MAN"	22	493	"BA"	0	"Seats"	11928	11928	0
200002.00	"JFK"	"MAN"	22	493	"DL"	3	"Seats"	11270	11270	0
200002.00	"JFK"	"MBJ"	22	243	"AA"	3	"Seats"	10949	10949	0
200002.00	"JFK"	"MBJ"	22	243	"JM"	0	"Seats"	15644	15644	0
200002.00	"JFK"	"MBJ"	22	243	"SM"	1	"Seats"	340	0	340
200002.00	"JFK"	"MEX"	22	148	"AM"	0	"Seats"	21131	21131	0
200002.00	"JFK"	"MEX"	22	148	"DL"	3	"Seats"	10201	10201	0
200002.00	"JFK"	"MUC"	22	429	"DL"	3	"Seats"	10930	10930	0
200002.00	"JFK"	"MXP"	22	450	"AZ"	0	"Seats"	22624	22624	0
200002.00	"JFK"	"MXP"	22	450	"DL"	3	"Seats"	10925	10925	0
200002.00	"JFK"	"MXP"	22	450	"TW"	3	"Seats"	11113	11113	0
200002.00	"JFK"	"NAS"	22	204	"MMQ"	1	"Seats"	346	0	346
200002.00	"JFK"	"NAS"	22	204	"TW"	3	"Seats"	5396	5396	0
200002.00	"JFK"	"NCE"	22	427	"DL"	3	"Seats"	6240	6240	0
200002.00	"JFK"	"NRT"	22	736	"JL"	0	"Seats"	29635	29635	0
200002.00	"JFK"	"NRT"	22	736	"NH"	0	"Seats"	19151	19151	0
200002.00	"JFK"	"NRT"	22	736	"NW"	3	"Seats"	24244	24244	0
200002.00	"JFK"	"NRT"	22	736	"UA"	3	"Seats"	16697	16697	0
200002.00	"JFK"	"OTP"	22	473	"RO"	0	"Seats"	2070	2070	0
200002.00	"JFK"	"PAP"	22	238	"AA"	3	"Seats"	14803	14803	0
200002.00	"JFK"	"PLS"	22	281	"MMQ"	1	"Seats"	1730	0	1730
200002.00	"JFK"	"PLS"	22	281	"T9"	1	"Seats"	510	0	510
200002.00	"JFK"	"PLS"	22	281	"TW"	3	"Seats"	1278	1278	0
200002.00	"JFK"	"PLS"	22	281	"XG"	1	"Seats"	2113	0	2113
200002.00	"JFK"	"POP"	22	224	"AA"	3	"Seats"	23560	23560	0
200002.00	"JFK"	"POP"	22	224	"TW"	3	"Seats"	11434	11434	0
200002.00	"JFK"	"POS"	22	280	"BW"	0	"Seats"	16009	16009	0
200002.00	"JFK"	"POS"	22	280	"TZ"	3	"Seats"	362	0	362
200002.00	"JFK"	"POS"	22	280	"WO"	3	"Seats"	322	0	322
200002.00	"JFK"	"POS"	22	280	"XG"	1	"Seats"	216	0	216
200002.00	"JFK"	"PTP"	22	235	"XG"	1	"Seats"	676	0	676
200002.00	"JFK"	"PUJ"	22	224	"LGQ"	0	"Seats"	2792	0	2792
200002.00	"JFK"	"PUJ"	22	224	"TW"	3	"Seats"	2414	2414	0
200002.00	"JFK"	"PUJ"	22	224	"XG"	1	"Seats"	1296	0	1296
200002.00	"JFK"	"RUH"	22	670	"SV"	0	"Seats"	2864	2864	0
200002.00	"JFK"	"SAL"	22	118	"TA"	0	"Seats"	8700	8700	0
200002.00	"JFK"	"SDQ"	22	224	"AA"	3	"Seats"	45770	45770	0
200002.00	"JFK"	"SDQ"	22	224	"TW"	3	"Seats"	21146	21146	0
200002.00	"JFK"	"SEL"	22	778	"KE"	0	"Seats"	21761	21761	0
200002.00	"JFK"	"SEL"	22	778	"OZ"	0	"Seats"	9571	9571	0
200002.00	"JFK"	"SID"	22	507	"SA"	0	"Seats"	11776	11776	0
200002.00	"JFK"	"SJO"	22	110	"LR"	0	"Seats"	6150	6150	0
200002.00	"JFK"	"SJO"	22	110	"XG"	1	"Seats"	216	0	216
200002.00	"JFK"	"SNN"	22	441	"DL"	3	"Seats"	3305	3305	0
200002.00	"JFK"	"SNN"	22	441	"EI"	0	"Seats"	18678	18678	0
200002.00	"JFK"	"SNN"	22	441	"PK"	0	"Seats"	14932	14932	0
200002.00	"JFK"	"SNN"	22	441	"SR"	0	"Seats"	248	248	0
200002.00	"JFK"	"SNN"	22	441	"XG"	1	"Seats"	216	0	216
200002.00	"JFK"	"STR"	22	429	"DL"	3	"Seats"	8745	8745	0
200002.00	"JFK"	"SVO"	22	475	"DL"	3	"Seats"	11285	11285	0
200002.00	"JFK"	"SVO"	22	475	"SU"	0	"Seats"	8389	8210	179
200002.00	"JFK"	"SXM"	22	259	"AA"	3	"Seats"	10745	10745	0
200002.00	"JFK"	"SXM"	22	259	"TW"	3	"Seats"	6682	6682	0
200002.00	"JFK"	"TLV"	22	636	"LY"	0	"Seats"	24098	24098	0
200002.00	"JFK"	"TLV"	22	636	"TW"	3	"Seats"	13005	13005	0
200002.00	"JFK"	"TPE"	22	781	"CI"	0	"Seats"	7543	7543	0
200002.00	"JFK"	"TSR"	22	473	"RO"	0	"Seats"	828	828	0
200002.00	"JFK"	"UIO"	22	337	"EU"	0	"Seats"	208	208	0
200002.00	"JFK"	"UVF"	22	276	"BW"	0	"Seats"	2096	2096	0
200002.00	"JFK"	"UVF"	22	276	"XG"	1	"Seats"	507	0	507
200002.00	"JFK"	"VIE"	22	403	"OS"	0	"Seats"	14840	14840	0
200002.00	"JFK"	"WAW"	22	467	"LO"	0	"Seats"	4602	4602	0
200002.00	"JFK"	"YMX"	22	941	"MQ"	3	"Seats"	34	34	0
200002.00	"JFK"	"YMX"	22	941	"XG"	1	"Seats"	648	0	648
200002.00	"JFK"	"YUL"	22	941	"AA"	3	"Seats"	139	139	0
200002.00	"JFK"	"YUL"	22	941	"AT"	0	"Seats"	12560	12560	0
200002.00	"JFK"	"YUL"	22	941	"DL"	3	"Seats"	142	142	0
200002.00	"JFK"	"YUL"	22	941	"MQ"	3	"Seats"	9248	9248	0
200002.00	"JFK"	"YUL"	22	941	"RO"	0	"Seats"	1656	1656	0
200002.00	"JFK"	"YVR"	22	906	"AA"	3	"Seats"	10904	10904	0
200002.00	"JFK"	"YVR"	22	906	"CX"	0	"Seats"	22446	22446	0
200002.00	"JFK"	"YYT"	22	961	"DL"	3	"Seats"	390	390	0
200002.00	"JFK"	"YYZ"	22	936	"LY"	0	"Seats"	7391	7391	0
200002.00	"JFK"	"YYZ"	22	936	"PK"	0	"Seats"	7092	7092	0
200002.00	"JFK"	"YYZ"	22	936	"VP"	0	"Seats"	10208	10208	0
200002.00	"JFK"	"ZIH"	22	148	"XG"	1	"Seats"	864	0	864
200002.00	"JFK"	"ZRH"	22	486	"DL"	3	"Seats"	195	195	0
200002.00	"JFK"	"ZRH"	22	486	"SR"	0	"Seats"	27266	27266	0
200002.00	"JON"	"MAJ"	5	844	"AQ"	2	"Seats"	856	856	0
200002.00	"JON"	"MAJ"	5	844	"CS"	3	"Seats"	1989	1989	0
200002.00	"KOA"	"NRT"	2	736	"JO"	0	"Seats"	8205	8205	0
200002.00	"KOA"	"YVR"	2	906	"QN"	0	"Seats"	3168	3168	0
200002.00	"LAS"	"BJX"	85	148	"MX"	0	"Seats"	332	0	332
200002.00	"LAS"	"FRA"	85	429	"DE"	0	"Seats"	2152	2152	0
200002.00	"LAS"	"LGW"	85	493	"TZQ"	0	"Seats"	2616	0	2616
200002.00	"LAS"	"MAN"	85	493	"RNQ"	0	"Seats"	3260	0	3260
200002.00	"LAS"	"MEX"	85	148	"AM"	0	"Seats"	1704	0	1704
200002.00	"LAS"	"MEX"	85	148	"MX"	0	"Seats"	6900	0	6900
200002.00	"LAS"	"MTY"	85	148	"6A"	0	"Seats"	3840	3840	0
200002.00	"LAS"	"MTY"	85	148	"AM"	0	"Seats"	2272	0	2272
200002.00	"LAS"	"MTY"	85	148	"MX"	0	"Seats"	150	0	150
200002.00	"LAS"	"NRT"	85	736	"JL"	0	"Seats"	8277	8277	0
200002.00	"LAS"	"NRT"	85	736	"NW"	3	"Seats"	8896	8896	0
200002.00	"LAS"	"YEG"	85	916	"QN"	0	"Seats"	264	264	0
200002.00	"LAS"	"YEG"	85	916	"TS"	0	"Seats"	3420	3420	0
200002.00	"LAS"	"YVR"	85	906	"2T"	0	"Seats"	8224	8224	0
200002.00	"LAS"	"YVR"	85	906	"AS"	3	"Seats"	8004	8004	0
200002.00	"LAS"	"YVR"	85	906	"TS"	0	"Seats"	3420	3420	0
200002.00	"LAS"	"YWG"	85	926	"QN"	0	"Seats"	4224	4224	0
200002.00	"LAS"	"YYC"	85	916	"2T"	0	"Seats"	3616	3616	0
200002.00	"LAS"	"YYC"	85	916	"TS"	0	"Seats"	3648	3648	0
200002.00	"LAS"	"YYZ"	85	936	"2T"	0	"Seats"	6400	6400	0
200002.00	"LAS"	"YYZ"	85	936	"AC"	0	"Seats"	3067	3067	0
200002.00	"LAS"	"YYZ"	85	936	"QN"	0	"Seats"	4224	4224	0
200002.00	"LAS"	"YYZ"	85	936	"TS"	0	"Seats"	5792	5792	0
200002.00	"LAX"	"ACA"	91	148	"AA"	3	"Seats"	532	0	532
200002.00	"LAX"	"ACA"	91	148	"MX"	0	"Seats"	300	300	0
200002.00	"LAX"	"ACA"	91	148	"UA"	3	"Seats"	1016	0	1016
200002.00	"LAX"	"AGU"	91	148	"AM"	0	"Seats"	3672	3672	0
200002.00	"LAX"	"AKL"	91	851	"NZ"	0	"Seats"	31308	31308	0
200002.00	"LAX"	"AKL"	91	851	"QF"	0	"Seats"	20769	20769	0
200002.00	"LAX"	"AKL"	91	851	"UA"	3	"Seats"	21180	21180	0
200002.00	"LAX"	"AMS"	91	461	"KL"	0	"Seats"	20002	20002	0
200002.00	"LAX"	"BJX"	91	148	"AM"	0	"Seats"	6796	6796	0
200002.00	"LAX"	"BJX"	91	148	"MX"	0	"Seats"	9000	9000	0
200002.00	"LAX"	"CAN"	91	713	"CZ"	0	"Seats"	8760	8760	0
200002.00	"LAX"	"CDG"	91	427	"AA"	3	"Seats"	8268	8268	0
200002.00	"LAX"	"CDG"	91	427	"AF"	0	"Seats"	32142	32142	0
200002.00	"LAX"	"CUL"	91	148	"JR"	0	"Seats"	5512	5512	0
200002.00	"LAX"	"CUN"	91	148	"MX"	0	"Seats"	9468	9468	0
200002.00	"LAX"	"DGO"	91	148	"JR"	0	"Seats"	2756	2756	0
200002.00	"LAX"	"DUB"	91	441	"EI"	0	"Seats"	6408	6408	0
200002.00	"LAX"	"FRA"	91	429	"LH"	0	"Seats"	22136	22136	0
200002.00	"LAX"	"FRA"	91	429	"NZ"	0	"Seats"	6254	6254	0
200002.00	"LAX"	"GDL"	91	148	"AA"	3	"Seats"	7762	7762	0
200002.00	"LAX"	"GDL"	91	148	"AM"	0	"Seats"	24892	24892	0
200002.00	"LAX"	"GDL"	91	148	"DL"	3	"Seats"	8642	8642	0
200002.00	"LAX"	"GDL"	91	148	"MX"	0	"Seats"	33578	33578	0
200002.00	"LAX"	"GRU"	91	316	"JL"	0	"Seats"	3016	3016	0
200002.00	"LAX"	"GRU"	91	316	"KE"	0	"Seats"	9583	9583	0
200002.00	"LAX"	"GRU"	91	316	"RG"	0	"Seats"	16041	16041	0
200002.00	"LAX"	"GUA"	91	127	"LR"	0	"Seats"	8670	8670	0
200002.00	"LAX"	"GUA"	91	127	"UA"	3	"Seats"	10374	10374	0
200002.00	"LAX"	"GVA"	91	486	"SR"	0	"Seats"	241	241	0
200002.00	"LAX"	"HKG"	91	729	"CX"	0	"Seats"	32508	32508	0
200002.00	"LAX"	"HKG"	91	729	"UA"	3	"Seats"	21536	21536	0
200002.00	"LAX"	"HMO"	91	148	"AM"	0	"Seats"	8358	8358	0
200002.00	"LAX"	"HMO"	91	148	"JR"	0	"Seats"	6148	6148	0
200002.00	"LAX"	"HUX"	91	148	"MX"	0	"Seats"	150	150	0
200002.00	"LAX"	"KIX"	91	736	"JL"	0	"Seats"	20340	20340	0
200002.00	"LAX"	"KIX"	91	736	"NW"	3	"Seats"	21143	21143	0
200002.00	"LAX"	"KIX"	91	736	"TG"	0	"Seats"	10125	10125	0
200002.00	"LAX"	"LAP"	91	148	"AS"	3	"Seats"	3612	3612	0
200002.00	"LAX"	"LAP"	91	148	"JR"	0	"Seats"	3816	3816	0
200002.00	"LAX"	"LHR"	91	493	"AA"	3	"Seats"	11277	11277	0
200002.00	"LAX"	"LHR"	91	493	"BA"	0	"Seats"	46283	46283	0
200002.00	"LAX"	"LHR"	91	493	"NZ"	0	"Seats"	21913	21913	0
200002.00	"LAX"	"LHR"	91	493	"UA"	3	"Seats"	16168	16168	0
200002.00	"LAX"	"LHR"	91	493	"VS"	0	"Seats"	38622	38622	0
200002.00	"LAX"	"LIM"	91	368	"LA"	0	"Seats"	12702	12702	0
200002.00	"LAX"	"LTO"	91	148	"JR"	0	"Seats"	5936	5936	0
200002.00	"LAX"	"MBJ"	91	243	"JM"	0	"Seats"	3600	3600	0
200002.00	"LAX"	"MEL"	91	802	"QF"	0	"Seats"	13718	13718	0
200002.00	"LAX"	"MEL"	91	802	"UA"	3	"Seats"	21116	21116	0
200002.00	"LAX"	"MEX"	91	148	"AM"	0	"Seats"	20560	20560	0
200002.00	"LAX"	"MEX"	91	148	"AV"	0	"Seats"	5750	5750	0
200002.00	"LAX"	"MEX"	91	148	"DL"	3	"Seats"	10447	10447	0
200002.00	"LAX"	"MEX"	91	148	"LR"	0	"Seats"	7350	7350	0
200002.00	"LAX"	"MEX"	91	148	"MX"	0	"Seats"	45485	45485	0
200002.00	"LAX"	"MEX"	91	148	"UA"	3	"Seats"	16374	16374	0
200002.00	"LAX"	"MLM"	91	148	"MX"	0	"Seats"	3000	3000	0
200002.00	"LAX"	"MNL"	91	766	"PR"	0	"Seats"	19495	19495	0
200002.00	"LAX"	"MXP"	91	450	"AZ"	0	"Seats"	11220	11220	0
200002.00	"LAX"	"MZT"	91	148	"AS"	3	"Seats"	12460	12460	0
200002.00	"LAX"	"MZT"	91	148	"JR"	0	"Seats"	1484	1484	0
200002.00	"LAX"	"MZT"	91	148	"MX"	0	"Seats"	150	150	0
200002.00	"LAX"	"NAN"	91	821	"FJ"	0	"Seats"	14722	14722	0
200002.00	"LAX"	"NAN"	91	821	"NZ"	0	"Seats"	6268	6268	0
200002.00	"LAX"	"NGO"	91	736	"JL"	0	"Seats"	7100	7100	0
200002.00	"LAX"	"NGO"	91	736	"RG"	0	"Seats"	6919	6919	0
200002.00	"LAX"	"NRT"	91	736	"DL"	3	"Seats"	14354	14354	0
200002.00	"LAX"	"NRT"	91	736	"JL"	0	"Seats"	29793	29793	0
200002.00	"LAX"	"NRT"	91	736	"KE"	0	"Seats"	22239	22239	0
200002.00	"LAX"	"NRT"	91	736	"MH"	0	"Seats"	9328	9328	0
200002.00	"LAX"	"NRT"	91	736	"NH"	0	"Seats"	19379	19379	0
200002.00	"LAX"	"NRT"	91	736	"NW"	3	"Seats"	21885	21885	0
200002.00	"LAX"	"NRT"	91	736	"RG"	0	"Seats"	9120	9120	0
200002.00	"LAX"	"NRT"	91	736	"SQ"	0	"Seats"	22388	22388	0
200002.00	"LAX"	"NRT"	91	736	"TG"	0	"Seats"	13333	13333	0
200002.00	"LAX"	"NRT"	91	736	"UA"	3	"Seats"	21556	21556	0
200002.00	"LAX"	"ORY"	91	427	"CYQ"	0	"Seats"	2744	0	2744
200002.00	"LAX"	"ORY"	91	427	"IW"	0	"Seats"	6950	6950	0
200002.00	"LAX"	"PEK"	91	713	"CA"	0	"Seats"	3245	3245	0
200002.00	"LAX"	"PEK"	91	713	"MU"	0	"Seats"	6600	6600	0
200002.00	"LAX"	"PPT"	91	823	"AF"	0	"Seats"	9406	9406	0
200002.00	"LAX"	"PPT"	91	823	"CYQ"	0	"Seats"	2744	0	2744
200002.00	"LAX"	"PPT"	91	823	"HA"	2	"Seats"	9324	0	9324
200002.00	"LAX"	"PPT"	91	823	"IW"	0	"Seats"	6950	6950	0
200002.00	"LAX"	"PPT"	91	823	"NZ"	0	"Seats"	5524	5524	0
200002.00	"LAX"	"PPT"	91	823	"TN"	0	"Seats"	5720	5720	0
200002.00	"LAX"	"PTY"	91	162	"BR"	0	"Seats"	5144	5144	0
200002.00	"LAX"	"PVR"	91	148	"AM"	0	"Seats"	8074	8074	0
200002.00	"LAX"	"PVR"	91	148	"AS"	3	"Seats"	19334	19334	0
200002.00	"LAX"	"PVR"	91	148	"MX"	0	"Seats"	8550	8550	0
200002.00	"LAX"	"SAL"	91	118	"TA"	0	"Seats"	17220	17220	0
200002.00	"LAX"	"SAL"	91	118	"UA"	3	"Seats"	8468	8468	0
200002.00	"LAX"	"SCL"	91	324	"LA"	0	"Seats"	5256	5256	0
200002.00	"LAX"	"SEL"	91	778	"KE"	0	"Seats"	53521	53521	0
200002.00	"LAX"	"SEL"	91	778	"OZ"	0	"Seats"	33474	33474	0
200002.00	"LAX"	"SHA"	91	713	"CA"	0	"Seats"	3245	3245	0
200002.00	"LAX"	"SHA"	91	713	"MU"	0	"Seats"	7850	7850	0
200002.00	"LAX"	"SJD"	91	148	"AS"	3	"Seats"	26560	26560	0
200002.00	"LAX"	"SJD"	91	148	"JR"	0	"Seats"	7632	7632	0
200002.00	"LAX"	"SJD"	91	148	"MX"	0	"Seats"	8615	8615	0
200002.00	"LAX"	"SVO"	91	475	"SU"	0	"Seats"	3152	3152	0
200002.00	"LAX"	"SYD"	91	802	"NZ"	0	"Seats"	21894	21894	0
200002.00	"LAX"	"SYD"	91	802	"QF"	0	"Seats"	44334	44334	0
200002.00	"LAX"	"SYD"	91	802	"UA"	3	"Seats"	21920	21920	0
200002.00	"LAX"	"TIJ"	91	148	"JR"	0	"Seats"	636	636	0
200002.00	"LAX"	"TIJ"	91	148	"MX"	0	"Seats"	13050	13050	0
200002.00	"LAX"	"TPE"	91	781	"BR"	0	"Seats"	40964	40964	0
200002.00	"LAX"	"TPE"	91	781	"CI"	0	"Seats"	38098	38098	0
200002.00	"LAX"	"TPE"	91	781	"MH"	0	"Seats"	13062	13062	0
200002.00	"LAX"	"TPE"	91	781	"SQ"	0	"Seats"	22388	22388	0
200002.00	"LAX"	"TRC"	91	148	"JR"	0	"Seats"	2756	2756	0
200002.00	"LAX"	"TRF"	91	465	"SR"	0	"Seats"	241	241	0
200002.00	"LAX"	"YEG"	91	916	"CP"	0	"Seats"	100	0	100
200002.00	"LAX"	"YUL"	91	941	"AC"	0	"Seats"	7565	7565	0
200002.00	"LAX"	"YVR"	91	906	"2T"	0	"Seats"	4176	4176	0
200002.00	"LAX"	"YVR"	91	906	"AS"	3	"Seats"	31704	31704	0
200002.00	"LAX"	"YVR"	91	906	"CP"	0	"Seats"	27500	27500	0
200002.00	"LAX"	"YVR"	91	906	"UA"	3	"Seats"	7379	7379	0
200002.00	"LAX"	"YWG"	91	926	"BA"	0	"Seats"	401	401	0
200002.00	"LAX"	"YYC"	91	916	"2T"	0	"Seats"	1808	1808	0
200002.00	"LAX"	"YYC"	91	916	"AC"	0	"Seats"	7656	7656	0
200002.00	"LAX"	"YYC"	91	916	"CP"	0	"Seats"	5600	5600	0
200002.00	"LAX"	"YYC"	91	916	"ZX"	0	"Seats"	76	0	76
200002.00	"LAX"	"YYZ"	91	936	"2T"	0	"Seats"	2784	2784	0
200002.00	"LAX"	"YYZ"	91	936	"AC"	0	"Seats"	47128	47128	0
200002.00	"LAX"	"ZCL"	91	148	"MX"	0	"Seats"	3000	3000	0
200002.00	"LAX"	"ZIH"	91	148	"AA"	3	"Seats"	1084	0	1084
200002.00	"LAX"	"ZIH"	91	148	"AS"	3	"Seats"	8120	8120	0
200002.00	"LAX"	"ZLO"	91	148	"AS"	3	"Seats"	3640	3640	0
200002.00	"LAX"	"ZLO"	91	148	"JR"	0	"Seats"	2756	2756	0
200002.00	"LAX"	"ZRH"	91	486	"SR"	0	"Seats"	11568	11568	0
200002.00	"LGA"	"FPO"	22	204	"TW"	3	"Seats"	5656	5656	0
200002.00	"LGA"	"NAS"	22	204	"DL"	3	"Seats"	10572	10572	0
200002.00	"LGA"	"NAS"	22	204	"T9"	1	"Seats"	174	0	174
200002.00	"LGA"	"YUL"	22	941	"AC"	0	"Seats"	29913	29913	0
200002.00	"LGA"	"YYZ"	22	936	"AA"	3	"Seats"	34263	34263	0
200002.00	"LGA"	"YYZ"	22	936	"AC"	0	"Seats"	64233	64233	0
200002.00	"LGA"	"YYZ"	22	936	"CP"	0	"Seats"	6700	6700	0
200002.00	"LRD"	"ACA"	74	148	"RYQ"	2	"Seats"	359	0	359
200002.00	"LRD"	"CUN"	74	148	"RYQ"	2	"Seats"	680	0	680
200002.00	"LRD"	"CZM"	74	148	"RYQ"	2	"Seats"	720	0	720
200002.00	"LRD"	"PVR"	74	148	"RYQ"	2	"Seats"	850	0	850
200002.00	"LRD"	"ZIH"	74	148	"RYQ"	2	"Seats"	340	0	340
200002.00	"LSE"	"POP"	45	224	"RYQ"	2	"Seats"	180	0	180
200002.00	"LSE"	"YVR"	45	906	"NW"	3	"Seats"	150	150	0
200002.00	"MCI"	"CUN"	64	148	"TZ"	3	"Seats"	865	0	865
200002.00	"MCI"	"CUN"	64	148	"X9"	1	"Seats"	1520	0	1520
200002.00	"MCI"	"PVR"	64	148	"LGQ"	0	"Seats"	1336	0	1336
200002.00	"MCO"	"AMS"	33	461	"MP"	0	"Seats"	8704	8704	0
200002.00	"MCO"	"AUA"	33	277	"X9"	1	"Seats"	380	0	380
200002.00	"MCO"	"BHX"	33	493	"BY"	0	"Seats"	2276	0	2276
200002.00	"MCO"	"BRU"	33	409	"H2"	0	"Seats"	984	984	0
200002.00	"MCO"	"CCS"	33	388	"T9"	1	"Seats"	2166	0	2166
200002.00	"MCO"	"CCS"	33	388	"VH"	0	"Seats"	2688	2688	0
200002.00	"MCO"	"CUN"	33	148	"MMQ"	1	"Seats"	173	0	173
200002.00	"MCO"	"CUN"	33	148	"MX"	0	"Seats"	3750	3750	0
200002.00	"MCO"	"CUN"	33	148	"TZ"	3	"Seats"	216	0	216
200002.00	"MCO"	"EZE"	33	303	"AR"	0	"Seats"	782	782	0
200002.00	"MCO"	"GCM"	33	233	"KX"	0	"Seats"	1244	1244	0
200002.00	"MCO"	"GCM"	33	233	"MG"	1	"Seats"	1530	0	1530
200002.00	"MCO"	"GRU"	33	316	"TR"	0	"Seats"	5742	5742	0
200002.00	"MCO"	"KEF"	33	439	"FI"	0	"Seats"	3213	3213	0
200002.00	"MCO"	"LGW"	33	493	"BA"	0	"Seats"	23546	23546	0
200002.00	"MCO"	"LGW"	33	493	"BY"	0	"Seats"	2495	0	2495
200002.00	"MCO"	"LGW"	33	493	"VS"	0	"Seats"	54246	54246	0
200002.00	"MCO"	"MAN"	33	493	"BY"	0	"Seats"	4707	0	4707
200002.00	"MCO"	"MBJ"	33	243	"JM"	0	"Seats"	3594	3594	0
200002.00	"MCO"	"MBJ"	33	243	"MG"	1	"Seats"	680	0	680
200002.00	"MCO"	"MEX"	33	148	"AM"	0	"Seats"	2272	2272	0
200002.00	"MCO"	"MEX"	33	148	"MX"	0	"Seats"	2510	1050	1460
200002.00	"MCO"	"MID"	33	148	"LGQ"	0	"Seats"	344	0	344
200002.00	"MCO"	"NAS"	33	204	"MQ"	3	"Seats"	3584	3584	0
200002.00	"MCO"	"NAS"	33	204	"US"	3	"Seats"	144	144	0
200002.00	"MCO"	"PLS"	33	281	"MMQ"	1	"Seats"	173	0	173
200002.00	"MCO"	"POP"	33	224	"RYQ"	2	"Seats"	180	0	180
200002.00	"MCO"	"PTY"	33	162	"CM"	0	"Seats"	3224	3224	0
200002.00	"MCO"	"PUJ"	33	224	"MG"	1	"Seats"	1190	0	1190
200002.00	"MCO"	"SKB"	33	275	"TZ"	3	"Seats"	173	0	173
200002.00	"MCO"	"UVF"	33	276	"TZ"	3	"Seats"	692	0	692
200002.00	"MCO"	"YHZ"	33	951	"2T"	0	"Seats"	1392	1392	0
200002.00	"MCO"	"YHZ"	33	951	"TS"	0	"Seats"	1360	1360	0
200002.00	"MCO"	"YMX"	33	941	"QN"	0	"Seats"	1896	1896	0
200002.00	"MCO"	"YMX"	33	941	"TS"	0	"Seats"	5257	5257	0
200002.00	"MCO"	"YUL"	33	941	"AC"	0	"Seats"	1952	1952	0
200002.00	"MCO"	"YWG"	33	926	"2T"	0	"Seats"	2720	2720	0
200002.00	"MCO"	"YYZ"	33	936	"2T"	0	"Seats"	13108	13108	0
200002.00	"MCO"	"YYZ"	33	936	"AC"	0	"Seats"	7830	7830	0
200002.00	"MCO"	"YYZ"	33	936	"CP"	0	"Seats"	5000	5000	0
200002.00	"MCO"	"YYZ"	33	936	"QN"	0	"Seats"	5232	5232	0
200002.00	"MCO"	"YYZ"	33	936	"TS"	0	"Seats"	16770	16770	0
200002.00	"MDT"	"AUA"	23	277	"X9"	1	"Seats"	1140	0	1140
200002.00	"MDW"	"CUN"	41	148	"TZ"	3	"Seats"	173	0	173
200002.00	"MDW"	"NAS"	41	204	"TZ"	3	"Seats"	173	0	173
200002.00	"MDY"	"MAJ"	5	844	"CS"	3	"Seats"	612	612	0
200002.00	"MEM"	"AMS"	54	461	"KL"	0	"Seats"	17226	17226	0
200002.00	"MEM"	"CUN"	54	148	"NW"	3	"Seats"	8700	8700	0
200002.00	"MEM"	"FPO"	54	204	"7Z"	0	"Seats"	1400	1400	0
200002.00	"MEM"	"LIR"	54	110	"NW"	3	"Seats"	150	150	0
200002.00	"MFE"	"ACA"	74	148	"AA"	3	"Seats"	139	139	0
200002.00	"MFE"	"GDL"	74	148	"AA"	3	"Seats"	139	139	0
200002.00	"MIA"	"AMS"	33	461	"MP"	0	"Seats"	14368	14368	0
200002.00	"MIA"	"ANU"	33	206	"AA"	3	"Seats"	8400	8400	0
200002.00	"MIA"	"ANU"	33	206	"BW"	0	"Seats"	3144	3144	0
200002.00	"MIA"	"ANU"	33	206	"MMQ"	1	"Seats"	173	0	173
200002.00	"MIA"	"ARN"	33	484	"SIQ"	0	"Seats"	1440	0	1440
200002.00	"MIA"	"AUA"	33	277	"AA"	3	"Seats"	21808	21808	0
200002.00	"MIA"	"AUA"	33	277	"FQ"	0	"Seats"	9095	9095	0
200002.00	"MIA"	"AUA"	33	277	"LGQ"	0	"Seats"	348	0	348
200002.00	"MIA"	"AUA"	33	277	"X9"	1	"Seats"	380	0	380
200002.00	"MIA"	"BAQ"	33	327	"AA"	3	"Seats"	8699	8699	0
200002.00	"MIA"	"BAQ"	33	327	"AV"	0	"Seats"	8460	8460	0
200002.00	"MIA"	"BEL"	33	316	"RG"	0	"Seats"	1679	1679	0
200002.00	"MIA"	"BGI"	33	205	"AA"	3	"Seats"	13187	13187	0
200002.00	"MIA"	"BGI"	33	205	"BW"	0	"Seats"	7598	7598	0
200002.00	"MIA"	"BOG"	33	327	"AA"	3	"Seats"	36826	36826	0
200002.00	"MIA"	"BOG"	33	327	"AV"	0	"Seats"	13464	13464	0
200002.00	"MIA"	"BOG"	33	327	"LA"	0	"Seats"	5694	5694	0
