Report Date/Time:   02-10-08 03:14:28


                             DAPS
                         DAY  -   41

                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
TENNVA  244E00E6       2008263      2009040       233156
TENNVA  244E260A       2005137      2009040       231637
TENNVA  244E357C       2005138      2009040       231647
TENNVA  244E43EC       2005173      2009040       231657
TENNVA  244E509A       2005115      2009040       231707
TENNVA  244E7676       2005110      2009040       231725
TENNVA  244E86F2       2005180      2009040       231737
TENNVA  244E9584       2005158      2009040       231748
TENNVA  244EA01E       2005137      2009040       231757
TENNVA  244EB368       2007296      2009040       231807
TENNVA  244EC5F8       2005215      2009040       231815
TENNVA  244ED68E       2007157      2009040       231827
TENNVA  244EE314       2005158      2009040       231837
TENNVA  244EF062       2005207      2009040       231845
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
TENNVA  244F021C       2005140      2009040       231855
TENNVA  244F116A       2005209      2009040       231905
TENNVA  244F24F0       2006228      2009040       231915
TENNVA  244F3786       2009035      2009041            6
TENNVA  244F4116       2008346      2009040       235137
TENNVA  244F5260       2008350      2009040       235147
TENNVA  244F67FA       2008350      2009040       235157
TENNVA  244F748C       2008350      2009040       235207
TENNVA  244F8408       2008350      2009040       235218
TENNVA  244F977E       2008350      2009040       235227
TENNVA  244FA2E4       2008350      2009040       235238
TENNVA  244FB192       2008350      2009040       235247
TENNVA  244FC702       2008350      2009040       235257
TENNVA  244FD474       2008350      2009040       235307
TENNVA  244FE1EE       2008350      2009040       235318
TENNVA  244FF298       2008350      2009040       235328
TENNVA  24501066       2007114      2009040       233122
TENNVA  245025FC       2007114      2009040       233132
TENNVA  2450368A       2007222      2009040       233142
TENNVA  2450401A       2007146      2009040       233152
TENNVA  2450536C       2007142      2009040       233202
TENNVA  245066F6       2009026      2009040       233212
TENNVA  24507580       2007207      2009040       233222
TENNVA  24508504       2007198      2009040       233233
TENNVA  24509672       2007197      2009040       233242
TENNVA  2450A3E8       2007192      2009040       233253
TEXGLO  78043688       2008060      2009041          527
TEXGLO  78044018       2006019      2009041          537
TEXGLO  780466F4       2008263      2009041          557
TEXGLO  78047582       2006046      2009041          907
TEXGLO  78048506       2006073      2009041          918
TEXGLO  7804B09C       2006058      2009040       230946
TEXGLO  7804C60C       2006018      2009040       230955
TEXGLO  7804D57A       2008351      2009041          617
TEXGLO  7804E0E0       2008351      2009041          627
TEXGLO  7804F396       2008351      2009041          637
TEXGLO  780501E8       2008351      2009041          647
TEXGLO  7805129E       2008351      2009040       230657
TEXGLO  78052704       2008351      2009041          707
TEXGLO  78055194       2008351      2009041          737
TEXGLO  78057778       2009036      2009041            8
TEXGLO  780587FC       2008165      2009041           18
TEXGLO  7805948A       2007297      2009041           28
TEXGLO  7805A110       2007353      2009041           38
TEXGLO  7805D780       2008227      2009041          109
TEXGLO  780606E6       2008086      2009041          138
TEXGLO  78061590       2008227      2009041          148
TEXUNI  05102658       2008305      2009040        23514
TEXUNI  0510352E       2008345      2009040        33514
TEXUNI  051043BE       2008346      2009040        43514
TEXUNI  051050C8       2008346      2009040        53514
TEXUNI  05106552       2009005      2009040        63514
TEXUNI  05107624       2008346      2009040        73514
TEXUNI  051086A0       2008346      2009040        93514
TEXUNI  051095D6       2008346      2009040       103514
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
TEXUNI  0510A04C       2008349      2009040       113514
TEXUNI  0510B33A       2008346      2009040       123513
TEXUNI  0510C5AA       2008346      2009040       133513
TEXUNI  0510D6DC       2008346      2009040       143514
TEXUNI  0510E346       2009009      2009040       153514
TEXUNI  0510F030       2008345      2009040       163508
TEXUNI  0511024E       2009017      2009040       173509
TEXUNI  05111138       2008345      2009040       183509
TEXUNI  051124A2       2008354      2009040       193509
TEXWDB  C5100468       2006042      2009040       123606
TEXWDB  C510171E       2008191      2009040       133606
TEXWDB  C5102284       2008345      2009040       143606
TEXWDB  C51031F2       2008345      2009040       153605
TEXWDB  C5104762       2008345      2009040       163606
TEXWDB  C5105414       2008122      2009040       173604
TEXWDB  C510618E       2007221      2009040       183605
TEXWDB  C51072F8       2008255      2009040       193606
TEXWDB  C510827C       2008345      2009040       203606
TEXWDB  C510910A       2008345      2009040       213603
TEXWDB  C510A490       2008345      2009040       223605
TEXWDB  C510B7E6       2008291      2009040       233604
TEXWDB  C510D200       2008275      2009040       133616
TEXWDB  C510E79A       2009029      2009040       143615
TEXWDB  C510F4EC       2008347      2009040       153616
TEXWDB  C511207E       2009030      2009040       183615
TEXWDB  C5113308       2008234      2009040       193615
TEXWDB  C5114598       2008345      2009040       203615
TEXWDB  C51156EE       2008345      2009040       213614
TEXWDB  C5116374       2008345      2009040       223616
TEXWDB  C5117002       2007257      2009040       233616
TEXWDB  C5118086       2008356      2009040       123626
TEXWDB  C51193F0       2008263      2009040       133626
TEXWDB  C511A66A       2008345      2009040       143627
TEXWDB  C511B51C       2009035      2009040       153626
TEXWDB  C511C38C       2008345      2009040       163627
TEXWDB  C511D0FA       2009037      2009040       173626
TEXWDB  C511F616       2009028      2009040       193626
TEXWDB  C512019C       2009028      2009040       203627
TEXWDB  C51212EA       2009029      2009040        93628
TEXWDB  C5122770       2008345      2009040       223626
TEXWDB  C5123406       2009022      2009040       233626
TEXWDB  C5124296       2008269      2009040       123635
TEXWDB  C51251E0       2007346      2009040       133636
TEXWDB  C512647A       2009029      2009040       143637
TEXWDB  C512770C       2008345      2009040       153636
TEXWDB  C5128788       2008345      2009040       163636
TEXWDB  C51294FE       2008254      2009040       173636
TEXWDB  C512A164       2008234      2009040       183635
TEXWDB  C512B212       2008122      2009040       193636
TEXWDB  C512C482       2008345      2009040       203636
TEXWDB  C512E26E       2008184      2009040       135926
TEXWDB  C5130366       2008345      2009040       155925
TEXWDB  C5131010       2008122      2009040       165926
TEXWDB  C513258A       2008316      2009040       175925
TEXWDB  C51336FC       2008166      2009040       185926
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
TEXWDB  C513406C       2009039      2009040       195926
TEXWDB  C513531A       2009034      2009040       205927
TEXWDB  C5136680       2008345      2009040       215927
TEXWDB  C51375F6       2008255      2009040       225926
TEXWDB  C5138572       2009028      2009040       235926
TEXWDB  C5139604       2007221      2009040       125936
TEXWDB  C513A39E       2007221      2009040       135932
TEXWDB  C513B0E8       2008345      2009040       145936
TEXWDB  C513C678       2008345      2009040       155936
TEXWDB  C513D50E       2008122      2009040       165936
TEXWDB  C513E094       2008016      2009040       175937
TEXWDB  C5140152       2008122      2009040       195936
TEXWDB  C5141224       2008202      2009040       205936
TEXWDB  C51427BE       2008345      2009040       215936
TEXWDB  C5144258       2009001      2009040       235935
TEXWDB  C514512E       2008226      2009040       213635
TEXWDB  C51464B4       2007221      2009040       122821
TEXWDB  C51477C2       2007271      2009040       132822
TEXWDB  C5149430       2009008      2009040       152820
TEXWDB  C514A1AA       2008345      2009040       162820
TEXWDB  C514B2DC       2008122      2009040       172821
TEXWDB  C514C44C       2007150      2009040       182821
TEXWDB  C514D73A       2008122      2009040       192821
TEXWDB  C514E2A0       2008345      2009040       202821
TEXWDB  C514F1D6       2008345      2009040       212821
TEXWDB  C51503A8       2009028      2009040       222821
TEXWDB  C51510DE       2008297      2009040       232821
TEXWDB  C5152544       2008236      2009040       122836
TEXWDB  C5153632       2007347      2009040       132836
TEXWDB  C51540A2       2008347      2009040       142837
TEXWDB  C51553D4       2008345      2009040       152837
TEXWDB  C515664E       2008345      2009040       162836
TEXWDB  C5157538       2008267      2009040       172839
TEXWDB  C51585BC       2008156      2009040       182836
TEXWDB  C51596CA       2008129      2009040       192836
TEXWDB  C515A350       2008222      2009041           21
TEXWDB  C515B026       2008074      2009040       130016
TEXWDB  C515C6B6       2008318      2009040       140015
TEXWDB  C515D5C0       2008345      2009040       150016
TEXWDB  C515E05A       2008345      2009040       160015
TEXWDB  C515F32C       2008221      2009040       124346
TEXWDB  C51604A6       2008227      2009040       134347
TEXWDB  C51617D0       2008345      2009040       144345
TEXWDB  C516313C       2008345      2009040       164425
TEXWDB  C51647AC       2008295      2009040       174345
TEXWDB  C51654DA       2008341      2009040       184345
TEXWDB  C5166140       2008346      2009040       194345
TEXWDB  C5167236       2009015      2009040       204344
TXFSRA  328B9468       2006353      2009041           13
TXFSRA  88400776       2006018      2009041          643
TXFSRA  88401400       2008009      2009040       230835
TXFSRA  8840219A       2006018      2009041          634
TXFSRA  884032EC       2007264      2009041          654
TXFSRA  8840447C       2008315      2009041          514
TXFSRA  8840570A       2006018      2009040       230804
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
TXFSRA  88406290       2006018      2009041          715
TXFSRA  884071E6       2006019      2009041          443
TXFSRA  88408162       2008354      2009041          704
TXFSRA  88409214       2006018      2009041          535
TXFSRA  8840A78E       2007017      2009041          503
TXFSRA  8840B4F8       2007016      2009041          523
TXFSRA  8840C268       2006258      2009041          433
TXFSRA  8840D11E       2006018      2009041          815
TXFSRA  8840E484       2006018      2009041          733
TXFSRA  8840F7F2       2008319      2009041          725
TXFSRA  8841058C       2007019      2009041          624
TXFSRA  884116FA       2006018      2009041          743
TXFSRA  88412360       2006019      2009041          355
TXFSRA  88413016       2006018      2009041          613
TXFSRA  88414686       2007117      2009041          605
TXFSRA  884155F0       2006018      2009041          554
TXFSRA  8841606A       2006019      2009041          543
TXFSRA  8841731C       2006018      2009040       230825
TXFSRA  88418398       2006019      2009041          455
TXFSRA  884190EE       2007130      2009041          135
TXFSRA  8841A574       2006019      2009041          424
TXFSRA  8841B602       2006019      2009041          343
TXFSRA  8841C092       2008270      2009041          333
TXFSRA  8841D3E4       2008060      2009041          325
TXFSRA  8841E67E       2006018      2009040       230753
TXFSRA  8841F508       2007017      2009041          313
TXFSRA  8842246E       2006019      2009041          314
TXFSRA  88423718       2006019      2009041          325
TXFSRA  88424188       2006019      2009041          334
TXFSRA  884252FE       2006019      2009041          343
TXFSRA  88426764       2006345      2009041         1013
TXFSRA  88427412       2007085      2009041         1023
TXFSRA  88428496       2007115      2009041         1033
TXFSRA  884297E0       2007115      2009040       231043
TXLCRA  C3500278       2006313      2009040       235124
TXLCRA  C350110E       2007018      2009040       234854
TXLCRA  C3502494       2006359      2009040       234904
TXLCRA  C35037E2       2007016      2009040       234914
TXLCRA  C3504172       2007072      2009040       234924
TXLCRA  C3505204       2007017      2009040       234934
TXLCRA  C350679E       2007030      2009040       234944
TXLCRA  C35074E8       2007030      2009040       234954
TXLCRA  C350846C       2007052      2009040       235004
TXLCRA  C350971A       2007060      2009040       235014
TXLCRA  C350A280       2008350      2009040       235023
TXLCRA  C350B1F6       2008037      2009040       235034
TXLCRA  C350C766       2008093      2009040       235044
TXLCRA  C350D410       2008092      2009040       235054
TXLCRA  C350E18A       2008094      2009040       235104
TXLCRA  C3510082       2008107      2009040       235554
UCIESD  EC00004C       2008006      2009041          346
UCIESD  EC0026A0       2008250      2009041          544
UCIESD  EC0035D6       2008352      2009040       130645
UCIESD  EC004346       2006124      2009040       230845
UCIESD  EC005030       2007152      2009040       230946
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
UCIESD  EC0065AA       2007337      2009040       231046
UCIESD  EC0076DC       2008234      2009041          535
UNIMEX  EA5001C2       2008351      2009041            6
UNIMEX  EA5012B4       2008360      2009040       235951
UNIVMA  888025FE       2006197      2009040       234645
UNLH00  8200042C       2007348      2009041          704
UNLH00  8200175A       2007166      2009041          713
UNLH00  820022C0       2007356      2009041          725
UNLH00  820031B6       2007235      2009041          734
UNLH00  82004726       2008071      2009040       233104
UNLH00  82005450       2008268      2009040       233114
UNLH00  820061CA       2008128      2009040       233124
UNLH00  820072BC       2008141      2009040       233134
UNLH00  82008238       2008142      2009040       233144
UNLH00  8200914E       2009039      2009040       233154
UNLH00  8200B7A2       2008155      2009040       233214
UNLH00  8200C132       2008156      2009040       233224
UNLH00  8200D244       2008156      2009040       233234
UNLH00  8200E7DE       2008227      2009040       233244
UNLH00  8200F4A8       2009008      2009040       233254
UNLH00  820106D6       2008177      2009040       233304
UNLH00  820115A0       2008176      2009040       233314
UNLH00  8201203A       2008176      2009040       233324
UNLH00  8201334C       2009040      2009040       233335
UNLH00  820145DC       2008219      2009040       233344
UNLH00  820156AA       2009027      2009040       233354
UNLH00  82016330       2009027      2009040       233404
UNLH00  82017046       2008225      2009040       233414
UNLH00  820180C2       2008225      2009040       233754
UNLH00  820193B4       2008226      2009040       233804
UNLH00  8201A62E       2009019      2009040       233814
UNLH00  8201B558       2008227      2009040       233824
UNLH00  8201C3C8       2008263      2009040       233834
UNLH00  8201E524       2008270      2009040       233854
UOCBOL  80304212       2008358      2009040       234335
UOCBOL  803064FE       2008336      2009040       232838
UOCBOL  8030A1E0       2009001      2009040       234345
UOCBOL  8030B296       2008354      2009040       234355
UOMDOA  044157D2       2008108      2009040       232406
UOMDOA  0441713E       2008266      2009040       232437
UOMDOA  044181BA       2009040      2009040       232452
UOMDOA  0441D1C6       2009010      2009040       232607
UOMDOA  0441E45C       2009037      2009040       162622
UOMDOA  0441F72A       2008269      2009040       232637
UOMDOA  044200A0       2009033      2009040       232653
UOMDOA  044213D6       2009033      2009040       232708
UOMDOA  0442264C       2008269      2009040       232722
UOMDOA  0442353A       2009001      2009040       232735
UOMDOA  044250DC       2008274      2009040       232808
UOMDOA  04427630       2008274      2009040       232838
UOMDOA  044286B4       2009033      2009040       232852
UOMDOA  0442B32E       2009036      2009040       232934
USDANR  DA5014EA       2008350      2009040       233118
USDANR  DA502170       2008350      2009040       233129
USDANR  DA5092FE       2007036      2009040       235808
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
USFDMS  14041740       2006251      2009040       232604
USFDMS  1404473C       2007256      2009040       232746
USFDMS  140472A6       2007220      2009040       231356
USFDMS  1406272E       2008243      2009040       231739
USFDMS  1407D550       2007304      2009040       231054
USFDMS  1407E0CA       2004078      2009040       232111
USFDMS  1407F3BC       2008032      2009040       232123
USFDMS  140816DC       2008203      2009040       232152
USFDMS  140855D6       2008286      2009040       233451
USFDMS  1408604C       2008164      2009040       234009
USFDMS  140883BE       2006018      2009040       234037
USFDMS  140890C8       2008172      2009040       234056
USFDMS  1408A552       2006018      2009040       235009
USFDMS  1408B624       2006018      2009040       235025
USFDMS  1408C0B4       2007337      2009040       235033
USFDMS  1408D3C2       2007193      2009040       235054
USFDMS  14099232       2008040      2009041          802
USFDMS  1409A7A8       2008038      2009041          808
USFDMS  1409B4DE       2006018      2009041          813
USFDMS  1409C24E       2006290      2009041          817
USFDMS  1409D138       2008055      2009041          821
USFDMS  1409F7D4       2008092      2009041          832
USFDMS  140A005E       2008065      2009041          836
USFDMS  140A1328       2008263      2009041          841
USFDMS  140A26B2       2006335      2009041          847
USFDMS  140A35C4       2007162      2009041          851
USFDMS  140A4354       2006129      2009041          856
USFDMS  140A5022       2006097      2009041          901
USFDMS  140A65B8       2007162      2009041          906
USFDMS  140A76CE       2007284      2009041          913
USFDMS  140A864A       2008292      2009040       230916
USFDMS  140A953C       2006356      2009040       230921
USFDMS  140AA0A6       2008088      2009040       230926
USFDMS  140AB3D0       2007338      2009040       230931
USFDMS  140AC540       2008008      2009040       230937
USFDMS  140AD636       2009026      2009040       230941
USFDMS  140AE3AC       2008036      2009040       230946
USFDMS  140AF0DA       2008099      2009040       230951
USFDMS  140B02A4       2007171      2009040       230956
USFDMS  140B11D2       2007103      2009040       221003
USFDMS  140B2448       2008013      2009040       232406
USFDMS  140B6742       2008286      2009040       172502
USFDMS  140B7434       2008315      2009040       232518
USFDMS  140BE156       2008311      2009040       232712
USGS01  15CD57D0       2008079      2009040       233713
USGS01  15CDE45E       2008071      2009040       233722
USGS01  16213A14       2008203      2009040       233658
USGS01  1627AFB8       2009023      2009041            6
USGS01  16280700       2007352      2009040       235222
USGS01  162859AE       2006018      2009041          218
USGS01  162862E6       2006018      2009040       220138
USGS01  16286C34       2007155      2009040       224659
USGS01  16287190       2008148      2009040       220342
USGS01  16287F42       2006018      2009040       220443
USGS01  16288114       2009040      2009040       220512
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
USGS01  16289262       2008164      2009040       220752
USGS01  16289CB0       2007337      2009040       220807
USGS01  1628A7F8       2009008      2009040       220916
USGS01  1628C21E       2009015      2009041           30
USGS01  1628D168       2008263      2009041          238
USGS01  1628E4F2       2007341      2009041          423
USGS01  1628EA20       2007278      2009040       200512
USGS01  162905FA       2008106      2009040       231404
USGS01  16290B28       2008109      2009040       235821
USGS01  16292316       2008009      2009040       201234
USGS01  16292DC4       2008149      2009040       201312
USGS01  16293EB2       2008310      2009040       201549
USGS01  162946F0       2007270      2009040       201642
USGS01  1629736A       2007289      2009040       202233
USGS01  16298D3C       2007270      2009040       212912
USGS01  1629A502       2008183      2009040       202811
USGS01  1629ABD0       2007277      2009040       202903
USGS01  162A1182       2009025      2009040       204215
USGS01  162A1F50       2008199      2009040       204324
USGS01  162A2418       2008011      2009040       204416
USGS01  162A39BC       2008199      2009040       232247
USGS01  162A4F2C       2008024      2009040       204940
USGS01  162A5C5A       2008009      2009040       233904
USGS01  162A69C0       2008169      2009040       205329
USGS01  162A7AB6       2007290      2009040       205547
USGS01  162A8A32       2008022      2009040       205731
USGS01  162AA20C       2008133      2009040       210038
USGS01  162AC938       2006018      2009040       210537
USGS01  162AD49C       2006018      2009040       210634
USGS01  162AE106       2007263      2009040       210806
USGS01  162AEFD4       2006018      2009040       210922
USGS01  162AFCA2       2007337      2009040       211115
USGS01  162B1378       2008303      2009040       211435
USGS01  162B1DAA       2006312      2009040       211543
USGS01  162B26E2       2007158      2009040       211602
USGS01  162B2830       2007248      2009040       211726
USGS01  162B3594       2007337      2009040       211815
USGS01  162B4304       2007337      2009040       212022
USGS01  162B4DD6       2006018      2009040       212147
USGS01  162B5072       2007337      2009040       212251
USGS01  162B5EA0       2008351      2009040       212339
USGS01  162B769E       2007337      2009040       212624
USGS01  162B861A       2007337      2009040       212841
USGS01  162B88C8       2007337      2009040       212916
USGS01  162B9BBE       2007337      2009040       213122
USGS01  162BAE24       2007220      2009040       213318
USGS01  162BB380       2008225      2009040       213432
USGS01  162BC510       2008142      2009040       213635
USGS01  162BCBC2       2007036      2009040       213708
USGS01  162BD666       2007291      2009040       213816
USGS01  162BD8B4       2006018      2009040       213926
USGS01  162BE3FC       2009026      2009040       214019
USGS01  162BED2E       2008205      2009040       214114
USGS01  162C023A       2008031      2009040       214435
USGS01  162C1F9E       2008364      2009040       214750
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
USGS01  162C24D6       2006018      2009040       214834
USGS01  162C2A04       2006018      2009040       214932
USGS01  162C37A0       2008205      2009040       215025
USGS01  162C3972       2008205      2009040       215112
USGS01  162C4130       2009027      2009040       215241
USGS01  162C5C94       2009036      2009040       215538
USGS01  162C67DC       2007018      2009040       215639
USGS01  162C7A78       2008364      2009040       215919
USGS01  162C842E       2009027      2009040       220030
USGS01  162C998A       2008358      2009040       220320
USGS01  162CC9F6       2009019      2009040       220934
USGS01  162CEF1A       2007337      2009040       221326
USGS01  162CF2BE       2007225      2009040       221452
USGS01  162D1D64       2006018      2009040       221950
USGS01  162D262C       2007299      2009040       222021
USGS01  162D28FE       2008252      2009040       222148
USGS01  162D3B88       2007005      2009040       182314
USGS01  162D43CA       2006018      2009040       222432
USGS01  162D5E6E       2007190      2009040       222727
USGS01  162D6526       2006108      2009040       222812
USGS01  162D6BF4       2008009      2009040       222925
USGS01  162D7650       2009027      2009040       223031
USGS01  162D7882       2006284      2009040       223116
USGS01  162D8806       2008193      2009040       223323
USGS01  162DA038       2008105      2009040       230812
USGS01  162DB34E       2006018      2009040       223853
USGS01  162DBD9C       2008323      2009040       223918
USGS01  162DD87A       2008210      2009040       224319
USGS01  162DE332       2008192      2009040       224410
USGS01  162DEDE0       2008154      2009040       224527
USGS01  162DF044       2008018      2009040       224625
USGS01  162DFE96       2006018      2009040       224722
USGS01  162E091C       2007276      2009040       224935
USGS01  162E14B8       2008094      2009040       225018
USGS01  162E1A6A       2007249      2009040       225113
USGS01  162E2122       2008115      2009040       225234
USGS01  162E2FF0       2006018      2009040       225357
USGS01  162E3254       2009009      2009040       225431
USGS01  162E3C86       2008245      2009040       225513
USGS01  162E44C4       2008094      2009040       225617
USGS01  162E57B2       2006018      2009040       225810
USGS01  162E6CFA       2006018      2009040       230143
USGS01  162E7F8C       2006312      2009040       230330
USGS01  162E92AC       2008312      2009040       230639
USGS01  162E9C7E       2009020      2009040       230720
USGS01  162EA736       2008275      2009040       234912
USGS01  162EA9E4       2009026      2009040       230922
USGS01  162EB440       2006018      2009040       231028
USGS01  162EBA92       2006042      2009040       231126
USGS01  162EC2D0       2006018      2009040       231244
USGS01  162ECC02       2006089      2009040       231332
USGS01  162EE43C       2008043      2009040       231609
USGS01  162EEAEE       2006018      2009040       231735
USGS01  162EF74A       2007349      2009040       231819
USGS01  162EF998       2008095      2009040       231922
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
USGS01  162F1642       2008094      2009040       232220
USGS01  162F2D0A       2007230      2009040       232533
USGS01  162F30AE       2008116      2009040       232640
USGS01  162F5548       2008073      2009040       235131
USGS01  162F6E00       2008283      2009040       233319
USGS01  162F73A4       2008106      2009040       233409
USGS01  162F7D76       2006018      2009040       233525
USGS01  162F8320       2008057      2009040       233606
USGS01  162F9056       2006018      2009040       233850
USGS01  162FC02A       2008107      2009040       234955
USGS01  162FDD8E       2006338      2009040       234746
USGS01  162FE814       2008066      2009040       234917
USGS01  162FFB62       2008232      2009040       235147
USGS01  16354E20       2006018      2009040       223126
USGS01  16355384       2007137      2009040       223237
USGS01  16355D56       2008126      2009040       223328
USGS01  1635661E       2006297      2009040       223424
USGS01  163568CC       2006018      2009040       223520
USGS01  16357568       2006018      2009040       232930
USGS01  16357BBA       2006018      2009040       223719
USGS01  163585EC       2006308      2009040       223820
USGS01  16358B3E       2006018      2009040       234822
USGS01  1635969A       2007263      2009040       224002
USGS01  16359848       2007227      2009040       224115
USGS01  1635A300       2008347      2009040       224209
USGS01  1635ADD2       2007345      2009040       224336
USGS01  1635B076       2006158      2009040       230205
USGS01  1635BEA4       2009036      2009040       224531
USGS01  16360A24       2008351      2009040       200047
USGS01  16361780       2006350      2009041          147
USGS01  1636221A       2006018      2009041          320
USGS01  16362CC8       2006062      2009040       200437
USGS01  1636316C       2008097      2009040       200510
USGS01  163647FC       2007023      2009040       200730
USGS01  1636492E       2008283      2009040       200811
USGS01  1636548A       2006018      2009040       200918
USGS01  16366110       2006018      2009040       201152
USGS01  16367266       2008330      2009040       201308
USGS01  16367CB4       2008122      2009040       201434
USGS01  16368C30       2008182      2009040       201628
USGS01  16369194       2008346      2009040       201722
USGS01  16369F46       2008339      2009040       201821
USGS01  1636A40E       2009030      2009040       163104
USGS01  1636AADC       2008031      2009040       202028
USGS01  1636B9AA       2007337      2009040       202221
USGS01  1636C1E8       2007337      2009040       202333
USGS01  1636CF3A       2007337      2009040       202443
USGS01  1636D29E       2008245      2009040       202541
USGS01  1636E704       2009038      2009040       162712
USGS01  1636F472       2008091      2009040       202926
USGS01  1636FAA0       2007337      2009040       203038
USGS01  1637060C       2007337      2009040       224826
USGS01  163708DE       2008079      2009040       224915
USGS01  1637157A       2009021      2009040       225016
USGS01  16371BA8       2006018      2009040       225128
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
USGS01  163720E0       2008337      2009040       225217
USGS01  16372E32       2006018      2009040       225323
USGS01  16373396       2008009      2009040       225424
USGS01  16373D44       2006018      2009040       225553
USGS01  16374BD4       2006065      2009040       225731
USGS01  163758A2       2008354      2009040       225939
USGS01  163763EA       2006018      2009040       230011
USGS01  1637709C       2006018      2009040       230207
USGS01  16377E4E       2007157      2009040       230317
USGS01  16378ECA       2008206      2009040       230521
USGS01  1637936E       2006117      2009040       230634
USGS01  16379DBC       2006018      2009040       230746
USGS01  1637A6F4       2008337      2009040       230831
USGS01  1637A826       2009036      2009040       230931
USGS01  1637B582       2007255      2009040       231006
USGS01  1637BB50       2007183      2009040       231138
USGS01  1637C312       2009034      2009040       231241
USGS01  1637CDC0       2008338      2009040       231334
USGS01  1637D064       2008343      2009040       232848
USGS01  1637E5FE       2006249      2009040       231609
USGS01  1637EB2C       2007049      2009040       231721
USGS01  1637F688       2006030      2009040       231819
USGS01  1637F85A       2006018      2009040       231944
USGS01  1638009E       2009033      2009040       232020
USGS01  16380E4C       2006060      2009040       232119
USGS01  163813E8       2008042      2009040       232231
USGS01  16381D3A       2008084      2009040       232316
USGS01  16383504       2008135      2009040       232610
USGS01  16383BD6       2005259      2009040       232735
USGS01  16384D46       2006341      2009040       232932
USGS01  16385E30       2008262      2009040       233133
USGS01  16386578       2006018      2009040       233216
USGS01  16386BAA       2006018      2009040       233356
USGS01  1638760E       2008122      2009040       193422
USGS01  163878DC       2008008      2009040       233520
USGS01  1638868A       2008098      2009040       233613
USGS01  16389B2E       2006114      2009040       233915
USGS01  1638A066       2007113      2009040       234011
USGS01  1638BDC2       2008219      2009040       235613
USGS01  1638CB52       2007338      2009041          106
USGS01  1638D6F6       2009022      2009041          228
USGS01  1638D824       2006018      2009041          315
USGS01  1638E36C       2006361      2009041          427
USGS01  1638EDBE       2007067      2009040       200526
USGS01  1638F01A       2007220      2009040       200628
USGS01  1638FEC8       2008025      2009040       200731
USGS01  16390264       2007337      2009040       200817
USGS01  16390CB6       2007262      2009040       200910
USGS01  16391FC0       2007186      2009040       201133
USGS01  16392488       2009002      2009040       234208
USGS01  16392A5A       2008072      2009040       201334
USGS01  163937FE       2008353      2009040       201414
USGS01  1639392C       2006018      2009040       201519
USGS01  1639416E       2005333      2009040       201646
USGS01  16395CCA       2007337      2009040       201918
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
USGS01  16396950       2008310      2009040       202143
USGS01  163974F4       2008161      2009040       202252
USGS01  16397A26       2007337      2009040       202352
USGS01  16398470       2008345      2009040       202428
USGS01  16399706       2009008      2009040       202611
USGS01  1639A29C       2008142      2009040       202853
USGS01  1639AC4E       2008303      2009040       202919
USGS01  1639C77A       2007338      2009040       230019
USGS01  1639C9A8       2007337      2009041           44
USGS01  1639DADE       2007092      2009040       203515
USGS01  1639E196       2008112      2009040       203619
USGS01  1639EF44       2007057      2009040       203729
USGS01  1639F2E0       2006018      2009040       203812
USGS01  1639FC32       2007337      2009040       203927
USGS01  163A056A       2008274      2009040       204031
USGS01  163A0BB8       2009008      2009040       204136
USGS01  163A161C       2007337      2009040       204236
USGS01  163A18CE       2007057      2009040       204340
USGS01  163A2386       2007089      2009040       204459
USGS01  163A30F0       2007338      2009040       230505
USGS01  163A4660       2009020      2009040       204827
USGS01  163A48B2       2007067      2009040       204944
