

"tblid","profln","totcest","totcme","cest","cme"
"S0201","          35","     30.3","               +/-0.3","              35.4","               +/-0.9"
"S0201","          36","      5.4","               +/-0.2","               4.7","               +/-0.5"
"S0201","          37","      6.3","               +/-0.2","               4.8","               +/-0.5"
"S0201","          38","      2.1","               +/-0.1","               2.2","               +/-0.3"
" ","          38"," "," "," "," "
" ","          39"," "," "," "," "
"S0201","          39","1,684,493","             +/-7,757","           245,675","             +/-6,584"
"S0201","          40","     63.7","               +/-0.5","              63.2","               +/-1.5"
"S0201","          41","     30.3","               +/-0.6","              28.7","               +/-1.6"
"S0201","          42","     48.5","               +/-0.6","              49.2","               +/-1.5"
"S0201","          43","     22.6","               +/-0.5","              21.9","               +/-1.3"
"S0201","          44","     11.3","               +/-0.4","              10.0","               +/-1.0"
"S0201","          45","      6.2","               +/-0.4","               5.6","               +/-0.8"
"S0201","          46","     36.3","               +/-0.5","              36.8","               +/-1.5"
"S0201","          47","     16.3","               +/-0.4","              16.3","               +/-1.2"
"S0201","          48","     12.2","               +/-0.4","              12.6","               +/-1.0"
"S0201","          49","      4.1","               +/-0.2","               3.7","               +/-0.6"
"S0201","          50","     20.0","               +/-0.4","              20.5","               +/-1.3"
"S0201","          51","     16.5","               +/-0.4","              16.7","               +/-1.2"
"S0201","          52","      3.5","               +/-0.2","               3.9","               +/-0.7"
" ","          52"," "," "," "," "
"S0201","          53","     2.56","              +/-0.01","              2.52","              +/-0.04"
"S0201","          54","     3.20","              +/-0.02","              3.16","              +/-0.05"
" ","          54"," "," "," "," "
" ","          55"," "," "," "," "
"S0201","          55","3,623,941","             +/-1,261","           531,640","            +/-11,699"
"S0201","          56","     48.6","               +/-0.5","              47.9","               +/-1.1"
"S0201","          57","      6.2","               +/-0.2","               6.3","               +/-0.5"
"S0201","          58","      8.5","               +/-0.3","               8.6","               +/-0.7"
"S0201","          59","      1.9","               +/-0.1","               1.3","               +/-0.3"
"S0201","          60","     34.8","               +/-0.4","              35.8","               +/-1.0"
" ","          60"," "," "," "," "
"S0201","          61","1,738,617","             +/-1,664","           247,398","             +/-7,588"
"S0201","          62","     50.9","               +/-0.7","              50.6","               +/-1.5"
"S0201","          63","      2.5","               +/-0.2","               3.0","               +/-0.5"
"S0201","          64","      7.2","               +/-0.4","               7.2","               +/-0.8"
"S0201","          65","      1.5","               +/-0.2","               1.1","               +/-0.4"
"S0201","          66","     37.9","               +/-0.6","              38.1","               +/-1.5"
" ","          66"," "," "," "," "
"S0201","          67","1,885,324","             +/-2,065","           284,242","             +/-8,386"
"S0201","          68","     46.5","               +/-0.6","              45.6","               +/-1.4"
"S0201","          69","      9.6","               +/-0.3","               9.3","               +/-0.8"
"S0201","          70","      9.7","               +/-0.3","               9.9","               +/-1.0"
"S0201","          71","      2.3","               +/-0.2","               1.5","               +/-0.4"
"S0201","          72","     31.9","               +/-0.5","              33.8","               +/-1.3"
" ","          72"," "," "," "," "
" ","          73"," "," "," "," "
"S0201","          73","1,187,832","            +/-10,345","           195,946","             +/-7,027"
"S0201","          74","      7.3","               +/-0.4","               9.6","               +/-1.1"
"S0201","          75","      4.4","               +/-0.3","               4.4","               +/-0.7"
"S0201","          76","     37.0","               +/-0.5","              40.3","               +/-1.6"
"S0201","          77","     20.8","               +/-0.4","              19.9","               +/-1.2"
"S0201","          78","     30.5","               +/-0.5","              25.7","               +/-1.5"
" ","          78"," "," "," "," "
"S0201","          79","  584,214","             +/-6,498","            95,697","             +/-4,948"
"S0201","          80","     65.0","               +/-0.8","              67.2","               +/-2.4"
"S0201","          81","     27.3","               +/-0.7","              22.2","               +/-2.1"
"S0201","          82","  603,618","             +/-7,529","           100,249","             +/-4,301"
"S0201","          83","     59.5","               +/-0.8","              62.1","               +/-2.2"
"S0201","          84","     33.6","               +/-0.7","              29.1","               +/-2.1"
" ","          84"," "," "," "," "
" ","          85"," "," "," "," "
"S0201","          85","3,009,382","             +/-1,927","           436,268","             +/-9,975"
"S0201","          86","     10.8","               +/-0.4","               9.2","               +/-0.6"
"S0201","          87","     26.6","               +/-0.4","              31.3","               +/-1.2"
"S0201","          88","     22.0","               +/-0.4","              23.3","               +/-1.0"
"S0201","          89","     23.0","               +/-0.5","              22.5","               +/-1.1"
"S0201","          90","     17.6","               +/-0.3","              13.7","               +/-0.8"
" ","          90"," "," "," "," "
"S0201","          91","     89.2","               +/-0.4","              90.8","               +/-0.6"
"S0201","          92","     88.9","               +/-0.5","              90.8","               +/-0.9"
"S0201","          93","     89.5","               +/-0.4","              90.8","               +/-0.9"
"S0201","          94","     40.6","               +/-0.5","              36.2","               +/-1.1"
"S0201","          95","     42.0","               +/-0.6","              37.8","               +/-1.7"
"S0201","          96","     39.2","               +/-0.6","              34.8","               +/-1.3"
" ","          96"," "," "," "," "
" ","          97"," "," "," "," "
"S0201","          97","1,170,712","             +/-3,078","           180,487","             +/-6,330"
"S0201","          98","   50,779","             +/-3,597","             5,835","             +/-1,053"
"S0201","          99","   10,860","             +/-2,121","             1,017","               +/-542"
"S0201","         100","     21.4","               +/-3.4","              17.4","               +/-8.2"
" ","         100"," "," "," "," "
" ","         101"," "," "," "," "
"S0201","         101","2,736,873","             +/-1,640","           395,705","             +/-9,824"
"S0201","         102","      2.4","               +/-0.2","               2.0","               +/-0.4"
"S0201","         103","     24.1","               +/-2.8","              28.9","               +/-9.6"
" ","         103"," "," "," "," "
" ","         104"," "," "," "," "
"S0201","         104","3,442,442","             +/-1,528","           502,721","            +/-10,720"
"S0201","         105","      8.5","               +/-0.2","               8.7","               +/-0.6"
" ","         105"," "," "," "," "
" ","         106"," "," "," "," "
"S0201","         106","4,116,987","             +/-1,722","           627,559","            +/-13,628"
"S0201","         107","     12.8","               +/-0.3","              12.8","               +/-0.6"
"S0201","         108","  613,344","             +/-3,220","           110,416","             +/-4,978"
"S0201","         109","      5.9","               +/-0.6","               5.5","               +/-1.2"
"S0201","         110","2,976,817","             +/-3,628","           433,689","            +/-10,712"
"S0201","         111","      9.7","               +/-0.3","              10.0","               +/-0.6"
"S0201","         112","     90.3","               +/-0.3","              90.0","               +/-0.6"
"S0201","         113","  526,826","             +/-1,461","            83,454","             +/-4,050"
"S0201","         114","     38.0","               +/-1.0","              36.8","               +/-2.4"
" ","         114"," "," "," "," "
" ","         115"," "," "," "," "
"S0201","         115","4,400,797","             +/-3,332","           674,761","            +/-15,089"
"S0201","         116","     85.2","               +/-0.5","              88.8","               +/-0.9"
"S0201","         117","     13.9","               +/-0.5","              11.0","               +/-0.8"
"S0201","         118","      8.2","               +/-0.4","               6.0","               +/-0.7"
"S0201","         119","      5.7","               +/-0.3","               5.0","               +/-0.6"
"S0201","         120","      3.2","               +/-0.2","               3.0","               +/-0.5"
"S0201","         121","      2.5","               +/-0.2","               1.9","               +/-0.4"
"S0201","         122","      0.9","               +/-0.1","               0.3","               +/-0.2"
" ","         122"," "," "," "," "
" ","         123"," "," "," "," "
"S0201","         123","4,455,217","*****","           683,977","            +/-15,067"
"S0201","         124","3,748,631","            +/-14,909","           655,743","            +/-14,483"
"S0201","         125","     48.5","               +/-0.1","              47.4","               +/-0.8"
"S0201","         126","     51.5","               +/-0.1","              52.6","               +/-0.8"
"S0201","         127","  706,586","            +/-14,909","            28,234","             +/-2,966"
"S0201","         128","     49.0","               +/-0.7","              51.3","               +/-4.5"
"S0201","         129","     51.0","               +/-0.7","              48.7","               +/-4.5"
"S0201","         130","  329,200","             +/-9,517","            16,740","             +/-2,482"
"S0201","         131","     46.2","               +/-1.2","              49.4","               +/-4.6"
"S0201","         132","     53.8","               +/-1.2","              50.6","               +/-4.6"
"S0201","         133","  377,386","            +/-13,126","            11,494","             +/-2,268"
"S0201","         134","     51.4","               +/-1.2","              54.1","               +/-8.7"
"S0201","         135","     48.6","               +/-1.2","              45.9","               +/-8.7"
" ","         136"," "," "," "," "
"S0201","         136","     28.0","               +/-1.3","              18.1","               +/-5.2"
"S0201","         137","     28.6","               +/-1.0","               8.4","               +/-2.7"
"S0201","         138","     43.3","               +/-1.3","              73.5","               +/-5.6"
" ","         138"," "," "," "," "
" ","         139"," "," "," "," "
"S0201","         139","  706,422","            +/-14,971","            28,234","             +/-2,966"
"S0201","         140","     23.0","               +/-0.9","              78.4","               +/-5.5"
"S0201","         141","     28.7","               +/-0.8","               0.3","               +/-0.4"
"S0201","         142","      7.5","               +/-0.8","               1.3","               +/-1.1"
"S0201","         143","      0.2","               +/-0.1","               0.3","               +/-0.5"
"S0201","         144","     37.1","               +/-1.2","              18.3","               +/-5.5"
"S0201","         145","      3.4","               +/-0.3","               1.5","               +/-0.9"
" ","         145"," "," "," "," "
" ","         146"," "," "," "," "
"S0201","         146","4,180,632","             +/-1,158","           632,770","            +/-13,740"
"S0201","         147","     78.9","               +/-0.4","              91.4","               +/-0.7"
"S0201","         148","     21.1","               +/-0.4","               8.6","               +/-0.7"
"S0201","         149","      9.0","               +/-0.2","               2.7","               +/-0.5"
" ","         149"," "," "," "," "
" ","         150"," "," "," "," "
"S0201","         150","3,565,137","             +/-3,405","           522,354","            +/-11,475"
"S0201","         151","     68.4","               +/-0.3","              68.8","               +/-0.9"
"S0201","         152","     68.3","               +/-0.3","              68.8","               +/-0.9"
"S0201","         153","     64.6","               +/-0.4","              64.7","               +/-1.0"
"S0201","         154","      3.7","               +/-0.2","               4.1","               +/-0.5"
"S0201","         155","      5.4","               +/-0.2","               5.9","               +/-0.7"
"S0201","         156","      0.1","               +/-0.1","               0.0","               +/-0.1"
"S0201","         157","     31.6","               +/-0.3","              31.2","               +/-0.9"
" ","         157"," "," "," "," "
"S0201","         158","1,856,323","             +/-2,783","           279,338","             +/-8,301"
"S0201","         159","     63.2","               +/-0.5","              64.3","               +/-1.1"
"S0201","         160","     63.2","               +/-0.5","              64.3","               +/-1.1"
"S0201","         161","     59.9","               +/-0.5","              60.8","               +/-1.2"
"S0201","         162","      3.3","               +/-0.2","               3.5","               +/-0.6"
"S0201","         163","      5.2","               +/-0.3","               5.5","               +/-0.9"
" ","         163"," "," "," "," "
" ","         164"," "," "," "," "
"S0201","         164","2,238,016","            +/-14,101","           328,145","             +/-9,047"
"S0201","         165","     70.8","               +/-0.5","              76.9","               +/-1.1"
"S0201","         166","      8.1","               +/-0.3","               7.0","               +/-0.6"
"S0201","         167","     11.3","               +/-0.4","               8.1","               +/-0.7"
"S0201","         168","      4.6","               +/-0.2","               4.2","               +/-0.6"
"S0201","         169","      1.6","               +/-0.2","               1.3","               +/-0.4"
"S0201","         170","      3.7","               +/-0.2","               2.6","               +/-0.4"
"S0201","         171","     27.9","               +/-0.2","              27.0","               +/-0.6"
" ","         171"," "," "," "," "
"S0201","         172","2,303,124","            +/-13,735","           337,908","             +/-8,979"
" ","         173"," "," "," "," "
"S0201","         173","     43.5","               +/-0.5","              42.4","               +/-1.4"
"S0201","         174","     15.4","               +/-0.4","              14.8","               +/-1.0"
"S0201","         175","     25.2","               +/-0.4","              28.5","               +/-1.4"
"S0201","         176","      0.2","               +/-0.1","               0.2","               +/-0.1"
"S0201","         177","      7.6","               +/-0.3","               7.5","               +/-0.8"
"S0201","         178","      8.2","               +/-0.3","               6.7","               +/-0.8"
" ","         178"," "," "," "," "
"S0201","         179","1,190,984","             +/-8,946","           168,023","             +/-5,781"
"S0201","         180","     41.7","               +/-0.7","              41.2","               +/-2.0"
"S0201","         181","     13.4","               +/-0.5","              13.0","               +/-1.3"
"S0201","         182","     18.7","               +/-0.5","              20.5","               +/-1.6"
"S0201","         183","      0.2","               +/-0.1","               0.2","               +/-0.2"
"S0201","         184","     14.2","               +/-0.5","              14.3","               +/-1.5"
"S0201","         185","     11.9","               +/-0.6","              10.9","               +/-1.4"
" ","         185"," "," "," "," "
"S0201","         186","1,112,140","             +/-9,260","           169,885","             +/-6,151"
"S0201","         187","     45.5","               +/-0.8","              43.5","               +/-1.7"
"S0201","         188","     17.6","               +/-0.6","              16.5","               +/-1.4"
"S0201","         189","     32.1","               +/-0.7","              36.4","               +/-1.9"
"S0201","         190","      0.1","               +/-0.1","               0.2","               +/-0.1"
"S0201","         191","      0.5","               +/-0.1","               0.8","               +/-0.3"
"S0201","         192","      4.2","               +/-0.4","               2.5","               +/-0.7"
" ","         192"," "," "," "," "
" ","         193"," "," "," "," "
"S0201","         193","      0.3","               +/-0.1","               0.2","               +/-0.1"
"S0201","         194","      6.4","               +/-0.3","               6.8","               +/-0.8"
"S0201","         195","      9.6","               +/-0.3","               8.0","               +/-0.7"
"S0201","         196","      3.1","               +/-0.2","               3.1","               +/-0.5"
"S0201","         197","     10.6","               +/-0.4","              12.2","               +/-0.9"
"S0201","         198","      3.5","               +/-0.2","               3.6","               +/-0.5"
"S0201","         199","      3.3","               +/-0.2","               3.3","               +/-0.5"
"S0201","         200","      9.1","               +/-0.4","              10.0","               +/-0.8"
"S0201","         201","     13.7","               +/-0.4","              12.1","               +/-0.8"
"S0201","         202","     24.4","               +/-0.5","              24.0","               +/-1.3"
"S0201","         203","      7.8","               +/-0.3","               7.5","               +/-0.6"
"S0201","         204","      4.4","               +/-0.2","               5.2","               +/-0.7"
"S0201","         205","      3.8","               +/-0.2","               4.0","               +/-0.5"
" ","         205"," "," "," "," "
" ","         206"," "," "," "," "
"S0201","         206","     81.4","               +/-0.4","              80.5","               +/-1.2"
"S0201","         207","     11.9","               +/-0.3","              13.7","               +/-1.1"
"S0201","         208","      6.5","               +/-0.3","               5.7","               +/-0.6"
"S0201","         209","      0.1","               +/-0.1","               0.1","               +/-0.1"
" ","         209"," "," "," "," "
" ","         210"," "," "," "," "
"S0201","         210","1,684,493","             +/-7,757","           245,675","             +/-6,584"
"S0201","         211","   64,144","               +/-926","            65,410","             +/-2,479"
" ","         211"," "," "," "," "
"S0201","         212","     81.9","               +/-0.4","              80.4","               +/-1.1"
"S0201","         213","   87,715","             +/-1,038","            88,452","             +/-3,880"
"S0201","         214","     24.9","               +/-0.3","              27.4","               +/-1.2"
"S0201","         215","   13,675","               +/-173","            13,331","               +/-412"
"S0201","         216","      4.0","               +/-0.2","               3.4","               +/-0.6"
"S0201","         217","    7,523","               +/-247","             8,342","               +/-952"
"S0201","         218","      2.3","               +/-0.2","               1.5","               +/-0.4"
"S0201","         219","    4,219","               +/-353","             3,278","               +/-879"
"S0201","         220","     15.6","               +/-0.4","              16.8","               +/-1.1"
"S0201","         221","   20,133","               +/-767","            20,114","             +/-1,584"
"S0201","         222","      5.4","               +/-0.3","               3.9","               +/-0.6"
" ","         222"," "," "," "," "
"S0201","         223","1,073,294","            +/-10,559","           155,243","             +/-5,625"
"S0201","         224","   80,238","               +/-962","            82,164","             +/-2,131"
"S0201","         225","     76.1","               +/-0.7","              77.8","               +/-1.6"
"S0201","         226","   93,419","             +/-1,069","            91,787","             +/-2,551"
"S0201","         227","      6.2","               +/-0.4","               6.3","               +/-1.0"
"S0201","         228","   57,728","             +/-2,210","            65,971","             +/-6,969"
"S0201","         229","     17.7","               +/-0.6","              15.9","               +/-1.5"
"S0201","         230","   39,165","             +/-1,603","            42,303","             +/-3,544"
" ","         230"," "," "," "," "
"S0201","         231","4,455,217","*****","           683,977","            +/-15,067"
"S0201","         232","   32,963","               +/-362","            30,672","               +/-907"
" ","         232"," "," "," "," "
" ","         233"," "," "," "," "
"S0201","         233","  882,615","             +/-9,826","           124,084","             +/-5,184"
"S0201","         234","  620,143","            +/-10,183","            91,578","             +/-4,777"
" ","         235"," "," "," "," "
"S0201","         235","   74,464","             +/-1,209","            75,026","             +/-3,829"
"S0201","         236","   50,778","               +/-697","            51,150","             +/-1,943"
" ","         237"," "," "," "," "
"S0201","         237","   55,087","               +/-822","            56,334","             +/-2,108"
"S0201","         238","   41,199","               +/-363","            42,180","             +/-1,481"
" ","         238"," "," "," "," "
" ","         239"," "," "," "," "
"S0201","         239","      6.2","               +/-0.4","               4.3","               +/-0.9"
"S0201","         240","      9.1","               +/-0.7","               6.8","               +/-1.6"
"S0201","         241","      8.9","               +/-1.6","               3.2","               +/-2.3"
"S0201","         242","      2.7","               +/-0.3","               0.8","               +/-0.4"
"S0201","         243","      2.8","               +/-0.4","               0.8","               +/-0.5"
"S0201","         244","      3.0","               +/-1.1","N","N"
"S0201","         245","     21.1","               +/-1.4","              20.6","               +/-4.9"
"S0201","         246","     29.6","               +/-2.0","              28.9","               +/-6.8"
"S0201","         247","     33.7","               +/-6.2","              16.6","              +/-12.8"
" ","         247"," "," "," "," "
"S0201","         248","      9.2","               +/-0.3","               6.7","               +/-0.8"
"S0201","         249","     10.8","               +/-0.7","               7.2","               +/-1.7"
"S0201","         250","     10.5","               +/-0.7","               7.0","               +/-1.6"
"S0201","         251","     12.9","               +/-1.3","               6.8","               +/-2.7"
"S0201","         252","      9.5","               +/-0.7","               7.1","               +/-1.6"
"S0201","         253","      8.7","               +/-0.3","               6.6","               +/-0.7"
"S0201","         254","      8.5","               +/-0.3","               6.3","               +/-0.7"
"S0201","         255","      9.5","               +/-0.6","               7.9","               +/-1.2"
"S0201","         256","      6.3","               +/-0.4","               4.5","               +/-0.8"
"S0201","         257","     20.0","               +/-0.7","              16.8","               +/-1.8"
" ","         257"," "," "," "," "
"S0201","         258","1,684,493","             +/-7,757","           245,675","             +/-6,584"
" ","         259"," "," "," "," "
"S0201","         259","     64.3","               +/-0.5","              70.2","               +/-1.5"
"S0201","         260","     35.7","               +/-0.5","              29.8","               +/-1.5"
" ","         260"," "," "," "," "
"S0201","         261","     2.78","              +/-0.02","              2.74","              +/-0.05"
"S0201","         262","     2.17","              +/-0.02","              1.99","              +/-0.08"
" ","         262"," "," "," "," "
" ","         263"," "," "," "," "
"S0201","         263","     55.4","               +/-0.5","              60.2","               +/-1.4"
"S0201","         264","     21.3","               +/-0.4","              21.2","               +/-1.2"
"S0201","         265","     22.1","               +/-0.5","              17.7","               +/-1.2"
"S0201","         266","      1.2","               +/-0.1","               0.9","               +/-0.3"
" ","         266"," "," "," "," "
" ","         267"," "," "," "," "
"S0201","         267","      5.1","               +/-0.3","               5.4","               +/-0.7"
"S0201","         268","      7.3","               +/-0.3","               8.1","               +/-0.8"
"S0201","         269","     11.0","               +/-0.4","              11.5","               +/-0.8"
"S0201","         270","     22.7","               +/-0.5","              22.8","               +/-1.4"
"S0201","         271","     16.8","               +/-0.4","              17.9","               +/-1.1"
"S0201","         272","     37.1","               +/-0.6","              34.2","               +/-1.4"
" ","         272"," "," "," "," "
" ","         273"," "," "," "," "
"S0201","         273","     12.6","               +/-0.3","               9.9","               +/-0.9"
"S0201","         274","     87.4","               +/-0.3","              90.1","               +/-0.9"
" ","         274"," "," "," "," "
" ","         275"," "," "," "," "
"S0201","         275","     50.4","               +/-0.6","              49.8","               +/-1.3"
"S0201","         276","     12.6","               +/-0.4","              10.8","               +/-0.9"
"S0201","         277","     36.6","               +/-0.6","              39.1","               +/-1.3"
"S0201","         278","      0.3","               +/-0.1","               0.3","               +/-0.2"
" ","         278"," "," "," "," "
" ","         279"," "," "," "," "
"S0201","         279","      4.6","               +/-0.3","               3.8","               +/-0.6"
"S0201","         280","      1.5","               +/-0.2","               0.7","               +/-0.4"
" ","         280"," "," "," "," "
"S0201","         281","1,082,956","             +/-8,550","           172,539","             +/-5,751"
" ","         282"," "," "," "," "
"S0201","         282","     62.2","               +/-0.7","              58.7","               +/-1.9"
"S0201","         283","     37.8","               +/-0.7","              41.3","               +/-1.9"
" ","         283"," "," "," "," "
" ","         284"," "," "," "," "
"S0201","         284","  404,200","             +/-3,532","           409,200","             +/-8,013"
"S0201","         285","    2,118","                +/-20","             2,085","                +/-47"
"S0201","         286","      680","                 +/-8","               682","                +/-18"
" ","         286"," "," "," "," "
"S0201","         287","  601,537","             +/-8,554","            73,136","             +/-4,341"
" ","         288"," "," "," "," "
"S0201","         288","     50.6","               +/-1.1","              50.2","               +/-3.1"
"S0201","         289","     49.4","               +/-1.1","              49.8","               +/-3.1"
" ","         289"," "," "," "," "
" ","         290"," "," "," "," "
"S0201","         290","    1,055","                +/-11","             1,071","                +/-38"
