Export Name|PCHA/FireFamily Plus
Version|2.0
Creation Date|01/29/2008 10:38
Selection Criteria|NPS - Pacific West Region - LAVA BEDS NATIONAL MONUMENT (CABNP)|Fire Cause Natural, Human and not specified|All fire reports (complete and incomplete)|01/01/1972 through 12/31/2007|All fire types and protection types
Record Count|769
FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
205402|NPS|PWRO|CABNP|HORSE|9002||1|1|07/21/1979 18:25|07/21/1979 19:30|07/21/1979 21:10|1.0|9|NAD83|41.82025|-121.44570|||||05|Incomplete
205400|NPS|PWRO|CABNP|SCHONCHIN|4096||1|1|09/14/1979 14:20|09/14/1979 14:40|09/16/1979 08:30|40.0|4|NAD83|41.73858|-121.51791||0|0||03|Complete
205408|NPS|PWRO|CABNP|SNAG-1|1||1|4|04/28/1980 17:25|04/28/1980 18:20|04/28/1980 18:45||1|NAD83|41.73858|-121.49870|1|4|0||03|Incomplete
205409|NPS|PWRO|CABNP|SNAG II|3||1|6|06/13/1980 18:45|06/13/1980 19:20|06/13/1980 21:00|0.1|1|NAD83|41.70958|-121.44081|1|4|0||05|Complete
205410|NPS|PWRO|CABNP|GOLDDIGGER|17||1|1|09/10/1980 16:15|09/10/1980 17:39|09/11/1980 10:00|625.0|1|NAD83|41.7665|-121.5844|1|4|3||03|Complete
205412|NPS|PWRO|CABNP|ESCAPE 1|5917||1|1|04/18/1981 16:30|04/18/1981 17:20|04/18/1981 17:20|1.0|4|NAD83|41.81364|-121.53425||0|0||03|Complete
205411|NPS|PWRO|CABNP|ESCAPE 2|5916||1|1|05/24/1981 15:10|05/24/1981 15:25|05/24/1981 16:40|0.1|4|NAD83|41.81478|-121.52460||0|0||03|Complete
205413|NPS|PWRO|CABNP|STUMPBUSTR|5916||1|1|06/19/1982 17:29|06/19/1982 17:50|06/19/1982 18:28|0.1|1|NAD83|41.73858|-121.53721||0|0||03|Complete
205419|NPS|PWRO|CABNP|BEAN|5921||1|2|05/29/1983 07:30|05/29/1983 15:11|05/29/1983 16:00|0.1|1|NAD83|41.69869|-121.47033||0|0||05|Complete
205420|NPS|PWRO|CABNP|FLAT|5922||1|2|05/29/1983 09:15|05/29/1983 11:13|05/29/1983 11:45|0.1|1|NAD83|41.70089|-121.45366||0|0||05|Complete
205421|NPS|PWRO|CABNP|LONE HORSE|5923||1|2|06/08/1983 13:37|06/08/1983 15:24|06/08/1983 18:47|0.1|1|NAD83|41.73816|-121.45967||0|0||05|Complete
205422|NPS|PWRO|CABNP|GOLD DIGGE|5924||1|2|07/17/1983 13:32|07/17/1983 14:12|07/17/1983 16:16|5.0|1|NAD83|41.78999|-121.54380||0|0||05|Complete
205418|NPS|PWRO|CABNP|RUSH|5920||1|2|07/18/1983 12:27|07/18/1983 13:19|07/18/1983 14:30|0.1|1|NAD83|41.70269|-121.45943||0|0||05|Complete
205415|NPS|PWRO|CABNP|AVOCADO|5917||1|1|08/01/1983 17:15|08/01/1983 17:55|08/01/1983 18:00|0.1|2|NAD83|41.80027|-121.56320||0|0||03|Complete
205414|NPS|PWRO|CABNP|BOUNDARY|5916||1|1|08/08/1983 17:00|08/08/1983 17:10|08/08/1983 17:30|0.1|1|NAD83|41.78567|-121.56320||0|0||03|Complete
205423|NPS|PWRO|CABNP|SHEEPY RDG|5925||1|2|08/13/1983 19:37|08/13/1983 20:11|08/13/1983 23:50|35.0|1|NAD83|41.82166|-121.55427||0|0||07|Complete
205417|NPS|PWRO|CABNP|ROSS|5919||1|1|08/17/1983 16:35|08/17/1983 17:31|08/18/1983 15:00|1450.0|1|NAD83|41.78567|-121.54390||0|0||03|Incomplete
205416|NPS|PWRO|CABNP|PIZZA|5918||1|1|08/24/1983 19:25|08/24/1983 19:45|08/24/1983 22:00|0.1|1|NAD83|41.73858|-121.51791||0|0||03|Complete
205424|NPS|PWRO|CABNP|BEARPAW|5608||1|1|06/13/1984 19:00|06/14/1984 10:05|06/14/1984 13:00|0.1|1|NAD83|41.72408|-121.57581||0|0||03|Complete
205425|NPS|PWRO|CABNP|HIPPO|5739||1|1|07/20/1984 16:18|07/20/1984 16:40|07/20/1984 21:40|8.0|1|NAD83|41.70958|-121.53721||0|0||03|Incomplete
205426|NPS|PWRO|CABNP|FLY FIRE|1||1|1|06/19/1985 13:00|06/19/1985 13:30|06/19/1985 14:30|0.1|1|NAD83|41.73858|-121.59511|1|5|3|T|03|Complete
205428|NPS|PWRO|CABNP|HORIZON|3||1|1|06/19/1985 20:55|06/19/1985 22:30|06/20/1985 01:30|0.2|1|NAD83|41.76748|-121.57581|1|4|9|T|03|Complete
205429|NPS|PWRO|CABNP|FLEENER|4||1|1|06/23/1985 16:20|06/23/1985 17:00|06/24/1985 23:59|144.0|1|NAD83|41.76748|-121.59511|1|4|1|T|05|Complete
205437|NPS|PWRO|CABNP|ZAP#1ZAP#2|16||1|1|07/31/1985 08:00|07/31/1985 10:35|07/31/1985 14:20|0.1|1|NAD83|41.82676|-121.49101|1|4|0||03|Complete
205441|NPS|PWRO|CABNP|CRESCENT|26||4|8|09/22/1985 11:30|09/22/1985|10/19/1985 00:00|200.0||NAD83|41.70958|-121.51790|1|5|7|T|03|Incomplete
205427|NPS|PWRO|CABNP|BONITA|2||3|7||||||NAD83|41.7332|-121.6011|||||07|Incomplete
205430|NPS|PWRO|CABNP|WALKER|5||3|7|||||||||||||05|Incomplete
205439|NPS|PWRO|CABNP|BORDER|23||3|7||||||NAD83|41.5832|-121.1678|||||05|Incomplete
205440|NPS|PWRO|CABNP|MUD|24||3|7|||||||||||||07|Incomplete
205438|NPS|PWRO|CABNP|MAMMOTH|18||3|7|||||||||||||05|Incomplete
205431|NPS|PWRO|CABNP|WHEELER|7||3|7|||||||||||||05|Incomplete
205432|NPS|PWRO|CABNP|YELLOWJAKT|8||3|7|||||||||||||05|Incomplete
205433|NPS|PWRO|CABNP|GORDA-RAT|10||3|7|||||||||||||05|Incomplete
205434|NPS|PWRO|CABNP|INC 166|13||3|7|||||||||||||05|Incomplete
205435|NPS|PWRO|CABNP|BOTTLE 230|14||3|7|||||||||||||05|Incomplete
205436|NPS|PWRO|CABNP|INC 289|15||3|7|||||||||||||05|Incomplete
205442|NPS|PWRO|CABNP|HIGH HOLE|1||3|7||06/01/1986 12:25|||||||||||05|Complete
205443|NPS|PWRO|CABNP|VIRG|2||1|6|06/01/1986 17:42|06/01/1986 19:24|06/01/1986 21:26|0.5|1|NAD83|40.93999|-121.07384|1|4|0|C|05|Complete
205444|NPS|PWRO|CABNP|BIRD|3||1|6|06/03/1986 13:00|06/03/1986 13:00|06/03/1986 20:00|80.0|1|NAD83|41.88739|-120.88748|1|5|0|C|05|Complete
205445|NPS|PWRO|CABNP|FERN CAVE|5||1|1|06/11/1986 19:15|06/11/1986 19:50|06/11/1986 20:45|0.5|1|NAD83|41.80028|-121.48600|1|4|0|T|03|Complete
205467|NPS|PWRO|CABNP|HOSPTL ROC|28||4|8|06/19/1986 12:00|||60.0||NAD83|41.83449|-121.46502|1|4|1|T|03|Incomplete
205446|NPS|PWRO|CABNP|HARD HAT|6||1|5|06/20/1986 13:45|06/20/1986 14:15|06/20/1986 14:30|15.0|5|NAD83|41.84379|-120.59787|1|4|0|T|08|Complete
205447|NPS|PWRO|CABNP|BEARPAW2|7||1|4|06/23/1986 17:40|06/23/1986 17:40|06/23/1986 20:00|0.1|1|NAD83|41.70476|-121.58076|1|5|1|T|03|Complete
205448|NPS|PWRO|CABNP|LOST|8||1|4|06/23/1986 18:16|06/23/1986 18:16|06/24/1986 18:00|0.5|1|NAD83|41.81478|-121.48601|1|4|0|T|03|Complete
205449|NPS|PWRO|CABNP|REST|9||3|7||06/25/1986 00:00|||||||||||08|Complete
205450|NPS|PWRO|CABNP|HILL|10||1|6|06/30/1986 17:36|06/30/1986 17:37|06/30/1986 23:00|125.0|9|NAD83|41.91638|-121.58251|2|4|3|T|04|Complete
205451|NPS|PWRO|CABNP|INC166|11||1|6|07/22/1986 16:00|07/22/1986 17:00|07/23/1986 12:00|0.1|1|NAD83|41.70363|-121.46526|2|6|1|G|05|Complete
205452|NPS|PWRO|CABNP|INC168|12||1|6|07/22/1986 16:00|07/22/1986 20:00|07/23/1986 12:00|0.3|1|NAD83|41.69705|-121.54633|2|6|1|G|05|Complete
205453|NPS|PWRO|CABNP|WILSON|13||1|6|08/01/1986 17:30|08/01/1986 18:45|08/01/1986 23:30|0.4|1|NAD83|41.98321|-121.00109|1|6|0|T|05|Complete
205454|NPS|PWRO|CABNP|SUPPORT|14||3|7||08/04/1986 00:00|||||||||||05|Complete
205455|NPS|PWRO|CABNP|CORNETT|15||3|7||08/05/1986 00:00|||||||||||05|Complete
205461|NPS|PWRO|CABNP|OREGONCPLX|21||3|7||08/05/1986 00:00|||||||||||05|Complete
205462|NPS|PWRO|CABNP|CALIF COMP|22||3|7||08/13/1986 00:00|||||||||||05|Complete
205456|NPS|PWRO|CABNP|SUPPORT|16||3|7||08/16/1986 00:00|||||||||||05|Complete
205457|NPS|PWRO|CABNP|TIMBER|17||1|6|08/18/1986 13:00|05/08/1986 18:13|08/18/1986 18:00|0.5|2|NAD83|41.02328|-120.99876|1|3|6|C|05|Incomplete
205458|NPS|PWRO|CABNP|BUG|18||1|6|08/20/1986 06:45|08/20/1986 07:40|08/20/1986 08:45|1.5|1|NAD83|41.57939|-121.22859|1|3|0||05|Complete
205473|NPS|PWRO|CABNP|SKULL CAVE|34||2|1|08/20/1986 20:45|||0.1|1|NAD83|41.72408|-121.49871|1|4|0|T|03|Complete
205459|NPS|PWRO|CABNP|BUCKHORN|19||1|1|08/20/1986 21:30|08/22/1986 07:00|08/22/1986 11:00|0.5|1|NAD83|41.70153|-121.48748|1|5|0|T|03|Complete
205460|NPS|PWRO|CABNP|SAND|20||1|6|08/21/1986 13:30|08/21/1986 14:15|08/21/1986 16:00|35.0|1|NAD83|40.99081|-120.94055|1|3|0|T|05|Complete
205463|NPS|PWRO|CABNP|PENNISULA|23||1|6|08/25/1986 16:20|08/25/1986 16:50|08/25/1986 17:30|75.0|9|NAD83|42.34357|-121.20625|2|3|6|T|04|Complete
205464|NPS|PWRO|CABNP|BARNTOP|24||1|6|09/05/1986 18:00|09/05/1986 18:05|09/05/1986 21:00|50.0|1|NAD83|41.80028|-121.58251|4|5|3|T|08|Incomplete
205465|NPS|PWRO|CABNP|BUTTE|25||1|6|09/08/1986 15:00|09/08/1986 15:25|09/08/1986 16:00|0.3|1|NAD83|41.53608|-121.24790|1|5|0|T|05|Complete
205466|NPS|PWRO|CABNP|SPHAGNUM|27||3|7||09/13/1986 00:00|||||||||||03|Complete
205468|NPS|PWRO|CABNP|GASHOUSE|29||4|8|09/23/1986 10:00|09/23/1986 10:00||1.0||NAD83|41.70958|-121.49871|1|5|0|T|03|Incomplete
205471|NPS|PWRO|CABNP|LYON BURN|32||4|8|10/06/1986 12:00|||200.0||NAD83|41.72408|-121.51791|1|4|0|T|03|Incomplete
205469|NPS|PWRO|CABNP|LAMBCHOP|30||3|7||10/12/1986 00:00|||||||||||05|Complete
205470|NPS|PWRO|CABNP|LAST|31||1|6|10/18/1986 14:55|10/18/1986 16:00|10/18/1986 18:30|0.2|2|NAD83|41.97448|-120.86818|1|5|3|T|05|Complete
205472|NPS|PWRO|CABNP|WATT|33||3|7||12/02/1986 00:00|||||||||||08|Complete
205475|NPS|PWRO|CABNP|WINTER RIM|2||3|7||06/13/1987 00:00|||||||||||05|Complete
205474|NPS|PWRO|CABNP|AMBROSE|1||1|6|06/14/1987 18:15|06/14/1987 19:15|06/15/1987 01:00|1.5|1|NAD83|41.59388|-121.18999|1|4|0|T|05|Complete
205479|NPS|PWRO|CABNP|INC191|8||1|6|06/19/1987 16:45|06/19/1987 17:45|06/19/1987 18:15|0.1|1|NAD83|41.50709|-121.03569|1|5|6|F|05|Complete
205476|NPS|PWRO|CABNP|INC 173|5||5|6|06/20/1987 15:00|||||NAD83|41.6165|-121.3678|||||05|Incomplete
205477|NPS|PWRO|CABNP|HILTON|6||1|6|06/24/1987 14:15|06/24/1987 14:20|06/24/1987 15:45|0.2|4|NAD83|41.97447|-121.67901|1|4|0|F|08|Complete
205480|NPS|PWRO|CABNP|INC182|9||5|6|06/24/1987 17:00|||||NAD83|41.9999|-121.5011|||||07|Incomplete
205478|NPS|PWRO|CABNP|CHEESE|7||1|6|06/26/1987 15:15|06/26/1987 17:00|06/26/1987 20:00|0.1|1|NAD83|41.73857|-121.63371|1|5|0|T|05|Complete
205482|NPS|PWRO|CABNP|INC214|11||1|6|06/27/1987 18:10|06/27/1987 19:00|06/27/1987 19:30|0.1|1|NAD83|41.66618|-121.55651|1|5|8|K|05|Complete
205483|NPS|PWRO|CABNP|INC220|12||1|1|06/27/1987 19:00|06/27/1987 19:35|06/27/1987 20:00|0.1|1|NAD83|41.76748|-121.55651|1|5|0|T|03|Complete
205481|NPS|PWRO|CABNP|INC217|10||1|6|06/27/1987 19:30|06/27/1987 21:55|06/27/1987 22:00|0.1|1|NAD83|41.66618|-121.51790|1|5|2|K|05|Complete
205484|NPS|PWRO|CABNP|QUARANTINE|13||1|6|06/27/1987 20:10|06/27/1987 20:20|06/27/1987 20:55|0.1|1|NAD83|41.60838|-121.18999|1|5|2|K|05|Complete
205486|NPS|PWRO|CABNP|INC254|15||1|6|06/28/1987 10:55|06/28/1987 16:00|06/28/1987 16:15|0.1|1|NAD83|41.66772|-120.51389|2|7|2|K|05|Complete
205485|NPS|PWRO|CABNP|INC260|14||5|6|06/28/1987 15:30|||||NAD83|41.7499|-121.5011|||||05|Incomplete
205487|NPS|PWRO|CABNP|RAIN|16||1|6|06/29/1987 18:20|06/29/1987 19:00|06/29/1987 19:45|0.1|1|NAD83|41.62279|-121.38289|1|5|3|K|05|Complete
205488|NPS|PWRO|CABNP|INC294|17||1|1|07/01/1987 11:00|07/01/1987 12:30|07/01/1987 16:00|0.5|1|NAD83|41.73858|-121.46010|1|4|0|T|03|Complete
205489|NPS|PWRO|CABNP|INC 302|18||1|4|07/01/1987 12:00|07/01/1987 12:00|07/01/1987 12:00|0.1|1|NAD83|41.76748|-121.51790|1|4|0|T|03|Complete
205490|NPS|PWRO|CABNP|INC309|19||1|1|07/01/1987 16:45|07/01/1987 17:00|07/01/1987 18:30|5.0|1|NAD83|41.75298|-121.47940|1|4|0|T|03|Complete
205491|NPS|PWRO|CABNP|INC314|20||1|1|07/01/1987 18:00|07/01/1987 19:30|07/01/1987 20:00|0.2|1|NAD83|41.70958|-121.49871|1|5|0|T|03|Complete
205492|NPS|PWRO|CABNP|TICHNOR|21||1|6|07/02/1987 15:45|07/02/1987 16:00|07/02/1987 16:30|0.1|1|NAD83|41.66618|-121.46010|2|5|6|G|05|Complete
205493|NPS|PWRO|CABNP|INC349|22||1|6|07/06/1987 11:40|07/06/1987 11:45|07/06/1987 13:35|0.1|1|NAD83|41.82928|-121.58251|1|4|7|L|05|Complete
205494|NPS|PWRO|CABNP|TIMBER|23||1|6|07/08/1987 19:00|07/08/1987 19:30|07/09/1987 20:00|15.0|9|NAD83|41.60838|-121.30569|1|5|0|T|05|Complete
205496|NPS|PWRO|CABNP|HICKS|25||1|6|07/14/1987 17:56|07/14/1987 19:30|07/15/1987 18:00|0.1|1|NAD83|41.82929|-120.67507|1|4|4|H|05|Complete
205497|NPS|PWRO|CABNP|QUAKING|26||1|6|07/15/1987 13:30|07/15/1987 13:45|07/19/1987 08:00|5721.0|1|NAD83|41.50708|-121.44080|1|4|0|T|05|Complete
205495|NPS|PWRO|CABNP|EAST SAND|24||1|6|07/15/1987 13:58|07/15/1987 14:22|07/15/1987 23:00|14.0|1|NAD83|41.69518|-121.42150|1|5|0|T|05|Complete
205498|NPS|PWRO|CABNP|BOUNDARY|27||3|7||08/13/1987 00:00|||||||||||08|Complete
205499|NPS|PWRO|CABNP|ASPEN|28||1|6|08/22/1987 19:00|08/22/1987 19:30|08/22/1987 19:50|0.5|6|NAD83|41.50709|-120.99708|1|4|0|T|05|Complete
205501|NPS|PWRO|CABNP|MAMMOTH|33||3|7||08/23/1987 00:00|||||||||||05|Complete
205500|NPS|PWRO|CABNP|MCMILLIN|29||2|1|08/23/1987 21:20|||0.2|1|NAD83|41.78568|-121.50531|1|4|0|T|03|Complete
205502|NPS|PWRO|CABNP|462|34||5|6|08/27/1987 10:51|||||NAD83|41.6165|-121.3678|||||05|Incomplete
205503|NPS|PWRO|CABNP|INC482|35||5|6|08/30/1987 14:41|||||NAD83|41.6666|-121.1678|||||05|Incomplete
205504|NPS|PWRO|CABNP|INC 487|36||5|6|08/30/1987 15:22|||||NAD83|41.6499|-121.5844|||||05|Incomplete
205505|NPS|PWRO|CABNP|INC 497|37||5|6|08/30/1987 16:00|||||NAD83|41.5665|-121.5011|||||05|Incomplete
205506|NPS|PWRO|CABNP|INC 499|38||5|6|08/30/1987 20:00|||||NAD83|41.5832|-121.5844|||||05|Incomplete
205514|NPS|PWRO|CABNP|LONGWOOD|46||3|7||08/31/1987 00:00|||||||||||05|Complete
205507|NPS|PWRO|CABNP|INC 502|39||1|6|08/31/1987 10:17|08/31/1987 12:51|08/31/1987 13:15|0.2|1|NAD83|41.56498|-121.59511|1|5|8|K|05|Complete
205508|NPS|PWRO|CABNP|INC518|40||1|6|09/01/1987 14:22|09/01/1987 14:45|09/01/1987 16:00|0.4|1|NAD83|41.68068|-121.59511|1|6|0|U|05|Complete
205509|NPS|PWRO|CABNP|DITTO|41||1|6|09/01/1987 17:33|09/01/1987 17:38|09/01/1987 17:38|100.0|1|NAD83|41.62279|-121.32500|1|4|0|T|05|Complete
205511|NPS|PWRO|CABNP|EAGLEVILLE|43||3|7||09/02/1987 00:00|||||||||||05|Complete
205510|NPS|PWRO|CABNP|REGION CAL|42||3|7||09/03/1987 00:00|||||||||||05|Complete
205512|NPS|PWRO|CABNP|INC 538|44||1|6|09/04/1987 08:30|09/04/1987 09:00|09/04/1987 12:00|2.0|1|NAD83|41.60839|-121.22859|1|4|0|T|05|Complete
205513|NPS|PWRO|CABNP|INC 580|45||5|6|09/17/1987 16:39|||||NAD83|41.5499|-121.5678|||||05|Incomplete
205515|NPS|PWRO|CABNP|INC 589|47||5|6|09/21/1987 13:10|||||NAD83|41.9665|-121.5178|||||08|Incomplete
205518|NPS|PWRO|CABNP|BALLY|50||3|7||10/09/1987 00:00|||||||||||05|Complete
205516|NPS|PWRO|CABNP|INC641|48||1|6|10/09/1987 08:55|10/09/1987 10:45|10/09/1987 12:00|0.2|3|NAD83|41.40589|-121.42150|1|4|0|K|05|Complete
205517|NPS|PWRO|CABNP|INC601|49||3|7||10/16/1987 00:00|||||||||||05|Complete
205519|NPS|PWRO|CABNP|INC681|51||3|7||11/08/1987 00:00|||||||||||05|Complete
205520|NPS|PWRO|CABNP|HAWK NEST|1||5|6|03/15/1988 12:39|||||NAD83|41.6166|-121.2511|||||08|Incomplete
205521|NPS|PWRO|CABNP|JORDAN|2||3|7||03/27/1988 00:00|||||||||||05|Complete
205522|NPS|PWRO|CABNP|MDF97|3||5|6|06/11/1988 15:00|||||NAD83|41.6165|-121.6178|||||05|Incomplete
205523|NPS|PWRO|CABNP|FILSON|4||3|7||06/15/1988 00:00|||||||||||05|Complete
205524|NPS|PWRO|CABNP|MDF156|5||1|6|06/15/1988 16:15|06/15/1988 19:30|06/15/1988 19:40|0.1|1|NAD83|41.74989|-121.00108|1|4|1||05|Complete
205525|NPS|PWRO|CABNP|COX|6||1|6|06/16/1988 17:56|06/16/1988 19:30|06/16/1988 21:45|0.1|1|NAD83|41.33323|-121.00108|1|4|1||05|Complete
205526|NPS|PWRO|CABNP|JEEP|7||1|6|06/29/1988 16:20|06/29/1988 16:40|06/29/1988 16:50|0.1|6|NAD83|41.86988|-121.50111|1|4|0|T|04|Complete
205527|NPS|PWRO|CABNP|GATE|8||1|6|07/21/1988 17:15|07/21/1988 19:00|07/21/1988 19:15|0.1|1|NAD83|41.66655|-121.13442|1|4|0|T|05|Complete
205529|NPS|PWRO|CABNP|MOWITZ|10||1|6|07/21/1988 17:25|07/21/1988 19:45|07/21/1988 23:25|0.1|1|NAD83|41.69155|-121.00108|1|3|0|T|05|Complete
205528|NPS|PWRO|CABNP|MDF263|9||5|6|07/21/1988 19:00|||||NAD83|41.6166|-121.1178|||||05|Incomplete
205530|NPS|PWRO|CABNP|ALMOST|11||1|6|07/24/1988 19:45|07/24/1988 20:45|07/24/1988 21:45|0.5|1|NAD83|41.59989|-121.45111|1|4|3|K|05|Complete
205532|NPS|PWRO|CABNP|GLASS|13||1|6|07/27/1988 19:30|07/27/1988 19:45|07/27/1988 23:45|0.5|1|NAD83|41.59388|-121.44080|3|5|3|K|05|Complete
205531|NPS|PWRO|CABNP|BIRTHDAY|12||1|6|07/27/1988 19:51|07/27/1988 20:26|07/28/1988 12:00|6.5|1|NAD83|41.50709|-121.24789|1|5|0|C|05|Complete
