"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B08412",27.000,"Female:","367,718","+/-7,913","359,805","375,631"
"B08412",28.000,"Less than 5 minutes","6,103","+/-1,452","4,651","7,555"
"B08412",29.000,"5 to 9 minutes","29,276","+/-2,704","26,572","31,980"
"B08412",30.000,"10 to 14 minutes","50,905","+/-3,841","47,064","54,746"
"B08412",31.000,"15 to 19 minutes","62,413","+/-3,559","58,854","65,972"
"B08412",32.000,"20 to 24 minutes","61,550","+/-3,231","58,319","64,781"
"B08412",33.000,"25 to 29 minutes","20,994","+/-2,364","18,630","23,358"
"B08412",34.000,"30 to 34 minutes","55,065","+/-4,067","50,998","59,132"
"B08412",35.000,"35 to 39 minutes","8,369","+/-1,390","6,979","9,759"
"B08412",36.000,"40 to 44 minutes","15,880","+/-2,063","13,817","17,943"
"B08412",37.000,"45 to 59 minutes","29,249","+/-2,818","26,431","32,067"
"B08412",38.000,"60 to 89 minutes","18,714","+/-2,256","16,458","20,970"
"B08412",39.000,"90 or more minutes","9,200","+/-1,680","7,520","10,880"
"B08501",.,"MEANS OF TRANSPORTATION TO WORK BY AGE FOR WORKPLACE GEOGRAPHY",,,,
"B08501",.,"Universe:  Workers 16 years and over",,,,
"B08501",1.000,"Total:","937,270","+/-12,613","924,657","949,883"
"B08501",2.000,"16 to 19 years","25,850","+/-2,444","23,406","28,294"
"B08501",3.000,"20 to 24 years","73,122","+/-3,883","69,239","77,005"
"B08501",4.000,"25 to 44 years","466,026","+/-8,778","457,248","474,804"
"B08501",5.000,"45 to 54 years","226,046","+/-5,675","220,371","231,721"
"B08501",6.000,"55 to 59 years","74,018","+/-4,198","69,820","78,216"
"B08501",7.000,"60 to 64 years","42,614","+/-2,888","39,726","45,502"
"B08501",8.000,"65 years and over","29,594","+/-2,478","27,116","32,072"
"B08501",9.000,"Car, truck, or van - drove alone:","720,123","+/-12,168","707,955","732,291"
"B08501",10.000,"16 to 19 years","15,354","+/-1,879","13,475","17,233"
"B08501",11.000,"20 to 24 years","49,233","+/-3,665","45,568","52,898"
"B08501",12.000,"25 to 44 years","360,185","+/-8,334","351,851","368,519"
"B08501",13.000,"45 to 54 years","183,478","+/-4,803","178,675","188,281"
"B08501",14.000,"55 to 59 years","57,427","+/-3,437","53,990","60,864"
"B08501",15.000,"60 to 64 years","33,795","+/-2,587","31,208","36,382"
"B08501",16.000,"65 years and over","20,651","+/-2,312","18,339","22,963"
"B08501",17.000,"Car, truck, or van - carpooled:","101,162","+/-5,932","95,230","107,094"
"B08501",18.000,"16 to 19 years","4,457","+/-1,248","3,209","5,705"
"B08501",19.000,"20 to 24 years","8,421","+/-1,522","6,899","9,943"
"B08501",20.000,"25 to 44 years","53,922","+/-4,247","49,675","58,169"
"B08501",21.000,"45 to 54 years","21,501","+/-2,574","18,927","24,075"
"B08501",22.000,"55 to 59 years","6,760","+/-1,480","5,280","8,240"
"B08501",23.000,"60 to 64 years","3,703","+/-1,183","2,520","4,886"
"B08501",24.000,"65 years and over","2,398","+/-780","1,618","3,178"
"B08501",25.000,"Public transportation (excluding taxicab):","34,071","+/-3,716","30,355","37,787"
"B08501",26.000,"16 to 19 years","1,968","+/-973","995","2,941"
"B08501",27.000,"20 to 24 years","4,718","+/-1,584","3,134","6,302"
"B08501",28.000,"25 to 44 years","17,710","+/-2,680","15,030","20,390"
"B08501",29.000,"45 to 54 years","4,813","+/-1,181","3,632","5,994"
"B08501",30.000,"55 to 59 years","2,413","+/-736","1,677","3,149"
"B08501",31.000,"60 to 64 years","1,032","+/-628","404","1,660"
"B08501",32.000,"65 years and over","1,417","+/-643","774","2,060"
"B08501",33.000,"Walked:","18,870","+/-2,559","16,311","21,429"
"B08501",34.000,"16 to 19 years","1,852","+/-565","1,287","2,417"
"B08501",35.000,"20 to 24 years","4,966","+/-1,465","3,501","6,431"
"B08501",36.000,"25 to 44 years","6,555","+/-1,262","5,293","7,817"
"B08501",37.000,"45 to 54 years","3,437","+/-992","2,445","4,429"
"B08501",38.000,"55 to 59 years","721","+/-366","355","1,087"
"B08501",39.000,"60 to 64 years","308","+/-256","52","564"
"B08501",40.000,"65 years and over","1,031","+/-645","386","1,676"
"B08501",41.000,"Taxicab, motorcycle, bicycle, or other means:","29,476","+/-3,787","25,689","33,263"
"B08501",42.000,"16 to 19 years","1,921","+/-725","1,196","2,646"
"B08501",43.000,"20 to 24 years","4,711","+/-1,530","3,181","6,241"
"B08501",44.000,"25 to 44 years","14,132","+/-2,831","11,301","16,963"
"B08501",45.000,"45 to 54 years","4,961","+/-1,028","3,933","5,989"
"B08501",46.000,"55 to 59 years","2,081","+/-950","1,131","3,031"
"B08501",47.000,"60 to 64 years","799","+/-405","394","1,204"
"B08501",48.000,"65 years and over","871","+/-538","333","1,409"
"B08501",49.000,"Worked at home:","33,568","+/-3,034","30,534","36,602"
"B08501",50.000,"16 to 19 years","298","+/-224","74","522"
"B08501",51.000,"20 to 24 years","1,073","+/-573","500","1,646"
"B08501",52.000,"25 to 44 years","13,522","+/-1,719","11,803","15,241"
"B08501",53.000,"45 to 54 years","7,856","+/-1,681","6,175","9,537"
"B08501",54.000,"55 to 59 years","4,616","+/-1,081","3,535","5,697"
"B08501",55.000,"60 to 64 years","2,977","+/-728","2,249","3,705"
"B08501",56.000,"65 years and over","3,226","+/-947","2,279","4,173"
"B08503",.,"MEDIAN AGE BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08503",.,"Universe:  Workers 16 years and over",,,,
"B08503",0.700,"Median age --",,,,
"B08503",1.000,"Total:","41.1","+/-0.3","40.8","41.4"
"B08503",2.000,"Car, truck, or van - drove alone","41.8","+/-0.3","41.5","42.1"
"B08503",3.000,"Car, truck, or van - carpooled","37.7","+/-1.0","36.7","38.7"
"B08503",4.000,"Public transportation (excluding taxicab)","37.2","+/-2.3","34.9","39.5"
"B08503",5.000,"Walked","31.7","+/-4.2","27.5","35.9"
"B08503",6.000,"Taxicab, motorcycle, bicycle, or other means","35.4","+/-1.1","34.3","36.5"
"B08503",7.000,"Worked at home","47.6","+/-1.9","45.7","49.5"
"B08505A",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (WHITE ALONE)",,,,
"B08505A",.,"Universe:  White alone workers 16 years and over",,,,
"B08505A",1.000,"Total:","526,128","+/-11,826","514,302","537,954"
"B08505A",2.000,"Car, truck, or van - drove alone","402,386","+/-9,617","392,769","412,003"
"B08505A",3.000,"Car, truck, or van - carpooled","47,835","+/-4,779","43,056","52,614"
"B08505A",4.000,"Public transportation (excluding taxicab)","19,974","+/-2,973","17,001","22,947"
"B08505A",5.000,"Walked","12,092","+/-2,139","9,953","14,231"
"B08505A",6.000,"Taxicab, motorcycle, bicycle, or other means","22,297","+/-3,377","18,920","25,674"
"B08505A",7.000,"Worked at home","21,544","+/-2,508","19,036","24,052"
"B08505B",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (BLACK OR AFRICAN AMERICAN ALONE)",,,,
"B08505B",.,"Universe:  Black or African American alone workers 16 years and over",,,,
"B08505B",1.000,"Total:","28,521","+/-2,590","25,931","31,111"
"B08505B",2.000,"Car, truck, or van - drove alone","21,718","+/-2,496","19,222","24,214"
"B08505B",3.000,"Car, truck, or van - carpooled","2,962","+/-1,242","1,720","4,204"
"B08505B",4.000,"Public transportation (excluding taxicab)","2,410","+/-967","1,443","3,377"
"B08505B",5.000,"Walked","328","+/-239","89","567"
"B08505B",6.000,"Taxicab, motorcycle, bicycle, or other means","636","+/-680","0","1,316"
"B08505B",7.000,"Worked at home","467","+/-396","71","863"
"B08505C",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (AMERICAN INDIAN AND ALASKA NATIVE ALONE)",,,,
"B08505C",.,"Universe:  American Indian and Alaska Native alone workers 16 years and over",,,,
"B08505C",1.000,"Total:","N","N","N","N"
"B08505C",2.000,"Car, truck, or van - drove alone","N","N","N","N"
"B08505C",3.000,"Car, truck, or van - carpooled","N","N","N","N"
"B08505C",4.000,"Public transportation (excluding taxicab)","N","N","N","N"
"B08505C",5.000,"Walked","N","N","N","N"
"B08505C",6.000,"Taxicab, motorcycle, bicycle, or other means","N","N","N","N"
"B08505C",7.000,"Worked at home","N","N","N","N"
"B08505D",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (ASIAN ALONE)",,,,
"B08505D",.,"Universe:  Asian alone workers 16 years and over",,,,
"B08505D",1.000,"Total:","272,123","+/-5,107","267,016","277,230"
"B08505D",2.000,"Car, truck, or van - drove alone","218,186","+/-5,557","212,629","223,743"
"B08505D",3.000,"Car, truck, or van - carpooled","33,339","+/-3,416","29,923","36,755"
"B08505D",4.000,"Public transportation (excluding taxicab)","6,132","+/-1,404","4,728","7,536"
"B08505D",5.000,"Walked","2,882","+/-1,032","1,850","3,914"
"B08505D",6.000,"Taxicab, motorcycle, bicycle, or other means","3,201","+/-1,009","2,192","4,210"
"B08505D",7.000,"Worked at home","8,383","+/-1,364","7,019","9,747"
"B08505E",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)",,,,
"B08505E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone workers 16 years and over",,,,
"B08505E",1.000,"Total:","N","N","N","N"
"B08505E",2.000,"Car, truck, or van - drove alone","N","N","N","N"
"B08505E",3.000,"Car, truck, or van - carpooled","N","N","N","N"
"B08505E",4.000,"Public transportation (excluding taxicab)","N","N","N","N"
"B08505E",5.000,"Walked","N","N","N","N"
"B08505E",6.000,"Taxicab, motorcycle, bicycle, or other means","N","N","N","N"
"B08505E",7.000,"Worked at home","N","N","N","N"
"B08505F",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (SOME OTHER RACE ALONE)",,,,
"B08505F",.,"Universe:  Some other race alone workers 16 years and over",,,,
"B08505F",1.000,"Total:","80,933","+/-5,806","75,127","86,739"
"B08505F",2.000,"Car, truck, or van - drove alone","55,879","+/-4,274","51,605","60,153"
"B08505F",3.000,"Car, truck, or van - carpooled","13,723","+/-2,571","11,152","16,294"
"B08505F",4.000,"Public transportation (excluding taxicab)","4,433","+/-1,340","3,093","5,773"
"B08505F",5.000,"Walked","2,486","+/-978","1,508","3,464"
"B08505F",6.000,"Taxicab, motorcycle, bicycle, or other means","2,521","+/-1,054","1,467","3,575"
"B08505F",7.000,"Worked at home","1,891","+/-799","1,092","2,690"
"B08505G",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (TWO OR MORE RACES)",,,,
"B08505G",.,"Universe:  Two or more races workers 16 years and over",,,,
"B08505G",1.000,"Total:","21,461","+/-2,731","18,730","24,192"
"B08505G",2.000,"Car, truck, or van - drove alone","15,632","+/-2,314","13,318","17,946"
"B08505G",3.000,"Car, truck, or van - carpooled","2,226","+/-781","1,445","3,007"
"B08505G",4.000,"Public transportation (excluding taxicab)","630","+/-399","231","1,029"
"B08505G",5.000,"Walked","966","+/-609","357","1,575"
"B08505G",6.000,"Taxicab, motorcycle, bicycle, or other means","724","+/-562","162","1,286"
"B08505G",7.000,"Worked at home","1,283","+/-712","571","1,995"
"B08505H",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (WHITE ALONE, NOT HISPANIC OR LATINO)",,,,
"B08505H",.,"Universe:  White alone, not Hispanic or Latino workers 16 years and over",,,,
"B08505H",1.000,"Total:","393,478","+/-9,314","384,164","402,792"
"B08505H",2.000,"Car, truck, or van - drove alone","310,310","+/-8,999","301,311","319,309"
"B08505H",3.000,"Car, truck, or van - carpooled","29,403","+/-3,122","26,281","32,525"
"B08505H",4.000,"Public transportation (excluding taxicab)","12,728","+/-2,088","10,640","14,816"
"B08505H",5.000,"Walked","9,216","+/-1,796","7,420","11,012"
"B08505H",6.000,"Taxicab, motorcycle, bicycle, or other means","12,897","+/-1,756","11,141","14,653"
"B08505H",7.000,"Worked at home","18,924","+/-2,314","16,610","21,238"
"B08505I",.,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (HISPANIC OR LATINO)",,,,
"B08505I",.,"Universe:  Hispanic or Latino workers 16 years and over",,,,
"B08505I",1.000,"Total:","222,382","+/-6,318","216,064","228,700"
"B08505I",2.000,"Car, truck, or van - drove alone","154,983","+/-6,241","148,742","161,224"
"B08505I",3.000,"Car, truck, or van - carpooled","33,498","+/-3,675","29,823","37,173"
"B08505I",4.000,"Public transportation (excluding taxicab)","11,964","+/-2,498","9,466","14,462"
"B08505I",5.000,"Walked","5,589","+/-1,702","3,887","7,291"
"B08505I",6.000,"Taxicab, motorcycle, bicycle, or other means","11,922","+/-3,112","8,810","15,034"
"B08505I",7.000,"Worked at home","4,426","+/-1,295","3,131","5,721"
"B08511",.,"MEANS OF TRANSPORTATION TO WORK BY CITIZENSHIP STATUS FOR WORKPLACE GEOGRAPHY",,,,
"B08511",.,"Universe:  Workers 16 years and over",,,,
"B08511",1.000,"Total:","937,270","+/-12,613","924,657","949,883"
"B08511",2.000,"Native","519,518","+/-12,583","506,935","532,101"
"B08511",3.000,"Foreign born:","417,752","+/-9,102","408,650","426,854"
"B08511",4.000,"Naturalized U.S. citizen","217,943","+/-7,229","210,714","225,172"
"B08511",5.000,"Not a U.S. citizen","199,809","+/-9,375","190,434","209,184"
"B08511",6.000,"Car, truck, or van - drove alone:","720,123","+/-12,168","707,955","732,291"
"B08511",7.000,"Native","409,555","+/-11,096","398,459","420,651"
"B08511",8.000,"Foreign born:","310,568","+/-8,487","302,081","319,055"
"B08511",9.000,"Naturalized U.S. citizen","175,963","+/-7,232","168,731","183,195"
"B08511",10.000,"Not a U.S. citizen","134,605","+/-7,214","127,391","141,819"
"B08511",11.000,"Car, truck, or van - carpooled:","101,162","+/-5,932","95,230","107,094"
"B08511",12.000,"Native","42,249","+/-3,633","38,616","45,882"
"B08511",13.000,"Foreign born:","58,913","+/-4,339","54,574","63,252"
"B08511",14.000,"Naturalized U.S. citizen","26,598","+/-3,119","23,479","29,717"
"B08511",15.000,"Not a U.S. citizen","32,315","+/-3,630","28,685","35,945"
"B08511",16.000,"Public transportation (excluding taxicab):","34,071","+/-3,716","30,355","37,787"
"B08511",17.000,"Native","18,224","+/-2,839","15,385","21,063"
"B08511",18.000,"Foreign born:","15,847","+/-2,551","13,296","18,398"
"B08511",19.000,"Naturalized U.S. citizen","3,824","+/-978","2,846","4,802"
"B08511",20.000,"Not a U.S. citizen","12,023","+/-2,522","9,501","14,545"
"B08511",21.000,"Walked:","18,870","+/-2,559","16,311","21,429"
"B08511",22.000,"Native","12,403","+/-2,227","10,176","14,630"
"B08511",23.000,"Foreign born:","6,467","+/-1,665","4,802","8,132"
"B08511",24.000,"Naturalized U.S. citizen","2,395","+/-876","1,519","3,271"
"B08511",25.000,"Not a U.S. citizen","4,072","+/-1,410","2,662","5,482"
"B08511",26.000,"Taxicab, motorcycle, bicycle, or other means:","29,476","+/-3,787","25,689","33,263"
"B08511",27.000,"Native","15,616","+/-2,241","13,375","17,857"
"B08511",28.000,"Foreign born:","13,860","+/-3,028","10,832","16,888"
"B08511",29.000,"Naturalized U.S. citizen","2,684","+/-934","1,750","3,618"
"B08511",30.000,"Not a U.S. citizen","11,176","+/-3,041","8,135","14,217"
"B08511",31.000,"Worked at home:","33,568","+/-3,034","30,534","36,602"
"B08511",32.000,"Native","21,471","+/-2,315","19,156","23,786"
"B08511",33.000,"Foreign born:","12,097","+/-1,593","10,504","13,690"
"B08511",34.000,"Naturalized U.S. citizen","6,479","+/-1,196","5,283","7,675"
"B08511",35.000,"Not a U.S. citizen","5,618","+/-1,263","4,355","6,881"
"B08513",.,"MEANS OF TRANSPORTATION TO WORK BY LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH FOR WORKPLACE GEOGRAPHY",,,,
"B08513",.,"Universe:  Workers 16 years and over",,,,
"B08513",1.000,"Total:","937,270","+/-12,613","924,657","949,883"
"B08513",2.000,"Speak only English","478,194","+/-11,286","466,908","489,480"
"B08513",3.000,"Speak Spanish:","179,360","+/-6,545","172,815","185,905"
"B08513",4.000,"Speak English ""very well""","79,361","+/-5,832","73,529","85,193"
"B08513",5.000,"Speak English less than ""very well""","99,999","+/-6,288","93,711","106,287"
"B08513",6.000,"Speak other languages:","279,716","+/-7,352","272,364","287,068"
"B08513",7.000,"Speak English ""very well""","174,343","+/-6,764","167,579","181,107"
"B08513",8.000,"Speak English less than ""very well""","105,373","+/-5,433","99,940","110,806"
"B08513",9.000,"Car, truck, or van - drove alone:","720,123","+/-12,168","707,955","732,291"
"B08513",10.000,"Speak only English","377,332","+/-9,971","367,361","387,303"
"B08513",11.000,"Speak Spanish:","119,673","+/-5,992","113,681","125,665"
"B08513",12.000,"Speak English ""very well""","62,106","+/-5,284","56,822","67,390"
"B08513",13.000,"Speak English less than ""very well""","57,567","+/-4,607","52,960","62,174"
"B08513",14.000,"Speak other languages:","223,118","+/-7,475","215,643","230,593"
"B08513",15.000,"Speak English ""very well""","140,891","+/-6,505","134,386","147,396"
"B08513",16.000,"Speak English less than ""very well""","82,227","+/-5,166","77,061","87,393"
"B08513",17.000,"Car, truck, or van - carpooled:","101,162","+/-5,932","95,230","107,094"
"B08513",18.000,"Speak only English","39,066","+/-3,693","35,373","42,759"
"B08513",19.000,"Speak Spanish:","29,444","+/-3,360","26,084","32,804"
"B08513",20.000,"Speak English ""very well""","9,494","+/-1,932","7,562","11,426"
"B08513",21.000,"Speak English less than ""very well""","19,950","+/-2,884","17,066","22,834"
"B08513",22.000,"Speak other languages:","32,652","+/-3,370","29,282","36,022"
"B08513",23.000,"Speak English ""very well""","19,280","+/-2,581","16,699","21,861"
"B08513",24.000,"Speak English less than ""very well""","13,372","+/-1,934","11,438","15,306"
"B08513",25.000,"Public transportation (excluding taxicab):","34,071","+/-3,716","30,355","37,787"
"B08513",26.000,"Speak only English","15,538","+/-2,310","13,228","17,848"
"B08513",27.000,"Speak Spanish:","11,288","+/-2,552","8,736","13,840"
"B08513",28.000,"Speak English ""very well""","2,712","+/-1,132","1,580","3,844"
"B08513",29.000,"Speak English less than ""very well""","8,576","+/-2,472","6,104","11,048"
"B08513",30.000,"Speak other languages:","7,245","+/-1,456","5,789","8,701"
"B08513",31.000,"Speak English ""very well""","4,559","+/-1,184","3,375","5,743"
"B08513",32.000,"Speak English less than ""very well""","2,686","+/-884","1,802","3,570"
"B08513",33.000,"Walked:","18,870","+/-2,559","16,311","21,429"
"B08513",34.000,"Speak only English","10,766","+/-2,075","8,691","12,841"
"B08513",35.000,"Speak Spanish:","4,456","+/-1,486","2,970","5,942"
"B08513",36.000,"Speak English ""very well""","1,623","+/-751","872","2,374"
"B08513",37.000,"Speak English less than ""very well""","2,833","+/-1,298","1,535","4,131"
"B08513",38.000,"Speak other languages:","3,648","+/-1,260","2,388","4,908"
"B08513",39.000,"Speak English ""very well""","2,430","+/-858","1,572","3,288"
"B08513",40.000,"Speak English less than ""very well""","1,218","+/-750","468","1,968"
"B08513",41.000,"Taxicab, motorcycle, bicycle, or other means:","29,476","+/-3,787","25,689","33,263"
"B08513",42.000,"Speak only English","14,596","+/-2,127","12,469","16,723"
"B08513",43.000,"Speak Spanish:","10,639","+/-3,068","7,571","13,707"
"B08513",44.000,"Speak English ""very well""","1,458","+/-724","734","2,182"
"B08513",45.000,"Speak English less than ""very well""","9,181","+/-2,960","6,221","12,141"
"B08513",46.000,"Speak other languages:","4,241","+/-1,232","3,009","5,473"
"B08513",47.000,"Speak English ""very well""","2,511","+/-815","1,696","3,326"
"B08513",48.000,"Speak English less than ""very well""","1,730","+/-775","955","2,505"
"B08513",49.000,"Worked at home:","33,568","+/-3,034","30,534","36,602"
"B08513",50.000,"Speak only English","20,896","+/-2,351","18,545","23,247"
"B08513",51.000,"Speak Spanish:","3,860","+/-1,240","2,620","5,100"
"B08513",52.000,"Speak English ""very well""","1,968","+/-837","1,131","2,805"
"B08513",53.000,"Speak English less than ""very well""","1,892","+/-877","1,015","2,769"
"B08513",54.000,"Speak other languages:","8,812","+/-1,355","7,457","10,167"
"B08513",55.000,"Speak English ""very well""","4,672","+/-835","3,837","5,507"
"B08513",56.000,"Speak English less than ""very well""","4,140","+/-1,064","3,076","5,204"
"B08519",.,"MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR WORKPLACE GEOGRAPHY",,,,
"B08519",.,"Universe:  Workers 16 years and over with earnings",,,,
"B08519",1.000,"Total:","936,944","+/-12,605","924,339","949,549"
"B08519",2.000,"$1 to $9,999 or loss","92,794","+/-5,730","87,064","98,524"
"B08519",3.000,"$10,000 to $14,999","46,430","+/-3,820","42,610","50,250"
"B08519",4.000,"$15,000 to $24,999","110,025","+/-6,331","103,694","116,356"
"B08519",5.000,"$25,000 to $34,999","94,751","+/-6,076","88,675","100,827"
"B08519",6.000,"$35,000 to $49,999","122,158","+/-6,329","115,829","128,487"
"B08519",7.000,"$50,000 to $64,999","107,788","+/-4,661","103,127","112,449"
"B08519",8.000,"$65,000 to $74,999","48,824","+/-4,114","44,710","52,938"
"B08519",9.000,"$75,000 or more","314,174","+/-9,826","304,348","324,000"
