"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B01001",38.000,"40 to 44 years","82,843","+/-2,877","79,966","85,720"
"B01001",39.000,"45 to 49 years","87,872","+/-928","86,944","88,800"
"B01001",40.000,"50 to 54 years","81,328","+/-866","80,462","82,194"
"B01001",41.000,"55 to 59 years","66,251","+/-2,469","63,782","68,720"
"B01001",42.000,"60 and 61 years","25,828","+/-1,774","24,054","27,602"
"B01001",43.000,"62 to 64 years","27,604","+/-2,148","25,456","29,752"
"B01001",44.000,"65 and 66 years","17,668","+/-1,949","15,719","19,617"
"B01001",45.000,"67 to 69 years","22,198","+/-1,628","20,570","23,826"
"B01001",46.000,"70 to 74 years","33,538","+/-2,060","31,478","35,598"
"B01001",47.000,"75 to 79 years","28,532","+/-1,855","26,677","30,387"
"B01001",48.000,"80 to 84 years","25,859","+/-1,962","23,897","27,821"
"B01001",49.000,"85 years and over","24,561","+/-2,063","22,498","26,624"
"B01001A",.,"SEX BY AGE (WHITE ALONE)",,,,
"B01001A",.,"Universe:  White alone population",,,,
"B01001A",1.000,"Total:","1,839,146","+/-4,019","1,835,127","1,843,165"
"B01001A",2.000,"Male:","901,080","+/-2,489","898,591","903,569"
"B01001A",3.000,"Under 5 years","61,312","+/-778","60,534","62,090"
"B01001A",4.000,"5 to 9 years","61,233","+/-2,772","58,461","64,005"
"B01001A",5.000,"10 to 14 years","62,977","+/-2,753","60,224","65,730"
"B01001A",6.000,"15 to 17 years","40,151","+/-346","39,805","40,497"
"B01001A",7.000,"18 and 19 years","24,614","+/-712","23,902","25,326"
"B01001A",8.000,"20 to 24 years","61,621","+/-608","61,013","62,229"
"B01001A",9.000,"25 to 29 years","60,288","+/-682","59,606","60,970"
"B01001A",10.000,"30 to 34 years","55,582","+/-779","54,803","56,361"
"B01001A",11.000,"35 to 44 years","133,981","+/-898","133,083","134,879"
"B01001A",12.000,"45 to 54 years","143,134","+/-756","142,378","143,890"
"B01001A",13.000,"55 to 64 years","100,563","+/-448","100,115","101,011"
"B01001A",14.000,"65 to 74 years","54,150","+/-367","53,783","54,517"
"B01001A",15.000,"75 to 84 years","32,545","+/-1,417","31,128","33,962"
"B01001A",16.000,"85 years and over","8,929","+/-1,404","7,525","10,333"
"B01001A",17.000,"Female:","938,066","+/-2,249","935,817","940,315"
"B01001A",18.000,"Under 5 years","57,914","+/-619","57,295","58,533"
"B01001A",19.000,"5 to 9 years","57,496","+/-2,607","54,889","60,103"
"B01001A",20.000,"10 to 14 years","61,080","+/-2,416","58,664","63,496"
"B01001A",21.000,"15 to 17 years","38,656","+/-555","38,101","39,211"
"B01001A",22.000,"18 and 19 years","23,421","+/-720","22,701","24,141"
"B01001A",23.000,"20 to 24 years","59,057","+/-840","58,217","59,897"
"B01001A",24.000,"25 to 29 years","61,840","+/-642","61,198","62,482"
"B01001A",25.000,"30 to 34 years","56,363","+/-661","55,702","57,024"
"B01001A",26.000,"35 to 44 years","134,117","+/-789","133,328","134,906"
"B01001A",27.000,"45 to 54 years","145,739","+/-656","145,083","146,395"
"B01001A",28.000,"55 to 64 years","105,902","+/-409","105,493","106,311"
"B01001A",29.000,"65 to 74 years","65,092","+/-358","64,734","65,450"
"B01001A",30.000,"75 to 84 years","50,087","+/-2,021","48,066","52,108"
"B01001A",31.000,"85 years and over","21,302","+/-1,836","19,466","23,138"
"B01001B",.,"SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE)",,,,
"B01001B",.,"Universe:  Black or African American alone population",,,,
"B01001B",1.000,"Total:","249,921","+/-2,977","246,944","252,898"
"B01001B",2.000,"Male:","117,251","+/-2,348","114,903","119,599"
"B01001B",3.000,"Under 5 years","9,213","+/-960","8,253","10,173"
"B01001B",4.000,"5 to 9 years","8,711","+/-1,132","7,579","9,843"
"B01001B",5.000,"10 to 14 years","11,257","+/-1,340","9,917","12,597"
"B01001B",6.000,"15 to 17 years","7,310","+/-507","6,803","7,817"
"B01001B",7.000,"18 and 19 years","5,378","+/-1,069","4,309","6,447"
"B01001B",8.000,"20 to 24 years","9,350","+/-658","8,692","10,008"
"B01001B",9.000,"25 to 29 years","8,040","+/-666","7,374","8,706"
"B01001B",10.000,"30 to 34 years","6,178","+/-611","5,567","6,789"
"B01001B",11.000,"35 to 44 years","16,671","+/-1,005","15,666","17,676"
"B01001B",12.000,"45 to 54 years","17,231","+/-844","16,387","18,075"
"B01001B",13.000,"55 to 64 years","9,780","+/-585","9,195","10,365"
"B01001B",14.000,"65 to 74 years","4,681","+/-414","4,267","5,095"
"B01001B",15.000,"75 to 84 years","2,884","+/-501","2,383","3,385"
"B01001B",16.000,"85 years and over","567","+/-391","176","958"
"B01001B",17.000,"Female:","132,670","+/-1,915","130,755","134,585"
"B01001B",18.000,"Under 5 years","8,826","+/-1,139","7,687","9,965"
"B01001B",19.000,"5 to 9 years","9,891","+/-1,393","8,498","11,284"
"B01001B",20.000,"10 to 14 years","9,938","+/-1,439","8,499","11,377"
"B01001B",21.000,"15 to 17 years","6,551","+/-576","5,975","7,127"
"B01001B",22.000,"18 and 19 years","4,532","+/-725","3,807","5,257"
"B01001B",23.000,"20 to 24 years","10,064","+/-940","9,124","11,004"
"B01001B",24.000,"25 to 29 years","9,784","+/-786","8,998","10,570"
"B01001B",25.000,"30 to 34 years","8,977","+/-488","8,489","9,465"
"B01001B",26.000,"35 to 44 years","19,031","+/-601","18,430","19,632"
"B01001B",27.000,"45 to 54 years","19,765","+/-770","18,995","20,535"
"B01001B",28.000,"55 to 64 years","11,288","+/-318","10,970","11,606"
"B01001B",29.000,"65 to 74 years","6,969","+/-479","6,490","7,448"
"B01001B",30.000,"75 to 84 years","3,879","+/-858","3,021","4,737"
"B01001B",31.000,"85 years and over","3,175","+/-902","2,273","4,077"
"B01001C",.,"SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE)",,,,
"B01001C",.,"Universe:  American Indian and Alaska Native alone population",,,,
"B01001C",1.000,"Total:","N","N","N","N"
"B01001C",2.000,"Male:","N","N","N","N"
"B01001C",3.000,"Under 5 years","N","N","N","N"
"B01001C",4.000,"5 to 9 years","N","N","N","N"
"B01001C",5.000,"10 to 14 years","N","N","N","N"
"B01001C",6.000,"15 to 17 years","N","N","N","N"
"B01001C",7.000,"18 and 19 years","N","N","N","N"
"B01001C",8.000,"20 to 24 years","N","N","N","N"
"B01001C",9.000,"25 to 29 years","N","N","N","N"
"B01001C",10.000,"30 to 34 years","N","N","N","N"
"B01001C",11.000,"35 to 44 years","N","N","N","N"
"B01001C",12.000,"45 to 54 years","N","N","N","N"
"B01001C",13.000,"55 to 64 years","N","N","N","N"
"B01001C",14.000,"65 to 74 years","N","N","N","N"
"B01001C",15.000,"75 to 84 years","N","N","N","N"
"B01001C",16.000,"85 years and over","N","N","N","N"
"B01001C",17.000,"Female:","N","N","N","N"
"B01001C",18.000,"Under 5 years","N","N","N","N"
"B01001C",19.000,"5 to 9 years","N","N","N","N"
"B01001C",20.000,"10 to 14 years","N","N","N","N"
"B01001C",21.000,"15 to 17 years","N","N","N","N"
"B01001C",22.000,"18 and 19 years","N","N","N","N"
"B01001C",23.000,"20 to 24 years","N","N","N","N"
"B01001C",24.000,"25 to 29 years","N","N","N","N"
"B01001C",25.000,"30 to 34 years","N","N","N","N"
"B01001C",26.000,"35 to 44 years","N","N","N","N"
"B01001C",27.000,"45 to 54 years","N","N","N","N"
"B01001C",28.000,"55 to 64 years","N","N","N","N"
"B01001C",29.000,"65 to 74 years","N","N","N","N"
"B01001C",30.000,"75 to 84 years","N","N","N","N"
"B01001C",31.000,"85 years and over","N","N","N","N"
"B01001D",.,"SEX BY AGE (ASIAN ALONE)",,,,
"B01001D",.,"Universe:  Asian alone population",,,,
"B01001D",1.000,"Total:","35,551","+/-1,421","34,130","36,972"
"B01001D",2.000,"Male:","16,955","+/-1,093","15,862","18,048"
"B01001D",3.000,"Under 5 years","1,072","+/-381","691","1,453"
"B01001D",4.000,"5 to 9 years","1,076","+/-403","673","1,479"
"B01001D",5.000,"10 to 14 years","1,116","+/-366","750","1,482"
"B01001D",6.000,"15 to 17 years","1,081","+/-559","522","1,640"
"B01001D",7.000,"18 and 19 years","404","+/-327","77","731"
"B01001D",8.000,"20 to 24 years","1,223","+/-445","778","1,668"
"B01001D",9.000,"25 to 29 years","855","+/-482","373","1,337"
"B01001D",10.000,"30 to 34 years","1,833","+/-514","1,319","2,347"
"B01001D",11.000,"35 to 44 years","3,597","+/-739","2,858","4,336"
"B01001D",12.000,"45 to 54 years","2,489","+/-750","1,739","3,239"
"B01001D",13.000,"55 to 64 years","959","+/-418","541","1,377"
"B01001D",14.000,"65 to 74 years","1,190","+/-402","788","1,592"
"B01001D",15.000,"75 to 84 years","60","+/-98","0","158"
"B01001D",16.000,"85 years and over","0","+/-267","0","267"
"B01001D",17.000,"Female:","18,596","+/-1,145","17,451","19,741"
"B01001D",18.000,"Under 5 years","1,264","+/-363","901","1,627"
"B01001D",19.000,"5 to 9 years","1,318","+/-523","795","1,841"
"B01001D",20.000,"10 to 14 years","1,166","+/-635","531","1,801"
"B01001D",21.000,"15 to 17 years","523","+/-373","150","896"
"B01001D",22.000,"18 and 19 years","1,007","+/-502","505","1,509"
"B01001D",23.000,"20 to 24 years","1,201","+/-519","682","1,720"
"B01001D",24.000,"25 to 29 years","1,257","+/-496","761","1,753"
"B01001D",25.000,"30 to 34 years","2,012","+/-455","1,557","2,467"
"B01001D",26.000,"35 to 44 years","4,089","+/-757","3,332","4,846"
"B01001D",27.000,"45 to 54 years","2,272","+/-605","1,667","2,877"
"B01001D",28.000,"55 to 64 years","1,198","+/-391","807","1,589"
"B01001D",29.000,"65 to 74 years","1,046","+/-484","562","1,530"
"B01001D",30.000,"75 to 84 years","194","+/-189","5","383"
"B01001D",31.000,"85 years and over","49","+/-57","0","106"
"B01001E",.,"SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)",,,,
"B01001E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone population",,,,
"B01001E",1.000,"Total:","N","N","N","N"
"B01001E",2.000,"Male:","N","N","N","N"
"B01001E",3.000,"Under 5 years","N","N","N","N"
"B01001E",4.000,"5 to 9 years","N","N","N","N"
"B01001E",5.000,"10 to 14 years","N","N","N","N"
"B01001E",6.000,"15 to 17 years","N","N","N","N"
"B01001E",7.000,"18 and 19 years","N","N","N","N"
"B01001E",8.000,"20 to 24 years","N","N","N","N"
"B01001E",9.000,"25 to 29 years","N","N","N","N"
"B01001E",10.000,"30 to 34 years","N","N","N","N"
"B01001E",11.000,"35 to 44 years","N","N","N","N"
"B01001E",12.000,"45 to 54 years","N","N","N","N"
"B01001E",13.000,"55 to 64 years","N","N","N","N"
"B01001E",14.000,"65 to 74 years","N","N","N","N"
"B01001E",15.000,"75 to 84 years","N","N","N","N"
"B01001E",16.000,"85 years and over","N","N","N","N"
"B01001E",17.000,"Female:","N","N","N","N"
"B01001E",18.000,"Under 5 years","N","N","N","N"
"B01001E",19.000,"5 to 9 years","N","N","N","N"
"B01001E",20.000,"10 to 14 years","N","N","N","N"
"B01001E",21.000,"15 to 17 years","N","N","N","N"
"B01001E",22.000,"18 and 19 years","N","N","N","N"
"B01001E",23.000,"20 to 24 years","N","N","N","N"
"B01001E",24.000,"25 to 29 years","N","N","N","N"
"B01001E",25.000,"30 to 34 years","N","N","N","N"
"B01001E",26.000,"35 to 44 years","N","N","N","N"
"B01001E",27.000,"45 to 54 years","N","N","N","N"
"B01001E",28.000,"55 to 64 years","N","N","N","N"
"B01001E",29.000,"65 to 74 years","N","N","N","N"
"B01001E",30.000,"75 to 84 years","N","N","N","N"
"B01001E",31.000,"85 years and over","N","N","N","N"
"B01001F",.,"SEX BY AGE (SOME OTHER RACE ALONE)",,,,
"B01001F",.,"Universe:  Some other race alone population",,,,
"B01001F",1.000,"Total:","12,062","+/-2,706","9,356","14,768"
"B01001F",2.000,"Male:","6,582","+/-1,694","4,888","8,276"
"B01001F",3.000,"Under 5 years","504","+/-364","140","868"
"B01001F",4.000,"5 to 9 years","1,139","+/-589","550","1,728"
"B01001F",5.000,"10 to 14 years","555","+/-477","78","1,032"
"B01001F",6.000,"15 to 17 years","233","+/-200","33","433"
"B01001F",7.000,"18 and 19 years","77","+/-104","0","181"
"B01001F",8.000,"20 to 24 years","887","+/-585","302","1,472"
"B01001F",9.000,"25 to 29 years","1,034","+/-547","487","1,581"
"B01001F",10.000,"30 to 34 years","588","+/-316","272","904"
"B01001F",11.000,"35 to 44 years","918","+/-477","441","1,395"
"B01001F",12.000,"45 to 54 years","388","+/-278","110","666"
"B01001F",13.000,"55 to 64 years","0","+/-267","0","267"
"B01001F",14.000,"65 to 74 years","232","+/-282","0","514"
"B01001F",15.000,"75 to 84 years","0","+/-267","0","267"
"B01001F",16.000,"85 years and over","27","+/-45","0","72"
"B01001F",17.000,"Female:","5,480","+/-1,393","4,087","6,873"
"B01001F",18.000,"Under 5 years","532","+/-340","192","872"
"B01001F",19.000,"5 to 9 years","538","+/-378","160","916"
"B01001F",20.000,"10 to 14 years","654","+/-452","202","1,106"
"B01001F",21.000,"15 to 17 years","429","+/-271","158","700"
"B01001F",22.000,"18 and 19 years","337","+/-331","6","668"
"B01001F",23.000,"20 to 24 years","220","+/-181","39","401"
"B01001F",24.000,"25 to 29 years","383","+/-304","79","687"
"B01001F",25.000,"30 to 34 years","886","+/-478","408","1,364"
"B01001F",26.000,"35 to 44 years","686","+/-481","205","1,167"
"B01001F",27.000,"45 to 54 years","292","+/-214","78","506"
"B01001F",28.000,"55 to 64 years","470","+/-339","131","809"
"B01001F",29.000,"65 to 74 years","53","+/-97","0","150"
"B01001F",30.000,"75 to 84 years","0","+/-267","0","267"
"B01001F",31.000,"85 years and over","0","+/-267","0","267"
"B01001G",.,"SEX BY AGE (TWO OR MORE RACES)",,,,
"B01001G",.,"Universe:  Two or more races population",,,,
"B01001G",1.000,"Total:","35,972","+/-3,314","32,658","39,286"
"B01001G",2.000,"Male:","18,885","+/-2,326","16,559","21,211"
"B01001G",3.000,"Under 5 years","4,711","+/-1,151","3,560","5,862"
"B01001G",4.000,"5 to 9 years","2,717","+/-945","1,772","3,662"
"B01001G",5.000,"10 to 14 years","2,428","+/-885","1,543","3,313"
"B01001G",6.000,"15 to 17 years","1,278","+/-518","760","1,796"
"B01001G",7.000,"18 and 19 years","1,381","+/-557","824","1,938"
"B01001G",8.000,"20 to 24 years","1,078","+/-565","513","1,643"
"B01001G",9.000,"25 to 29 years","354","+/-307","47","661"
"B01001G",10.000,"30 to 34 years","581","+/-422","159","1,003"
"B01001G",11.000,"35 to 44 years","1,283","+/-584","699","1,867"
"B01001G",12.000,"45 to 54 years","1,244","+/-552","692","1,796"
"B01001G",13.000,"55 to 64 years","525","+/-409","116","934"
"B01001G",14.000,"65 to 74 years","735","+/-391","344","1,126"
"B01001G",15.000,"75 to 84 years","234","+/-273","0","507"
"B01001G",16.000,"85 years and over","336","+/-277","59","613"
"B01001G",17.000,"Female:","17,087","+/-2,137","14,950","19,224"
"B01001G",18.000,"Under 5 years","5,566","+/-1,330","4,236","6,896"
"B01001G",19.000,"5 to 9 years","2,482","+/-815","1,667","3,297"
"B01001G",20.000,"10 to 14 years","1,968","+/-743","1,225","2,711"
"B01001G",21.000,"15 to 17 years","1,219","+/-763","456","1,982"
"B01001G",22.000,"18 and 19 years","428","+/-308","120","736"
"B01001G",23.000,"20 to 24 years","1,517","+/-587","930","2,104"
"B01001G",24.000,"25 to 29 years","454","+/-271","183","725"
"B01001G",25.000,"30 to 34 years","289","+/-182","107","471"
"B01001G",26.000,"35 to 44 years","1,206","+/-523","683","1,729"
"B01001G",27.000,"45 to 54 years","889","+/-396","493","1,285"
"B01001G",28.000,"55 to 64 years","614","+/-296","318","910"
"B01001G",29.000,"65 to 74 years","189","+/-240","0","429"
"B01001G",30.000,"75 to 84 years","231","+/-226","5","457"
"B01001G",31.000,"85 years and over","35","+/-57","0","92"
"B01001H",.,"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",,,,
"B01001H",.,"Universe:  White alone, not Hispanic or Latino population",,,,
"B01001H",1.000,"Total:","1,818,349","+/-2,814","1,815,535","1,821,163"
"B01001H",2.000,"Male:","890,598","+/-1,637","888,961","892,235"
"B01001H",3.000,"Under 5 years","59,309","+/-545","58,764","59,854"
"B01001H",4.000,"5 to 9 years","60,162","+/-2,690","57,472","62,852"
"B01001H",5.000,"10 to 14 years","62,499","+/-2,657","59,842","65,156"
"B01001H",6.000,"15 to 17 years","40,046","+/-306","39,740","40,352"
"B01001H",7.000,"18 and 19 years","24,255","+/-634","23,621","24,889"
"B01001H",8.000,"20 to 24 years","60,959","+/-570","60,389","61,529"
"B01001H",9.000,"25 to 29 years","59,368","+/-413","58,955","59,781"
"B01001H",10.000,"30 to 34 years","54,248","+/-381","53,867","54,629"
"B01001H",11.000,"35 to 44 years","132,262","+/-409","131,853","132,671"
"B01001H",12.000,"45 to 54 years","141,929","+/-505","141,424","142,434"
"B01001H",13.000,"55 to 64 years","100,250","+/-418","99,832","100,668"
"B01001H",14.000,"65 to 74 years","54,108","+/-356","53,752","54,464"
"B01001H",15.000,"75 to 84 years","32,334","+/-1,408","30,926","33,742"
"B01001H",16.000,"85 years and over","8,869","+/-1,383","7,486","10,252"
"B01001H",17.000,"Female:","927,751","+/-1,558","926,193","929,309"
"B01001H",18.000,"Under 5 years","56,345","+/-307","56,038","56,652"
"B01001H",19.000,"5 to 9 years","56,028","+/-2,584","53,444","58,612"
"B01001H",20.000,"10 to 14 years","60,586","+/-2,439","58,147","63,025"
"B01001H",21.000,"15 to 17 years","38,103","+/-324","37,779","38,427"
"B01001H",22.000,"18 and 19 years","23,237","+/-677","22,560","23,914"
"B01001H",23.000,"20 to 24 years","58,346","+/-685","57,661","59,031"
"B01001H",24.000,"25 to 29 years","61,127","+/-495","60,632","61,622"
"B01001H",25.000,"30 to 34 years","54,859","+/-424","54,435","55,283"
"B01001H",26.000,"35 to 44 years","132,979","+/-633","132,346","133,612"
"B01001H",27.000,"45 to 54 years","144,893","+/-525","144,368","145,418"
"B01001H",28.000,"55 to 64 years","105,568","+/-372","105,196","105,940"
"B01001H",29.000,"65 to 74 years","64,807","+/-273","64,534","65,080"
"B01001H",30.000,"75 to 84 years","49,691","+/-1,947","47,744","51,638"
"B01001H",31.000,"85 years and over","21,182","+/-1,868","19,314","23,050"
"B01001I",.,"SEX BY AGE (HISPANIC OR LATINO)",,,,
"B01001I",.,"Universe:  Hispanic or Latino population",,,,
"B01001I",1.000,"Total:","36,664","+/-435","36,229","37,099"
"B01001I",2.000,"Male:","19,435","+/-1,113","18,322","20,548"
"B01001I",3.000,"Under 5 years","2,875","+/-430","2,445","3,305"
"B01001I",4.000,"5 to 9 years","2,303","+/-532","1,771","2,835"
"B01001I",5.000,"10 to 14 years","1,223","+/-547","676","1,770"
"B01001I",6.000,"15 to 17 years","476","+/-298","178","774"
"B01001I",7.000,"18 and 19 years","562","+/-312","250","874"
"B01001I",8.000,"20 to 24 years","1,803","+/-707","1,096","2,510"
"B01001I",9.000,"25 to 29 years","2,125","+/-601","1,524","2,726"
"B01001I",10.000,"30 to 34 years","1,922","+/-427","1,495","2,349"
"B01001I",11.000,"35 to 44 years","2,994","+/-893","2,101","3,887"
"B01001I",12.000,"45 to 54 years","1,934","+/-633","1,301","2,567"
"B01001I",13.000,"55 to 64 years","593","+/-442","151","1,035"
"B01001I",14.000,"65 to 74 years","274","+/-286","0","560"
"B01001I",15.000,"75 to 84 years","211","+/-252","0","463"
"B01001I",16.000,"85 years and over","140","+/-150","0","290"
"B01001I",17.000,"Female:","17,229","+/-1,058","16,171","18,287"
"B01001I",18.000,"Under 5 years","2,659","+/-382","2,277","3,041"
"B01001I",19.000,"5 to 9 years","2,215","+/-777","1,438","2,992"
"B01001I",20.000,"10 to 14 years","1,090","+/-557","533","1,647"
"B01001I",21.000,"15 to 17 years","1,213","+/-719","494","1,932"
"B01001I",22.000,"18 and 19 years","608","+/-443","165","1,051"
"B01001I",23.000,"20 to 24 years","1,018","+/-550","468","1,568"
"B01001I",24.000,"25 to 29 years","1,096","+/-414","682","1,510"
"B01001I",25.000,"30 to 34 years","2,389","+/-626","1,763","3,015"
"B01001I",26.000,"35 to 44 years","1,873","+/-592","1,281","2,465"
"B01001I",27.000,"45 to 54 years","1,280","+/-520","760","1,800"
"B01001I",28.000,"55 to 64 years","862","+/-362","500","1,224"
"B01001I",29.000,"65 to 74 years","338","+/-304","34","642"
"B01001I",30.000,"75 to 84 years","468","+/-355","113","823"
"B01001I",31.000,"85 years and over","120","+/-162","0","282"
"B01002",.,"MEDIAN AGE BY SEX",,,,
"B01002",.,"Universe:  Total population",,,,
"B01002",0.700,"Median age --",,,,
"B01002",1.000,"Total:","36.6","+/-0.2","36.4","36.8"
"B01002",2.000,"Male","35.5","+/-0.2","35.3","35.7"
"B01002",3.000,"Female","37.8","+/-0.2","37.6","38.0"
"B01002A",.,"MEDIAN AGE BY SEX (WHITE ALONE)",,,,
"B01002A",.,"Universe:  White alone population",,,,
"B01002A",0.700,"Median age --",,,,
"B01002A",1.000,"Total:","37.8","+/-0.2","37.6","38.0"
"B01002A",2.000,"Male","36.7","+/-0.2","36.5","36.9"
"B01002A",3.000,"Female","39.0","+/-0.2","38.8","39.2"
"B01002B",.,"MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE)",,,,
"B01002B",.,"Universe:  Black or African American alone population",,,,
"B01002B",0.700,"Median age --",,,,
"B01002B",1.000,"Total:","32.1","+/-0.7","31.4","32.8"
"B01002B",2.000,"Male","29.5","+/-1.1","28.4","30.6"
"B01002B",3.000,"Female","33.5","+/-0.7","32.8","34.2"
"B01002C",.,"MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE)",,,,
"B01002C",.,"Universe:  American Indian and Alaska Native alone population",,,,
"B01002C",0.700,"Median age --",,,,
"B01002C",1.000,"Total:","39.1","+/-8.3","30.8","47.4"
"B01002C",2.000,"Male","23.4","+/-24.1","0.0","47.5"
"B01002C",3.000,"Female","42.3","+/-8.4","33.9","50.7"
"B01002D",.,"MEDIAN AGE BY SEX (ASIAN ALONE)",,,,
"B01002D",.,"Universe:  Asian alone population",,,,
"B01002D",0.700,"Median age --",,,,
"B01002D",1.000,"Total:","34.0","+/-1.5","32.5","35.5"
"B01002D",2.000,"Male","34.2","+/-2.6","31.6","36.8"
"B01002D",3.000,"Female","33.8","+/-1.5","32.3","35.3"
"B01002E",.,"MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)",,,,
"B01002E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone population",,,,
"B01002E",0.700,"Median age --",,,,
"B01002E",1.000,"Total:","27.5","+/-15.7","11.8","43.2"
"B01002E",2.000,"Male","35.0","+/-1.9","33.1","36.9"
"B01002E",3.000,"Female","14.5","+/-5.2","9.3","19.7"
"B01002F",.,"MEDIAN AGE BY SEX (SOME OTHER RACE ALONE)",,,,
"B01002F",.,"Universe:  Some other race alone population",,,,
"B01002F",0.700,"Median age --",,,,
"B01002F",1.000,"Total:","24.7","+/-5.0","19.7","29.7"
"B01002F",2.000,"Male","24.5","+/-4.2","20.3","28.7"
"B01002F",3.000,"Female","25.4","+/-10.2","15.2","35.6"
"B01002G",.,"MEDIAN AGE BY SEX (TWO OR MORE RACES)",,,,
"B01002G",.,"Universe:  Two or more races population",,,,
"B01002G",0.700,"Median age --",,,,
"B01002G",1.000,"Total:","12.8","+/-2.2","10.6","15.0"
"B01002G",2.000,"Male","14.3","+/-2.0","12.3","16.3"
"B01002G",3.000,"Female","10.8","+/-2.3","8.5","13.1"
"B01002H",.,"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)",,,,
"B01002H",.,"Universe:  White alone, not Hispanic or Latino population",,,,
"B01002H",0.700,"Median age --",,,,
"B01002H",1.000,"Total:","38.0","+/-0.3","37.7","38.3"
"B01002H",2.000,"Male","36.8","+/-0.3","36.5","37.1"
"B01002H",3.000,"Female","39.2","+/-0.3","38.9","39.5"
"B01002I",.,"MEDIAN AGE BY SEX (HISPANIC OR LATINO)",,,,
"B01002I",.,"Universe:  Hispanic or Latino population",,,,
"B01002I",0.700,"Median age --",,,,
"B01002I",1.000,"Total:","25.5","+/-1.5","24.0","27.0"
